mc_1,mcex_1,mc_2,mcex_2,mc_3,mcex_3,mc_4,mcex_4,mc_5,mcex_5,mc_6,mcex_6,mc_7,mcex_7,mc_8,mcex_8,mc_9,mcex_9,mc_10,mcex_10,mc_11,mcex_11,mc_12,mcex_12,mc_13,mcex_13,mc_14,mcex_14,mc_15,mcex_15,txt_1,txt_2,txt_3,txt_4,txt_5,txt_6
1,,4,,1,,1,,1,,6,,3,,1,,1,,1,,5,,4,,3,,3,,2,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3,,3,,3,,Everything; don't change a damn thing.,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,2,,Very keen to answer questions at office hour,Dave is perfect,Intriguing,none,positively,no
1,,3,,1,,1,I really liked the way we went through example problems in class.,1,Very interesting and easy to follow.,6,,1,Favourite course this semester.,1,Best prof I've had so far!,1,All of them - too good to miss.,1,Doing the assignments really helped me master the material.,2,Fairly helpful - I didn't refer back to them as much as I expected.,3,Only glanced at it a couple times.,3,"I was happy with the amount of material covered. I could keep up well, but we were still continually learning interesting new things. I <3 functional abstraction.",3,,3,,"Super interesting lectures, loved watching How to Train Your Dragon before class.","Can't think of anything, Dave is too awesome.q","Super interesting, fun, but still challenging.",Assignments were so interesting I would use them to procrastinate doing algebra.,No,Chairs kinda sucked.
1,,3,,2,,1,,1,,3,,1,,1,,1,,2,,1,,3,,3,,3,,4,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,2,,3,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,2,,2,,5,,His enthusiasm and ability to explain the course material to individuals who haven't had experience in cs before,Nothing!,"Recursion, lambda and How to Train Your Dragon",Design Recipe,"Always positive, never negative",Good size
1,u is good,4,"Just my opinion, but the content generally wasn't difficult. So all in all, I found the lectures a bit slow pacedâbut that's not really the instructor's fault.",1,,1,,1,,6,But Piazza makes the instructor very available.,1,I like computers.[nl]I like science.[nl]Yippee-ki-yay.,1,,1,,1,,5,,5,"To be fully honest, I never consulted the textbook.",3,"A new language is bound to provide new material. However, the recurring concepts that was seen in other languages is refreshing. Like Dr. Pepper.",3,I think it was perfect.,3,,Voice projection was/is good.,,,,I think he needs more than just one red and one white shirt...[nl]But that's just me.[nl]The atmosphere was very positive and humorous.,"The lecture hall's chairs make me want to sleep. Among other things. Crimes, for one.[nl]But that's just me.[nl]Noise level is good and controlled."
1,,3,,1,,1,,1,Very Enthusiastic !!!:),1,,1,,1,Love how you teach the class,1,,1,,2,,4,,3,,2,,3,,"dave made all of the lectures very interesting, even some of the dull ones",nothing,learning racket,longer assignments,"positively, dave was great to everyone",
1,,3,,1,,2,,1,,2,,1,,1,,1,,1,,4,,2,,3,,3,,2,,Every lecture was very interesting and hilarious. Made students enthusiastic.,Needs more lightsaber.,Most everything. It is an excellent introductory/ conceptual language. I liked the rewriting of previous functions to show the development of our mad skillz and comprehension.[nl]I really liked the challenge of the assignments... They were very tricky at times.,"I didn't find the tutorials all that useful in the actual reinforcement of topics, But they were good for practice questions.",It was awesome.,"Not applicable to me, but maybe a few more visual representations of what's happening would help people who have no idea what's going on? And I severely hate DWE1501 but it works"
1,,3,,1,,1,,1,,1,,2,some of the earlier course content went by a little bit too slow (even though there was plenty of time for the more challenging content),1,,1,,1,,2,,2,,3,,3,,2,,"Dave was extremely enthusiastic and very accommodating to students of all skill levels. Specifically, he seemed to have a great gasp on when students were struggling to follow, or if students were bored. Overall, a fantastic instructor considering how difficult it is to accommodate students who were programming for the first time with students who were constantly bored in lectures.","Although very rarely, sometimes took analogies too far and made the content a bit repetitive (which is understandable for more difficult concepts).","Interesting concepts, exactly what one would expect from a first year computer science course.",Early content was a little bit dry.,"Class atmosphere was extremely positive, although the one guy laughing really loudly in the front was a bit annoying.",n/a
1,,3,,2,,2,,1,,6,,1,,1,,1,,1,,2,,4,,3,,3,,3,,The instructor incorporated humor into the course in an appropriate and engaging way. Also he made excellent analogies.,A little more time could be spent on the trickier concepts.,The course had interesting homework problems and lectures.,I felt like the course notes were a little unclear at some points.,The class atmosphere was positive in this regard.,
2,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,2,,4,,Very attractive and easy to understand,He is prefect,Well organized notes;  Great Prof; Helpful Tutorial; Everything basically.,There are a few concepts that i wish the professor can spend more time to explain such as trees and accumulative  recursion.,,One of my favorite lectures
2,,2,,2,,1,,2,,3,,3,,2,,1,,2,,5,,4,,2,,2,,5,,,,,,,
1,,3,,2,,1,,1,,6,,2,,1,,1,,1,,1,,4,,3,,3,,3,,,,,,,
2,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,5,,2,,1,,3,,Kept the whole class engaged. Was very entertaining and kept the class interested. Gave good analogies.,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,4,,4,,3,,3,,2,,"Information is well presented and organised, and examples were helpful",More clicker surveys regarding student understanding of material,Fun and exciting,"Material was slow in the beginning and complicated nearing the end, causing a slight imbalance",N/a,
2,"Dave ran through everything at the same speed. A good speed for most things, but more difficult material seemed rushed.",2,"There were a lot ""Don't worry if this doesn't make sense,"" comments directed at the CS-super-students, instead of comments directed at the average class level.",2,"Mostly very good, though Dave sometimes struggles to understand how a student doesn't understand.",1,,2,His different voices and enthusiasm make a dry-as-bones course bearable.,2,His office hours were a little unclear.,3,"Not Dave's fault, but the course as a whole is pretty boring",2,,1,,3,There was nearly no not-assignment questions for practice. The assignments had no consistency among difficulty level. The assignments didn't really relate to the midterms.,1,,2,The printed slides booklet was good. I didn't need the textbook.,2,It was good right up until the end. Too much content in the last few weeks.,2,The assignment questions were often too demanding without much guidance.,3,,Dave did a good job keeping the class interested and motivated to try.,Cater the examples in class closer to the assignment questions.,The assignment questions were fun for the most part. The midterms were both very fair.,"The Design Recipe, as everyone is complaining, was a weakness. I'm not saying get rid of it, but reduce it. It's not a practical thing, and we really shouldn't be losing (or gaining) so many marks for it. Also, cut the content down.",No.,The class was good. The clicker questions were a good device to keep students interested and thinking. More clicker questions!
1,,3,,2,,2,,1,,2,,2,,1,,1,,1,,4,,2,,3,,3,,3,,His energy and enthusiasm when approaching course content made class a joy.,,The thorough and logical approach to programming solidified the fundamentals I already had.,,,Large classes deterred questions.
1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,2,,1,,3,,Dave's lectures are the best lectures I have ever experienced.,"Dave speaks a little fast for me, an ESL student, to understand.",,,Too many boys in the class! (just kidding),
2,,3,,2,,1,,2,,2,,2,,2,,1,,2,"They were too hard, sometimes takes me 10 hours to finish, and the instructions of the assignments are not clear, there were couple times my assignment was being evaluated error on the basic test, and I don't know why.",2,,3,,2,,1,,4,,"The lectures was very good, instructor is funny.",I wish the instructions of assignments should be more clear.,,,,
1,,2,,1,,1,,1,,1,,3,,1,,1,,2,,2,,1,,1,,2,,1,,,The professor should double check his points when explaining the concepts,,The professor always makes mistakes when explaining the points,,The class is sometimes noisy
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,4,,3,,2,,2,,Everything,"Nothing, great style",Recursion!,Racket pizza,Positively,Great prof and great course
1,,3,,1,,1,,1,,3,,1,,1,,1,,1,,1,,2,,3,,3,,4,,Excellent Prof who makes CS really interesting,,everything is wonderful,no weak points,great atmosphere,
2,,2,,6,,2,,2,,1,,2,,1,,1,,2,,2,,5,,3,,3,,2,"This is my best guess, I don`t really time how long I spend in absorbing information and doing assignments.","Explanations are memorable, applicable and clear with few difficult and nuanced examples.",,My favorite parts included recursion on lists and functional abstraction.,The parts I didn`t enjoy as much was recursion on unbounded trees.,"Gender, race, appearance were never mentioned in the course to reflect negative opinions of groups or individuals.",
1,,3,,1,,1,,1,Bring back the multiple personalities with more hats,6,,2,,1,,1,,1,,5,,5,,4,,6,,2,,,,,,,
1,,3,,1,,2,,1,,2,,1,,1,,1,,1,,5,,4,,4,,3,,2,,"Watching ""How to Train Your Dragon"" as entertainment before class began.[nl]Very enthusiastic.",,"Great intro to CS, could be picked up even with no prior programming experience.",,Class atmosphere was positive overall.,"It was hard seeing the slides (notably clicker questions) from the mid to back of the room.  Although, I do have poor eyesight."
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,3,,3,,3,,,,,,,
1,,3,,1,,1,,1,,2,,1,,1,,1,,2,,5,,5,,3,,2,,3,,"Dave was amazing, so glad he was my CS135 prof. His funny teaching style and knack for explaining new concepts using easy to follow examples really helped me transition from high-school CS to university CS and understand the material.",,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,,,,,3,,3,,2,,Everything.,"Great instructor, knows how to keep the class's attention and is very entertaining and, obviously, knowledgeable. Can't name anything he could improve on, keep doing what he's doing.",The strong points of the course are everything that isn't included in the weak points I've listed.,Design Recipe and Trees.,,
1,,3,,1,,1,,1,,6,,2,,1,,1,,1,,2,,5,,3,,3,,2,,"Funny guy, loved his lectures",,Graphs,,,
1,,3,,2,,2,,1,,6,,1,,1,,1,,1,,2,,4,,3,,3,,3,,"Excellent explanations of concepts and went, for the most part, at a really good pace (sometimes too fast). Promoted a very friendly, casual atmosphere in class and made the material fun, interesting, and relevant.",Can't think of anything significant.,"I loved the introduction to functional programming, and the breadth of concepts introduced throughout the course. Assignments were a good balance of challenging and doable. Also, appreciated the teaching of the design recipe.",I found the tutorials minimally helpful.,"Instructor had a very positive and cheerful attitude during each class, which rubbed off on me and my classmates :)","Clicker questions were such a good way to interact during lectures, and Piazza was a really great resource for assignments."
2,,3,,1,,2,,1,,1,,2,,1,,1,,1,,2,,2,,2,,2,,4,,He is really interesting,His comments sometimes could make a person new to CS to feel intimidated,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,5,,3,,3,,3,,"Everything, best instructor ever, makes class super fun and exciting.","Nothing, he was great. I've never done cs before and he made it very easy to follow.",Everything,Course notes can perhaps have more examples,Very positive,Very large class
1,,2,,1,,1,,1,,1,,1,,1,,1,,2,,2,,4,,2,,2,,4,,,,,,,
2,,3,,1,,1,,1,,6,,2,,1,,1,,2,,4,,3,,3,,3,,2,,Very clear descriptions and live programming examples were really helpful.,,Very powerful and cool techniques of problem solving taught,"Too much emphasis on design recipe and other less theoretical aspects of computer science. Made it annoying and less enjoyable to learn and complete assignments. Also, too much emphasis on just filling in templates rather than discovering and figuring things out for oneself.",,Class size was large
2,,2,,1,,1,,2,,3,,1,,1,,1,,1,,4,,2,,2,,2,,4,,,,,,,
1,,3,,1,,2,,1,,6,,1,,1,,1,,5,,5,,4,,4,,3,,3,,"LIGHTSABER, but on a more serious note:[nl]Pretty much everything was done very well, I liked how he would occasionally mention more advanced topics for the more curious students and make good connections to how topics could or are being applied in real life",Can't think of anything,,The style guide was a bit vague at times. [nl]Recommendation: look through the questions about the design recipe/style guide that are on piazza and answer those with the style guide - or make the TAs do it :P,Not at all,"Room didn't seem to have many power outlets, this is kind of odd for a CS course, since almost everyone brings their laptops"
1,,3,,1,,2,,1,,6,,1,,1,,1,,1,,2,,5,I did not use the textbook at all. I found the material covered in lectures and slides sufficient.,3,,3,,2,,Dave made the class very interesting and introduced concepts in a way that made it accessible to everyone.,Perhaps leveraging iClickers (and technology) more to ensure that harder concepts were understood before moving on.,"The assignments are pretty interesting overall, and lectures were fun to attend.","The fixed marking scheme. I feel as if giving students the chance to have their final exam weighted more (yet still maintaining the rule where students must pass all components) would be nice, and allow students to demonstrate their improvement over their previous 2 midterms.","No, to my knowledge, race/gender/appearance did not play a role in affecting class atmosphere.",None
1,,3,,2,,2,,1,,6,,1,,1,,1,,1,,2,,2,,3,,3,,2,,,,,,,
1,,3,,1,,1,,1,,1,,3,,1,,1,,1,,4,,4,,1,,3,,2,,,,,,,
1,,3,,1,,1,,1,,3,,1,,1,,1,,2,,4,,2,,2,,2,,3,,Very good public speaker,Everything was good,Everything,None,"Positively, I love everyone",
1,,3,,1,,2,,1,,6,,1,,1,,1,,1,,5,,5,,3,,3,,,,"Hilarious, great teacher, class was always entertaining and enjoyable.",Nothing,Dave Tompkins,None,N/A,N/A
1,,4,,1,,1,,1,,6,,2,,1,,1,,1,,4,,4,,3,,3,,2,,,,,,,
2,,3,,3,,2,,1,,6,,1,,1,,1,,1,,4,,4,,3,,2,"Some assignments were a bit too much when juggling 5 classes, for the most part it was fine",2,,Movies before the class starts,More live racket examples,Abstraction,Lambda instead of local,Not affected,The floor being slanted and the chairs being so loose were not a good combination.
1,,2,,2,,1,,1,,6,,2,,2,,1,,2,,2,,5,,2,,3,,2,,You brought in props for some lectures to help us better understand the course content,A bit too fast when going through slides,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,1,,,,,,,
1,,2,,1,,1,,1,,6,,1,,1,,1,,1,,1,,1,,2,,2,,3,,Explain the new material with analogy and real life examples which are really helpful for me to understand.,,This course challenges my mind.,,,The classroom is always packed and too crowded.
1,,3,,1,,1,,1,,2,,1,,1,,1,,1,,1,,5,,3,,3,,2,,,,,,,
1,,3,,1,makes sure to always repeat the questions since not everyone can always hear the question being asked,1,,1,Makes class engaging and not boring so i can keep focused for longer,6,,1,,1,my favourite proffesor,1,,1,,2,,5,,3,,3,,1,,"Amazing in general, makes the course more interesting, bring enthusiasm to the lectures and make me feel more wanting to learn",,,,"100% positively, everyone felt comfortable to contribute because of the professors personality.",
1,,2,,1,,2,,1,,1,,2,,1,,1,,1,,2,,2,,3,,3,,4,,really interesting,not specific,a lot of stuff to learn,a little bit challenging for beginner,not specific,not specific
1,,3,,1,,2,,1,,2,,1,,1,,2,,2,,5,,5,,1,,2,,4,,,,,,,
1,,4,,2,,1,,1,,2,,1,,1,,1,,1,,4,,3,,4,,3,,2,,Lightsabers. 'Nuff said.,I can't think of any improvements.,Conceptual abstraction.,"It went too slowly for someone who already knew how to program, but no higher course is allowed outside of the CS major.",Not that I could tell.,
1,,3,,1,,1,,1,,1,,1,,1,,2,,1,,2,,2,,3,,3,,3,,,,,,,
1,,3,,1,,1,,1,,1,,2,,1,,2,,1,,2,,2,,2,,1,,4,,,,2nd midterm was way too long in length,"assignments were far too long, especially for people just learning how to use racket and it's syntax.",,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,4,,4,,3,,3,,2,,"Lectures were fun, interesting and coherent.",,"Material was new, interesting and useful. Enforced style was helpful for organization and overall readability.",Design Recipe Examples for strictly-auxilary functions should either not be necessary or not be as extensive and strict.,,Need more classes for specific competency levels. Many students are either consistently bored or lost.
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,2,,3,,Instructor is very enthusiastic while teaching,,Easy to understand,,,
1,,2,,1,,1,,1,,1,,1,,2,,2,,1,,1,,5,,2,,2,,3,,,,,,,
1,,3,,1,,1,,1,,6,,2,,1,,3,,1,,1,,3,,3,,2,,5,,Very excellent in keeping class engaged,,Very linear in the sense of learning concepts,A little too fast for someone who has never programmed before,Very Positive,
2,,2,,2,,1,,1,,3,,2,,2,,1,,2,,2,,3,,2,,1,,3,,Great enthusiasm and comedic approach to lectures. Always made the lecture more exciting.,Take the time to really explain what the code is doing. Detailed step through new code. Some concepts were covered too quickly.,Goof professor and an interresting syllabus.,"Fairly fast pace, especially with more difficult material. Assignment questions were way harder than examples covered in class.",Good attitude from the students. Friendly atmosphere.,Chairs in DWE are uncomfortable and awkward.
1,,2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,1,,3,,"Done well to explain any concept that needs explaining, during and after classes.",Go a little slower in the lectures.,Good method of teaching.,Students with past experience in computer science definitely have an advantage.,Positively by the attitudes of the instructor.,
1,,2,,1,,1,,1,,2,,2,,1,,1,,2,,1,,2,,2,,2,,4,,"Very interesting lectures, sometimes a bit too fast","Can be slower in the middle of the material, can provide more examples in abstract fn, lambda and graph",Giving a great taste of cs (I haven't taken any cs course before),Might be a bit too hard for students who have no cs background.,The atmosphere is good.,"Good class, but there is a guy always laughing, that's annoying."
1,,3,,1,,2,,1,"Very clear and audible voice! It can be heard from all the way at the back. Also, your excited tone engages students.",,,2,,1,,2,,1,,2,,,,3,,3,,3,,Teaching and engaging students,,Recursion and higher-order functions,Explaining graphs and neighbours... It would've been nice if more time was spent on graphs.,"Positive of course! Dave is always happy, energetic, and ready to teach.","Class size is suitable, but the classroom's seats were a bit uncomfortable at times..."
2,,3,,2,,2,,2,,2,,2,,2,,1,,2,,2,,2,,3,,3,,3,,,,,,,
1,,2,,1,,1,,1,,2,,1,,2,,1,,1,,2,,4,,1,,2,,3,,Dave has done an excellent job in conveying the information of the course in an effective manner.,Too little time was spent on the last part of the course which was significantly harder than the first part.,,"Other than the assignments, there were not many practice questions available.",Dave respects everyone and treats everyone fairly.,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3,,2,,3,,Classes are very interesting,,,,,
1,,2,,1,,1,,1,,1,,2,,1,,1,,1,,4,,1,,3,,2,,3,,Taught the course very well with clear explanation of concepts. Showed lots of examples in class.,Could go a little slower in class.,Introduced a programming language in a way that could be understood by anyone regardless of programming experience.,Workload a little too much.,Instructor was always open to questions. It helped create an interactive atmosphere.,
1,,3,,1,,1,,1,,3,,1,,1,,1,,1,,2,,3,,3,,3,,3,,"The instructor made the materials very accessible and interesting, and gave a clear explanation of most if not all topics.",We fell a bit behind towards the end of the course.,The lectures were interesting.,"The steppers became very complicated towards the end and I felt as if they were not explained nearly as much as they should have been, ie more examples given, specifically for the lambda steppers. The practice questions provided did not give sufficient hints, leaving some students to flounder about, sometimes wasting hours on small questions because there weren't enough examples.",Not at all.,"Class was very large and occasionally ran out of seats, but overall was good. More wall outlets would also be appreciated by students, I'm sure."
1,,3,,1,,1,,1,,3,,2,,1,,3,,1,,1,,3,,2,,3,,2,,,,,,,
