mc_1,mcex_1,mc_2,mcex_2,mc_3,mcex_3,mc_4,mcex_4,mc_5,mcex_5,mc_6,mcex_6,mc_7,mcex_7,mc_8,mcex_8,mc_9,mcex_9,mc_10,mcex_10,mc_11,mcex_11,mc_12,mcex_12,mc_13,mcex_13,mc_14,mcex_14,mc_15,mcex_15,txt_1,txt_2,txt_3,txt_4,txt_5,txt_6
1,,3,,1,,1,,1,,3,,2,,1,,1,,3,,4,,4,,2,,1,,3,,"He's funny and interactive with the class, loved the lightsaber that he brought into class one lecture.","I personally LOVE the coded examples done in Racket, I would personally like to see more of this and MORE steppers because our 2 midterms and presumably the final would too.","Dave's teaching style was very diverse, he included clear spoken lectures with coded examples and even drew some diagrams like trees when we started to learn them.","Since this is a required class for certain majors, there isn't much motivation to do this course, but Dave made everything more interesting for a lot of people.","The class atmosphere was a little bit tense initially due to it being a first year class, but through Dave's humour and interactivity, a nice environment was created that allowed strangers to make friends with other people.","We were in the PHYS150 room and the class was always packed. There isn't much space in between each seat and also between rows, but this is the fault of the room and not much can be done. PHYS was a rather quiet building, so there were little to no distractions during lecture hours."
1,,3,,1,,1,love those treeeeeeeeeeeeeeeeeeeeeeeeees,2,"A little hard to catch up with, for EMLS students, but good enough most of the time",6,,1,,1,,1,thanks to endless CQs,1,"but too much,(especially for the design recipe) , seriously",2,,3,,3,,2,,2,it really depends on how many hours I spent on assignments,explain crucial examples functions clearly,"shorten the slides, decrease some repeated functions or useless descriptions. it's hard to find info.",,,,
1,,3,,1,Often jokes around with the students and converses during lectures :),1,"I liked how Prof. Tompkins mainly taught interactively through Dr. Racket instead of just reading off of slides. Going through sample problems slowly together helped student learn how to discover solutions in a function paradigm. He also used his laptop well, I especially like how he doodles on his laptop screen to emphasize and illustrate certain points",1,"Very enthusiastic, interesting person.",6,,2,"Though I have 5 years programming experience, functional programming is something else. Having no iteration or variables made seemingly simple problems very challenging and interesting.",1,Tompkins for lyfe <3 I'll be no-lifing quest over the next few weeks trying to squeeze into his CS136 class.,1,,1,,2,"I didn't use the slides too often, but they are very thorough and go over the course content in depth.",5,"Though we were often encouraged to read certain parts of the textbook, it didn't prove necessary to excel in the course.",3,"I was expecting first year CS would be all review for someone who's programmed before. We ended up going over a lot of stuff I already knew, but functional twists kept things interesting.",3,,2,,"Tompkins did amazing at inspiring the many people in his class. Many people in CS135 have never programmed before, but Tompkins taught in a way that made even the least confident students feel able and competent. [nl][nl]Showing a movie for the 5 minutes before class every day was a good idea, I forced myself to get to class on time multiple times for no reasons besides Lion King. All Hail Mufasa!",I was disappointed that day when we couldn't watch Lion King because someone stuffed the podium with cheese.,"Because we used functional programming, the content was fairly new and engaging for students of all backgrounds and skill levels",idunno,nop.,"The chairs in Physics 150 are very comfy,"
1,,3,,1,,1,,1,,1,,2,,1,,1,,1,,1,,2,,2,,2,,4,,He makes the class interesting so that everyone will pay attention. Would love to have him as my prof again in the next term.,No comments. He is an excellent prof.,"Although there were a lot of assignment questions and it was tough, it was necessary for students to learn.",Too much material especially the second half of the course when it transitions from locals to lambda.,The atmosphere was cheerful because Dave is always funny and full of energy.,
1,,3,,1,,1,,1,,6,,1,,1,,1,,2,,4,,4,,3,,3,,2,,Everything's been great,NA,Good understanding in functions,Too much on design recipes,Positive. Dave made the classes fun and enjoyable,NA
1,,3,,2,,2,,1,,3,,2,,1,,1,,2,,2,,3,,3,,,,3,,10/10 great instruction and kept class engage; his lectures helped fill us with determination,"some examples could have used more explaination and done more clearly, i.e. initial trees lecture, normally 8/10. 10/10 with further explaination and rice","Movie clip showed at beginning, overall kept everyone well engaged, inspired us and filled us with determination","Assignment 9 was hard, given the complexity of lambda, it gave us a bad time",No such disturbances exist,No problem here
1,,3,,1,,2,,1,,1,,1,,1,,1,,1,,2,,5,,3,,3,,3,,"Very engaging lectures, professor is hilarious and clearly loves CS. My favourite course of the year!","Sometimes talks a little quickly, though the lack of need for taking notes greatly diminishes the seriousness of this issue.","Lots of feedback, examples, and effort by the instructors and tutorials to get you understanding the material at a good depth.","The clicker questions all but disappeared by the end of the course, removing a valuable self-assessment tool.","Great attitude by the professor and the students, made the class a pleasure to attend.","Lecture was a good size, room was suitable and comfortable."
1,,3,,1,,2,,1,,1,,2,,1,,1,,2,,5,,3,,3,,2,,4,,Clearly explained the topics in the course. Easy to understand,None,Teaches data structures and recursion well,Abstract list functions,No comment,Class size was fine
1,,3,,1,,1,,1,,1,,2,,1,,1,,1,,2,,4,,3,,3,,3,,,,,"The stepper is so confusing, more examples need to be provided",,
1,,3,,1,,1,,1,,6,,2,,1,,1,,1,,4,,4,,3,,3,,3,,"Dave truly understood us students in the class. He would realize when we were ""zoning"" out while he was lecturing us. Instead of forcing the information on us, he would slightly diverge from the topic and gain our attention through light-hearted jokes or pop-culture references. Once he had regained our attention he would continue lecturing us on the material at hand. I feel that this is one of the strong points of his teaching style as forcing the information on students that have ""zoned"" out would only make them ""zone"" out further.",Nothing. His teaching strategy was extremely adequate.,"Lectured flowed in an extremely logical manner. The Course is laid out in very nice way in that it makes it easy for students to learn the material. There are no ""vague topics"" in the course. Concepts are covered extremely thoroughly.",We spent a bit to much time on introductory material leaving perhaps not enough time to cover more advanced concepts.,The class atmosphere was definitely positively affected by the instructor's attitude. Dave came to every lecture in an extremely good mood which in turn made the students eager to learn. It was a very happy atmosphere.,No.
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,2,,3,,2,,4,,Dave is excellent! I hope I can stick with him for my CS 135.,I hope the instructor can provide some hints for assignment questions.,,The class is a bit too long for this large amount of materials. I lost my focus sometimes when the materials are too overwhelming.,,
1,,3,,1,,1,,1,,1,,2,,1,,1,,2,,4,,3,,2,,2,,3,,"Kept the class entertaining, but at the same time explained everything clearly",,,,The classroom was affected positively by attitudes of the instructor.,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,4,,2,,3,,3,,3,,Made the lectures interesting and gave great explanations. Would do a lot of live examples making it really easy to follow what he was doing instead of just looking at slides.,,,,,
2,,3,,2,,2,,1,,6,,1,,1,,1,,1,,1,,5,,3,,3,,3,,He's a funny guy.,He could explain the slides a bit more.,Teaches the basic concepts of programming well,Assignment 9 was the worst by far. Some questions had too many restrictions and were very closed-ended.,,
1,,3,,1,,1,,1,,2,,1,,1,,1,,1,,4,,4,,4,,3,,2,,"Love the movies played 5 min before class starts, it helped me wake up. The lectures are very easy to understand and the use of ""Racket Hat"" makes the class hilarious",What is there to be improved on when it is already perfect[nl]But the audio should be improved faster,"The material is very easy to understand after taught by the prof. Very humorous and intellectual teaching style. [nl]Also, the change in voice for the mutual recursion should definitely be continued. Do have water next to you next time so you don't lose your voice",The Doctor Racket hat needs to exist in real life!,Absolutely positively effective. Everyone fall in love with CS after hanging out with this prof. Also thank you for the empathy when we have a long hw assignment.,"The class size is reasonable, but it will be nice if we get to switch seats so we can get to know more people. I still have no idea who is in my cs class up till this point."
2,,2,,1,,3,,1,,1,,2,,1,,1,,1,,4,,3,,2,,1,,4,,"Dave is always enthusiastic, make me have passion on this course.",He should be slower in certain difficult points like mutual recursion.,It helps me to build a logical mind and get to know how computers think,"Too hard, the assignment is too much that i have time to review after doing it.","No, all the instructors and students are nice.",The classroom is too close that make me feel sleepy because the lack of oxygen.
1,,3,,1,,2,,2,,1,,2,,1,,2,,2,,2,,3,,2,,2,,3,,Dave made the class really enjoyable and fun to go to. Dave was always available to answer any questions and was extremely helpful.,Perhaps spend a bit more time on stepper problems and clarity on lambda functions.,Some of the assignments were really fun to do as they had fun questions.,Some assignments were a bit too difficult and stressful.,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,2,,1,,3,,3,,3,,3,,very interesting prof and explain everything very well.,Nothing,everything,nothing,No opinion,good
1,,3,,1,,1,,1,,1,,2,,1,,1,,1,,2,,3,,2,,2,,5,,The fact that Dave taught this course made me want to come to every lecture. He did not only make the lectures fun but he introduced new concepts to students like myself very well.,Nothing to be improved.,Assignments were designed well so that students would understand the material better. Classes were well taught. Concepts were very interesting.,Classes only being two times a week made it very difficult to remember last lecture's content. Tutorials were not taught well or reinforce ideas properly. A lot of time was spent on easy concepts (before trees) and I think we should have gone through those concepts faster.,,I enjoyed the free food.
1,,3,,2,,1,,1,,1,Office hours were extremely helpful,2,,1,,2,,2,,3,,3,Textbook was useless.,1,,1,,5,,"One of the best profs! Makes lectures interesting and fun, I actually enjoy coming to class. Goes over the material at a good pace and answers any questions students have. Loved watching the lion king and the comparison between recursion and drug use. Some of the course material was dry but Dave tried his best to keep everyone awake.","Only feedback is to have more steeper problems. Otherwise, keep doing what you're doing!",Learned a lot of basic skills that you will need for future cs courses. I know that this builds a good foundation for cs students and teaches you to think in a problem-solving way.,"Too much material given too fast. It was hard to learn all the concepts. There's still stuff that I don't fully understand and some assignments were poorly organized. The assignment with trees was useless and I still don't know how to use trees or their purpose. Also, assignment 9 was way too hard, I barely understood the concepts and had to implement them in complicated code. [nl]On midterm 2, the stepper problems were too hard and the overall exam was too long.",Positively by both instructor and students.,"Class size was perfect but chairs were too comfy, always fell asleep in class."
2,,3,,1,,2,,1,,3,,2,,1,,1,,1,,2,,4,,2,,2,,4,,,,,,,
1,,3,,1,,1,,1,,3,,1,,1,,1,,2,,4,,4,,3,,3,,3,,"He has made the classes very interesting and attractive, and was able to explain the new knowledge in a way that was easy for students to understand.",,,,,
1,,3,,1,,1,,1,,2,,1,,1,,1,,2,,1,,3,,3,,2,,3,,"Everything. Amazing prof who loves his job, and it really shows.",,,"Design recipe is unrealistic, and should be reduced.",,
1,,3,,1,,1,,1,,6,,1,,1,,1,,2,"The assignments seemed unnecessarily difficult sometimes (the exams seemed to aim at the right level, and even though I know that the assignments are supposed to take longer to figure out, they sometimes just felt TOO strenuous)",1,The PPT slides are A+ (unlike my grades :c),5,,2,,1,,4,,"EVERYTHING! Dave is an amazing lecturer, and person overall. Even though I haven't really talked to him outside class, I can tell that he's a wonderful person just by the way that he interacts with the class. As well, I love all the funny references he makes during class.[nl][nl]ALSO, he taught with a lightsaber once. And he did this high voice/low voice thingy... I loved it. Dave 4 prez",It's perfect! :),HAVING DAVE AS AN INSTRUCTOR!!!!,,Nopeeee,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,4,,4,,3,,3,,3,,"Professor Tompkins is an outstanding professor. He teaches CS brilliantly both in depth and in humor. There isn't enough good things to say about him, just that he is the best professor/teacher I've ever had to date.","I honestly don't think there is really much that he could actually even improve on, given how excellent his teaching was. If anything, just more light sabers and the amazing voice acting! (Don't break your voice though)","Humor, depth, engaging, and interesting. A few of the strong points that has been demonstrated by this course.",None at all.,None at all.,"Perfect really, the class wasn't big and there wasn't any noise."
1,,3,,1,,1,,1,,1,,2,,1,,1,,2,,2,,2,,2,,1,,4,,"Dave explained everything clearly, interestingly and completely",Dave speaks a little fast,,,,
2,,3,,2,,1,,1,,6,,1,,1,,1,,1,,4,,4,,3,,3,,3,,His is the most hilarious professor I have and never fails to keep the class on their feet for long enough to understand lectures. Lectures are very much worth attending.,Just a little extra clarity in explaining some of the later examples (although the professor has many times explained how the examples themselves were not the best to use and would be changed were it up to him).,The assignments and lectures.,Every now and then an iffy example will show up that doesn't really clearly show what it's trying to show.,No,Dave is perfect. <3
1,,3,,1,,1,,1,,2,,1,,1,,1,,1,,2,,3,,3,,2,,4,,"Although the examples are provided in the slides, I like how Dave still opens up a tab in racket and writes the code/examples out with us so that we can understand at a better pace- instead of throwing the example at us and leaving us to understand it all at once.",,,"lambda, and the uses of lambda. I felt that there was little coverage on this function- and I struggled  a lot with one of the assignments even after using the slides, online resources and the textbook. It would have been nice to see more examples.",,"The class room was very cramped, small and dark- but I guess that's because it was an old building. (Phys Building)"
1,,4,,2,,1,,1,,2,,2,,1,,1,,2,,2,,2,,1,,2,,4,,Dave kept all lectures very interesting and provided many of his own examples supplementary to course slides,"Perhaps going slower on certain harder concepts (abstract functions, lambda) would have helped",learned a lot of new things,far too time consuming,good class atmosphere,n/a
1,,2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,2,,5,>30 hours lol,Very funny and good lectures.,Everything was good.,Lectures were clear and engaging.,"Nothing, everything was good.",The class atmosphere was always good.,I loved this class even though I suck and feel bad about it. Thank you prof for everything!! :D
1,,3,,1,,1,,1,,6,,1,,1,,3,,1,,1,,1,,3,,3,,2,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,5,,,,,,,
1,,3,,1,,1,,1,,2,,1,,1,,1,,2,,2,,4,,3,,3,,4,,Everything was great. Dave is interesting and he can engage students listen in class and follow the lecture moving on.,"Generally pretty good, could given more complicated examples in class.",Gave a great idea of functional programming to students whether they have programming background or not.,Some assignments were a bit too hard to do.,Positive atmosphere were created by instructor. Excellent,"Pretty good class, i enjoyed the first cs course in university."
2,,3,,2,,1,,1,,6,,1,,1,,1,,1,,5,Did not use.,4,,3,,3,,3,Some assignments required a lot more time than others. This is not just the case that assignments are increasing in difficulty.,"Very humorous and engaging, but still manages to be informative and stay on topic. Gives great pointers and precautions.",Sometimes cuts students off when they are asking questions. Does not seek class participation very often - unless we catch him making a mistake.[nl]*The Esc+P trick was never taught in class. I was wondering how it was done until we were shown the trick in tutorials. I never would have figured out that it was not actually a Ctrl command.,"Course manages to make a transition to Racket not feel overwhelming. Additionally, course material is more conceptual. I feel like I am working smarter rather than trying everything until something works.[nl]  Assignments are interesting and relevant to course material. Difficulty of assignments encourage us to better understand course material.[nl]  Clickers are a great way to encourage class participation.","There is a sudden increase in difficulty at around module 8. Assignments suddenly get a lot harder at that point.[nl]  Later assignments were very vague and had unhelpful examples. This is most exemplified in assignment 08. In question #3, nowhere does it state that we are required to count replies of replies, and the examples do not clarify that. It had to be clarified on Piazza, which shows how unclear the question is.[nl]  Some material did not feel useful in the slightest. I never used template functions nor did I ever find them necessary or helpful.[nl]  Tutorials are not very well organized. Gives ""group problems"" but we do not work in groups. We do not have enough time to work on them thoroughly either. Thus, tutorials are not very helpful. This is proven by the number of students who show up for tutorials on week 1 compared to on week 10.",,Class size keeps getting exponentially smaller. Worst case I've seen in all of my classes so far.[nl]  Floor elevation was not steep enough. Had trouble seeing over tall people's heads. This is in particular if they had really weird hair.[nl]  People who use Reddit during class time are mildly distracting.[nl]  The audio in Physics 150 took too long to get fixed.
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,3,,1,Design recipe was a little excessive.,5,,Lectures so good that it made [name removed] actually show up to class (that's pretty hard to do),'() <- my idea,"Functional abstraction, Trees",Design recipe,,
2,,3,,1,,1,,1,,3,,2,,1,,1,,1,,2,,2,,3,,2,,2,,"His methods of explaining new concepts was very good, and he was always very interactive with the students keeping lectures interesting",,"Dave Tompkins, and The Lion King",assignments at the end of the term proved challenging,,
2,,3,,1,,1,,1,,2,,2,,1,,1,,2,,2,,2,,3,,2,,4,,movie before class,,,,,
1,,3,,1,,1,,1,,3,,1,,1,,1,,2,,2,,4,,3,,3,,3,,Really excellent visual presentation. Easy to understand.,Nothing,"Graphs, Binary Search Trees and Abstraction",Nothing,Not in my opinion,"Class size is just right, Room had audio issues, Noise level was at minimum"
1,,3,,1,,1,,2,,1,,1,,1,,1,,2,,2,,4,,3,,3,,2,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,3,,1,,1,,3,,3,,3,,2,,Good at teaching.,Change dry examples from the course.,Bonus questions.,Design Recipe.,Positively.,Room was cramped.
1,,3,,1,,1,,1,,1,,1,,1,,1,,2,,2,,2,,3,,2,,3,,,,,,,
1,,3,,2,,1,,2,,2,,2,,1,,2,,2,,4,,2,,3,,2,,3,,good,do more light sabers,coding,N/A,positive,good job Dave
1,,3,,1,,1,,1,,2,,2,,2,,1,,2,,4,,5,,,,3,,3,,Very interesting explanation.,,A lot of clicker questions to help the courses.,Only two  classes per week.[nl]The clicker questions always tricky.,Positive.,
1,,3,,1,,2,,2,,1,,1,,1,,1,,2,,1,,5,,3,,3,,3,,,,,,,
1,,3,,1,,2,,1,,1,,2,,1,,1,,1,,2,,3,,3,,3,,3,,Kept all students engaged through great lectures.,Spend more time on actual working examples rather than on slides.,Very interesting fundamental concepts of computer science.,"Language is not very applicable to real work, but I understand that it's the concepts that count.",No.,
1,,3,,1,,1,,1,,3,,1,,1,,1,,2,,2,,3,,3,,1,,5,,Dave is the beeeeeeeeeeest!,My Neighbour Totoro needed!!,,,,
1,,3,,2,,1,,1,,6,,2,,1,,3,,2,,2,,4,,2,,1,Approximately double the work of Math 135 and Math 137.,3,Was seldom able to finish assignments.,"Really engages the class. Treats it like a performance, yet teaches everything that needs to be taught, leaving us both entertained and informed.","Would very occasionally stress and reiterate concepts that need not be reiterated. Asking for a show of hands on who understands the particular point might be an effective method to combat this. However, most of the times when Dave Tompkins stressed a point, it was for good reason and done the right amount.",Learning recursion so thoroughly and being instructed in a fun way.,"Assignments far too long to complete in a reasonable amount of time, and also at times a bit more complex than I believe is needed to understand the concept. For some questions, it felt more like the writers were attempting to create an extremely challenging question rather than a helpful question. This was the minority of the questions, however. Also, the rigid design recipe was a time waster, which I believe could be better used in understanding the coding practices. I believe that code should be marked for being understandable and correct, not for following a rigid formula of style.",Nope. No discrimination.,The room was a good place.
2,,2,,3,,2,,1,,3,,1,,1,,1,,2,,3,,4,,2,,1,,3,,Lectures are funny. Typing out examples are helpful.,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,2,,1,,2,,5,,2,,1,,5,,,,,,,
