mc_1,mcex_1,mc_2,mcex_2,mc_3,mcex_3,mc_4,mcex_4,mc_5,mcex_5,mc_6,mcex_6,mc_7,mcex_7,mc_8,mcex_8,mc_9,mcex_9,mc_10,mcex_10,mc_11,mcex_11,mc_12,mcex_12,mc_13,mcex_13,mc_14,mcex_14,mc_15,mcex_15,txt_1,txt_2,txt_3,txt_4,txt_5,txt_6
1,,4,,2,,2,,1,,2,,2,,1,,1,,2,,2,,4,,3,,2,,3,,explanation makes sense,Excellent ,Excellent lecture,"things get much more complicated in module 10 11 12, and this happened so fast",,
1,,2,,1,,1,"loved the memory block, room block analogy.",1,,,,2,,2,,2,,2,but stressful.,2,,4,,2,,2,,4,,"The way he taught in class, made students want to come and learn, I know it made me come to as many classes as I could because it was fun.",I wish we worked with more examples in seashell when new concepts were introduced instead of just showing them on the slides.,The teaching method was very well done by Dave. ,Working with memory near the middle-end and the amount of content near the end of the course.,A-ok.,"For the assignments, I wish we had more examples to understand what the question wanted. I can safely say that for some very easy questions 1. I lost an hour or two trying to understand what the question wanted in the first place. 2. Sometimes leading to me making a wrong solution simply because I misunderstood what the question wanted."
1,,3,,2,,1,,1,,1,,2,,2,,2,,1,,4,,4,,,,3,,3,,Presentations,N/a,Piazza question answering,N/a,No,N/a
1,,1,,1,,1,I like the combination of using powerpoint as well as the drawings of diagrams used to explain the concepts.,1,,2,,1,,1,,1,,2,,2,,4,,3,,1,,4,,I feel his teachings skills are very good. The energy and liveliness he has is something a lot of instructors lack and is something that makes the course interesting. His explanations and examples are also very unique and helpful.,No thing can be improved in terms of lectures,"The strong points of the course were the lectures, in which the instructor presented the new information very effectively","The assignments. I felt some of them were too long and too ambiguous at times. These assignments did help me learn, but I feel if the questions were less ambiguous it would be much more beneficial. A good example of a questions is A9Q3. I am not saying I require the pseudocode, but using diagrams and examples at times to explains questions would sometimes be helpful.",The class atmosphere was very positive,"I liked this class size as even if I am sitting in the back, I can hear the instructor well, and see the powerpoint notes well."
2,,4,,2,,2,,2,,2,,2,,2,,1,,3,,2,,4,,2,,1,,2,,,,,,,
2,,3,,2,,2,,2,,2,,2,,2,,1,,2,,4,,4,,3,,1,,4,,,,,,,
2,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3,,2,,5,,"Questions about course content asked during lectures and on piazza were explained well, and understandable analogies were often used to make new concepts easier to understand. I also liked Dave's sense of humour that kept the lectures more alive and fun to attend.",Maybe a few more clicker questions during the later portions of the course? I felt like there were more clickers during the first half of the course. A lot of the times the clickers were more thought provoking and the detailed explanation of the correct answer helped me solidify my understanding of the related concepts.,"Overall I highly enjoyed Dave's teaching style as he always had a sense of humour and provided good examples whenever they were needed to further explain lecture content. I also enjoyed doing the assignments, even-though they sometimes took up the whole weekend. They really helped me apply what was being taught and were a great learning tool.","I think having a mini-lecture about how to properly test programs would have been helpful at the start of the course. For example, is there a general framework that we can use to think of what things we might need to test? As sometimes on the assignment I will have thought that I have tested very thoroughly but handmarking suggests otherwise. Another point is that I think there could have been more emphasis on how to work through problems more quickly as I felt that was a disconnect between the assignments and midterm. The assignments didn't really prepare us for the speed that would be needed to perform well on the midterm. Maybe a practice problem set could have helped to better prepare us for the type of question found on the midterm, rather than just looking over the assignments again.",Nothing in particular.,Nothing in particular.
3,,3,,2,,1,,1,,1,,1,,3,,1,,1,,1,,1,,3,,1,way too much for 2% assignments ,5,the last couple assignments literally took like 25 hours,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,2,,4,,effective lectures and explaining every concept with understandable analogies.,I found the assignments to be overwhelming a some point where it took me long amounts of time to finish questions,lectures,assignments,A positive atmosphere was always there with Mr.Tompkis there.,
1,,4,,2,,1,,2,,3,,2,,2,,1,,1,,1,,2,,2,,2,,4,,,,,,,
1,,3,,2,,1,,1,,2,,1,,1,,1,,1,,4,,1,,2,,2,,3,,,,,,,
1,,3,,2,,2,,1,,3,,2,,1,,1,,2,,2,,4,,2,,2,,4,,,,,,,
1,,2,,1,,2,,1,,6,,1,,1,,1,,2,,2,,4,,3,,1,,4,,"Explains material very well, answers questions in class clearly",Would like to see more live coding/demonstrations of code,,"Algorithms started to become confusing, pointers were initially a hard concept to grasp.",Class atmosphere was affected positively by attitude of instructors.[nl][nl]Race/gender/appearance did not have any affect.,
1,,3,,1,,1,"Drawing and highlighting on the slides really helped visualize what's going on. I think in some cases it might help if you had more white space to work with, sometimes the slides can get cluttered after a drawing",1,,1,,1,,1,,1,,1,,4,,4,,3,,2,,3,,"Really personable made 1.5 he lectures fun. Always stopped for questions and took the time to survey students on course exams, assignments etc",,Learning and using pointers in a variety of ways,Recapping 135 material,"I enjoyed being in the class. Dave's attitude was always good, right from the start he encouraged participation. There were always jokes being cracked from Dave and also some students. The movie at the start of every class was a little bonus treat. Students were very vocal about their concerns and Dave really listens to them.",My favorite class I've had so far. Dave is definitely my favorite instructor thus far.
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,2,,3,,,,,,,
1,,2,,1,,1,,1,You are very good at teaching. Thank you kindly for everything!,1,,1,,1,,1,,1,But also very hard :( ,1,,1,,3,,1,,5,"Assignments were brutal but very helpful, but very brutal! ","Everything! You were so kind, thank you so much! ",N/A,Everything,"TA's inability to answer questions correctly, lost a lot of assignments marks because I was essentially misguided by them. ","Positively, he was extremely exclusive. ",Very great! 
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,2,,2,,3,,3,,3,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3,,3,,4,,"Very well structured lectures, logical explanations, and great analogies.",Even more memes.,Amazing assignments.,None.,Positively,
1,,5,,2,,1,,1,,6,,2,,1,,2,,1,,1,"I think there were printed notes available, but unsure.  If there were, I did not purchase them, so the judgement was based on the Slides posted online.",4,,4,,4,,3,,This instructor does a very good job explaining topics.  He makes sure everyone understands.  He also uses fun and illustrative examples to help explain topics.,I do not have any comments to improve the technique or style.,"I think the strong parts of this course was the later parts - i.e. section 5 and beyond.  I really enjoyed the idea of using pointers, arrays and linked data.","I think that there was too much time focused on C syntax, and learning about early data types such as ints, and chars.  I understand that it is important to understand this, but I felt that there was too much time spent on learning this.","I think it was very positive.  The instructors were very friendly, and very good at answering questions.",
1,,4,,1,,2,,1,,6,,1,,1,,1,,1,,2,,3,,3,,3,,3,,Good explanations of the ins and outs of the nuances of computer science. Informative asides and stories. Gives a thorough understanding of fundamentals.,Perhaps prepare the diagrams drawn on by hand during lecture beforehand so they are a bit easier to view as drawings could be slightly messy.,,,"Positive, mentioned the importance of being respectful with regards to gender race appearance etc.",Classroom was fine.
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,2,,5,,fun meme ,NULL,I really learned a lot ,NULL,positive,NULL
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,4,,3,,3,,2,,The introduction of concepts and C as a programming language was done very coherently and allowed the learner to get a good understanding of the ins and outs of C.,I can't think of anything here. ,"The topics introduced in this course, I feel, enabled me to understand a wider range of topics in computing. It prepared me to absorb more advanced topics much easier. ","I feel like this course could be taught majorly without any Racket content. This is not really a weak point. [nl]Personally, the Racket content only served to show that C has an entirely different paradigm. ",n/a [nl]Teacher was fair. ,no
2,,3,,1,,1,,1,,2,,1,,1,,1,,1,,1,,,,2,,2,,4,,"The writing and drawing diagrams directly on the ppt slides really helped me to make sense of the concept, visuallizing it in mind.[nl]I also appreciated Dave using real life examples to demostrate concepts like sorting books on a bookshelf, the dirty cloth pile analogy for the heap, etc.[nl][nl]Dave also gives us lots of chance to ask questions during class, which was very effective to help students resolve certain points they don't understand on the go.[nl][nl]The code example walk throughs especially rephrasing the code into plain English were helpful too. i could write notes besides the code so i don't have to spend too much time try read and translate a big pile of code.[nl][nl]Overall, Dave is amazing at explaining and demonstrating seemingly intimidating concepts. Guy makes great jokes too (sometimes really bad but the bad ones are real good too lol)","I remember after the midterm, students were complaining about it because it was too long and the average was quite low, and Dave made a comment around since we're in Fall term, the students are usually a bit weaker because they're not in CS or that they've failed CS136 before. I knew he didn't have bad intentions and it didn't personally hurt my feelings but i bet there were students unhappy about it. It wasn't a constructive or helpful comment to students, and would potentially hurt their feelings. I also don't think it's fair to call this group the ""weaker ones"" just because we're not as well trained in CS as those who are in CS major. Everyone comes into UW from different levels, some completely new to CS, and everyone has their own struggle, the comment could really ruin someone's confidence and determination.","Interesting and useful concepts, really challenged students to try and do stuff on their own to test their understanding.","The assignments were interesting but really, really, really long and sometimes a nightmare to debug even with the error message hints from Seashell.[nl][nl]Maybe the instructors could give a list of common error messages and how students commonly screw up for those errors to appear? It will really help students to make educated guesses.",,
3,,3,,2,,2,,2,,2,,1,,2,,1,,1,,1,,1,,2,,1,,5,Had to spend more than 36 hours on the assignments in later course to finish them.,Overall teaching was well done.[nl][nl]I genuinely enjoyed this course the most this term.,Could he teach better than this? idk.,Heap Heap Heap.,Too much assignment;[nl]I had to sacrifice my sleep and eating schedule to finish the assignments.[nl][nl]REDUCE ASSIGNMENTS PLEASE,Positively.,Nope.
1,,3,,2,,2,,1,,2,,2,,1,,1,,1,,1,,3,,2,,2,,5,,,,,,,
1,,2,,3,Sometimes spent too much time explaining seemly obvious questions asked by some students,1,Like the colour coding thing for linked list,1,"The analogies and examples were fun and memorable, also made a lot of sense!",2,Wish there were more time slots for office hours. Line up was sometime too long,1,,1,,1,,1,,1,,4,,3,,2,,3,Assignments were fun but sometimes time consuming ,Concepts were well explained through out the course,,,,,
1,,4,,1,,1,,1,,6,,2,,1,,3,,1,,2,,4,,2,,2,,3,,"Overall he is very captivating and attending his lectures made this course very enjoyable. He makes bad dad jokes, but is very funny overall which makes the pain of the course a little bit better.",,,,,
