Response ID,Response Time,Q1: Organization,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Questions,Q3 Select Index,Q3 Comment,Q4: Visual Presentation,Q4 Select Index,Q4 Comment,Q5: Oral Presentation,Q5 Select Index,Q5 Comment,Q6: Availability,Q6 Select Index,Q6 Comment,Q7: Ability to hold Interest,Q7 Select Index,Q7 Comment,Q8: Effectiveness,Q8 Select Index,Q8 Comment,Q9: Attendance,Q9 Select Index,Q9 Comment,Q10: Assigned Work,Q10 Select Index,Q10 Comment,Q11: Printed Notes,Q11 Select Index,Q11 Comment,Q12: Textbook,Q12 Select Index,Q12 Comment,Q13: New Material,Q13 Select Index,Q13 Comment,Q14: Assigned Work Amount,Q14 Select Index,Q14 Comment,Q15: Hours Per Week,Q15 Select Index,Q15 Comment,Q16: What instructor has done well,Q16 Select Index,Q16 Comment,Q17: Improvements to technique or style,Q17 Select Index,Q17 Comment,Q18: Course's strong points,Q18 Select Index,Q18 Comment,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment
197017,2017-03-21T15:20:24,Excellent,0,,Somewhat too low,3,,Good,1,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,75-90%,1,,Very helpful,0,,Helpful,1,,,4,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,"Super funny, he makes CS136 a really interesting one. 
Also in winter term, seeing your instructor wearing summer beach shirt is always ""warm""",,,,,,A really good introduction course to C language,,,,,,,,,
197018,2017-03-21T15:27:06,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Helpful,1,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,"Great teacher, honestly made things so clear for me to understand."
197019,2017-03-21T15:27:15,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,"Very effective instructor, makes lectures funny!",,,Please don't drink coke zero when you're sick. It's not good for your voice :),,,Good content,,,Maybe spend less time on the easier concepts and spend more time on the harder materials / assignments,,,Positive in general,,,
197020,2017-03-21T15:32:46,Good,1,,Just Right,2,,Good,1,,Good,1,,Good,1,,Sometimes available,2,,Interesting,1,,Excellent,0,,75-90%,1,,Helpful,1,,No printed notes,3,,Not helpful,2,The course notes are great,Somewhat too little,3,why not C11? It is more than stable now,Right amount,2,,3-6 hours,1,,,,"Dave is awesome! 
Drink less coke, I want to take another course with you!",,,,,,,,,,,,,,,
197021,2017-03-21T15:34:15,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Not helpful,2,,Somewhat too much,1,,Right amount,2,,7-10 hours,2,,,,Great visual presentation,,,More lightsaber plz,,,Emphasis on practice,,,Coursebook is not helpful,,,NA,,,NA
197022,2017-03-21T15:51:36,Good,1,,Too low,4,,Good,1,,Good,1,,Good,1,,Did not seek help,5,,Not interesting,2,"The gap between CS 136 and 146 is far too big. I would have liked to see more challenging topics discussed, especially considering the amount of competition for jobs.",Excellent,0,,90-100%,0,,Helpful,1,"The assignments were too tedious, but not challenging enough. I would prefer harder problems that have less room for implementation error.",No printed notes,3,,No text required,3,,Too little,4,,Right amount,2,"It took enough time to do, but it was mostly very tedious",3-6 hours,1,,,,"Dave is very enthusiastic, and I can see why he is rated so highly. At the same time, I feel like the first-year CS curriculum at the University of Waterloo does not cover enough new content, which gives students that have more experienced backgrounds a significant advantage for co-op.",,,"While I can sympathise with Dave's views on gender identity, I think he takes it a bit far. In one lecture, he made a statement about how women are better at computational complexity that seemed to imply that gender differences were a larger predictor of success than other factors. With a self-selecting population like that of the University of Waterloo, I think that idea is at best incorrect, and at worst actively harmful. In any case, I don't see the value it brings to a CS education.",,,"Introducing FP first is great (I would love to see more advanced lisp in CS 135). Also, teaching C is far better than a language like Java or python. I am happy that Waterloo has not followed this disappointing trend.",,,"I would have liked to see more topics (especially data structures and algorithms) introduced. Why is it that after a year of schooling, we can't do AVL trees when students of CS 145 do them in the first week? An alternative is to offer enriched courses that are not as crazy.",,,It was fine. I don't really pay attention to these things.,,,Class size is great!
197023,2017-03-21T16:20:56,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,,4,,Right amount,2,,Somewhat too much,1,,11-15 houts,3,,,,"Hello Dave! You are the most amazing I have even seen, I can say you bright my life! I really wish you could teach all my CS classes.",,,Drink less Coke please :),,,Helpful basic knowledge,,,,,,positively,,,Everything was good
197024,2017-03-21T16:33:33,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Sometimes available,2,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,Not helpful,2,,Not helpful,2,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,"It was really fun taking his course. He is really funny, so I could enjoy his class a lot.",,,,,,Easy to concentrate.,,,,,,,,,Appropriate
197025,2017-03-21T16:34:37,Excellent,0,,Just Right,2,,Satisfactory,2,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,I like your analogies. They do help me understand the material.,,,"You seem to be very accepting of any type of student in your classroom, which I really like. I would appreciate if you did not say ""OCD"" and perhaps instead said words like ""particular"", ""fastidious"", ""persnickety"", etc. Overall thank you for being an accepting professor.",,,,,,,,,Positively,,,
197026,2017-03-21T19:03:17,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,Dave is the one who made it interesting!!,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Somewhat too much,1,,Right amount,2,,11-15 houts,3,,,,"Although this was just my first year, I doubt if I would meet such a great prof again. Dave made the class so much fun and also made me fall in love with CS :) He used anything possible to visualize those concepts and guided us to analyze code line by line. I appreciated all of his effort and his enthusiasm in teaching and helping ! Love all of his jokes and analogy!",,,Don't have much to say...,,,This course introduces much advanced and practical ideas about programming and relates it more to the real world. Very useful stuff,,,,,,positively,,,"My favourite joke is the one about ASCII: those guys in the desert gave a number to each of their jokes. Lol, I will definitely tell it to my friends"
197027,2017-03-21T19:07:48,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,No printed notes,3,,,4,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,Interesting and humorous lectures,,,,,,,,,,,,,,,Drinks too much coke
197028,2017-03-21T20:59:44,Good,1,,Somewhat too high,1,,Good,1,,Excellent,0,,Good,1,,Sometimes available,2,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Very helpful,0,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,11-15 houts,3,,,,Diagrams/highlighting on the screen was super helpful. Also appreciated your humour.,,,,,,,,,"Assignments were long and difficult, especially for those with no prior programming experience. More examples in the course notes would have helped. The midterm also asked a lot of questions about interfaces, which we did not have practice with on the assignments.",,,,,,Class size/classroom were good.
197029,2017-03-21T21:24:49,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Very enthusiastic. Great guy,,,Keep at it,,,,,,,,,What kind of question is this,,,Needs more My Little Pony references. My fav is Twilight Sparkle
197030,2017-03-22T01:05:03,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,The bonus content on the slides taught me some pretty cool stuff. Nice.,Excellent,0,,90-100%,0,,Helpful,1,,,4,,No text required,3,,Too little,4,,Somewhat too little,3,,3-6 hours,1,,,,"Such great enthusiasm and energy while lecturing! Such a positive experience having a prof that obviously cares about his teaching and about the learning of the students. Dave clearly knew what he was talking about; had very clear explanations, demos, examples, and excellent (often hilarious) analogies. Best instructor of first year by far. 10/10 would recommend. (Seriously his enthusiasm and commitment made me want to do well in the course).",,,null,,,"Enjoyed pointers and linked lists - very useful! Learning about what your code is actually *doing* ""under the hood"" in memory and all that was really interesting as well.",,,"Thought the material was a bit dry, especially for weeks 1-7. Course moves reaaaally slow at the start, even though the topics are familiar to most and very easy to grasp otherwise. We could cover so much more. Assignments were also kind of simple, not a lot of challenging or tricky problems, as most really just tested a surface level knowledge of the content. Most questions were more tedious/boring than difficult. I think increasing the difficulty of the assignments in general, or having one clearly difficult problem per assignment could really be beneficial, and make the course more fun. CHALLENGE US!",,,Great atmosphere :),,,nah
197031,2017-03-22T10:05:49,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
197032,2017-03-22T11:13:45,Good,1,,Somewhat too high,1,,Good,1,,Good,1,,Excellent,0,,Did not seek help,5,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Not helpful,2,,Not helpful,2,,Somewhat too much,1,,Somewhat too much,1,,3-6 hours,1,,,,Good slow explanations for some concepts. Finding Dory was an amazing :),,,"Stop wasting lecture time with jokes that not everyone understands.  Sometimes, the first example in a new module was very complicated without a foundation meaning it is easy to not understand a lecture right from the beginning.",,,"Pointers, loops and arrays.  Clicker questions are great.",,,linked lists,,,"No, everyone was already used to multiculturalism.",,,
197033,2017-03-22T12:26:43,Excellent,0,,Too high,0,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Somewhat too little,3,,Right amount,2,,7-10 hours,2,,,,"Dave, your explanations are amazing! On top of this your jokes and stories make the course so much more interesting! You did really well in engaging the students (especially those awesome stories). Also, it is clear that you really care about your students, which is super important to me. Thanks Dave!",,,Tell more jokes and stories. More lightsaber more fun.,,,Assignments challenged me and helped me improve my programming a lot.,,,"I think its a good idea to compare Racket and C when teaching C, but I think that there should be no Racket on any exam (except translating Racket to C). This is because saying that ""Racket could be on the exam"" causes students to review all of Racket syntax when there will be little to none on any exam (in the case of this midterm there was none). I understand that comparing Racket and C can help students grasp imperative programming initially, and I support this. I just don't think Racket should be tested at all (eg. instructors specify that there will be 0 Racket on exams).",,,Class atmosphere is amazing.,,,
197034,2017-03-23T13:40:54,Excellent,0,,Just Right,2,I often wrote down his analogies word for word in my notes because they made the most sense for me,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,The first CS instructor (in highschool and university) who made me enjoy the subject,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,"Dave's lectures were amazing - I really looked forward to them. He really tries his best to engage the class and explain the material - and personally, I think he did a good job of both!",,,Please teach CS 246 in fall 2017!,,,"The content was really interesting - I like that we learnt C and not another language like Python, where you can get away with not really understanding what is happening at the fundamental memory level (as I had for 2 years before starting university).",,,"I feel that it might have been better to introduce O(n) closer to the beginning of the course so that we got used to thinking about how efficient our code is -- even if it was like a bonus component for the first couple. It was hard to switch from the mentality of ""make this work"" to ""make this work efficiently"", since I wasn't looking out for it before. Also there was definitely a drastic increase in difficulty after assignment 7... perhaps make that a bit more gradual. I think it would also be helpful to introduce pointers, arrays and strings a bit earlier so we get more time to understand it.",,,"Our class atmosphere was quite inclusive, and we would discuss with each other for certain clicker questions etc.",,,N/A
197035,2017-03-23T13:53:07,Excellent,0,,Just Right,2,,Satisfactory,2,"You're always like just hold on to that question, and then both u and the student forget the question when we actually know enough for your answer to make sense.",Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Not helpful,2,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,You make the lectures really engaging.,,,,,,How it tied everything together.,,,"Needed a bit more emphasis on dynamic memory, seemed a bit fast towards the end",,,,,,
197036,2017-03-23T15:38:11,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,No opinion,3,,Excellent,0,,75-90%,1,,Helpful,1,some assignments were more annoying than a learning experience. I understand their purpose is to be a bit repetitive so that we can set the concepts in our head. Perhaps a bit more realistic/creative assignment questions. (Like the racket assignment to access the API was fun and a learning experience),Very helpful,0,,,4,,Too little,4,Certain topics should have been introduced a bit before.,Right amount,2,,3-6 hours,1,,,,His sense of humor is bar none. His use of the digitizer pen to scribble on the notes live was very helpful. Prof. Tompkins gave ample examples and anecdotes to make concepts clear. The movie before the class was a good touch and effective strategy.,,,,,,"pointers, linked lists",,,assignments felt more like a burden than a learning; mechatronics engineers know more about algorithms and data structures at this point. I think we should at least know as much as them.,,,,,,The amount of coke I see Prof. Tompkins drink every lecture has traumatized me.
197037,2017-03-23T16:27:29,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Not helpful,2,,Right amount,2,,Somewhat too much,1,,3-6 hours,1,,,,Everything,,,Nothing Dave is perfect,,,,,,,,,,,,
197038,2017-03-23T23:11:09,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Too much,0,,Too much,0,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
197039,2017-03-24T09:51:15,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,"Diagrams helped in understanding content
Advanced content slides were very interesting",,,,,,Weekly assignments helped with learning,,,Needing to use the Seashell environment was frustrating at points. Was not able to work on assignments when I planned to,,,Environment was always accepting,,,
197040,2017-03-24T13:58:05,Excellent,0,,Just Right,2,,Excellent,0,,Satisfactory,2,,Excellent,0,,Sometimes available,2,,Interesting,1,,Excellent,0,,75-90%,1,,Very helpful,0,,Helpful,1,,Not helpful,2,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,Excellent at explaining difficult concepts and create simple analogies for students to connect with,,,,,,"Teaches you about ""behind the scenes"" of memory and how things work",,,Assignments were too easy from 1-7 and then too hard from 8-10,,,,,,A little too big of a room
197041,2017-03-24T14:41:20,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,No printed notes,3,,,4,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,Drink less coke!,,,,,,,,,,,,
197042,2017-03-24T16:26:02,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Somewhat too much,1,,Somewhat too much,1,,> 15 hours,4,,,,"jokes, most of which are very good explanations of difficult concepts;",,,less coke,,,"the movie before the class, love your T-shirts",,,plz provide more examples for malloc with arrays of strings,,,n/a,,,"When you write on the wall, someone sitting near it can hardly see."
197043,2017-03-24T23:43:58,Good,1,,Just Right,2,I loved Dave's enthusiasm towards the material. It was really helpful to have the real life analogies of what we were learning about.,Good,1,,Excellent,0,"Some of the later chapters (ADTS, Linked-lists) as well as the memory diagrams would have benefited from having animated visuals that could be accessed at a later time to help the students understand the concepts. Dave drew the diagrams for us in class, but some components required erasing and changing where the pointers point to which is hard to capture on physical paper in a still.",Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,Dave really loves his job and it really shows. He makes the course interesting and motivates his students to do well instead of just passing.,90-100%,0,,Helpful,1,,Very helpful,0,,,4,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,"He gave us a well-rounded understanding of the material from history, how to program it, and what actually happens behind the scene.",,,"Keep doing you Dave, by far my favourite prof",,,Expanded and explained the reasoning behind why things work a certain way instead of just telling us it does,,,Sometimes there felt like a slight disconnect between the assignments.,,,,,,"Although I understand the reasoning behind cs being a very independent course, I feel like it could benefit from having some group work components. It can be as simple as having more in class group clicker questions or a bonus assignment that can be done in groups."
197044,2017-03-25T17:09:56,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,"Keep the students interested during the lessons, I had so much fun in this course.
This is the only class that I am excited to come in early (Finding Dory)
Office hours in the learning centre are fun.
I love lightsaber and groundhog day.
Best professor ever!",,,,,,,,,,,,,,,
197045,2017-03-25T17:13:50,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Not helpful,2,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,"Dave has been by far the best prof I have had so far. In CS 135, my prof explained materials well but was often dry and boring. Dave however, made the lectures always fun and entertaining through his use of humour. I really hope to get Dave as a prof in future courses",,,One suggestion I would make is speeding up the material taught at the start of the course as it is not hard to wrap your head around whereas the post midterm material is definitely more intense,,,"Even though learning pointers early on was tough, I see the benefit of knowing them from future assignments.",,,I often found that course materials were often taught too late given the assignments we were doing (i.e. materials taught on Tuesday were on assignment due Friday). I'd fix that the materials up to the prior Thursday would be on the assignment due the following Friday like MATH 138,,,Always a positive atmosphere. Always looked forward to lectures,,,I've always been told that too much of one thing is never good for you. Coke Zero is no acceptation
197046,2017-03-25T19:42:39,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Somewhat too little,3,,Right amount,2,,7-10 hours,2,,,,Dave does a good job of keeping lectures engaging for the students. I also enjoy how he uses the highlighters and pens to draw diagrams and outline important details in the slides.,,,Drink less Coke Zero.,,,Assignments were very good for practicing the concepts that were learned in class. Pointers were also explained very well in my opinion.,,,"I might be biased as I already knew C before the course, but the first 3/4 of the course goes extremely slow. The last quarter feels too rushed, and it feels like we spent more time learning about mutable variables and not enough time on difficult concepts like linked lists and trees.",,,"Positively. Dave is a funny guy, and the class atmosphere was always light-hearted.",,,"The classroom was fine, but I'd recommend not drawing on the side walls with chalk, as it was very difficult to see, even at the front of the class."
197047,2017-03-26T18:11:01,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Not helpful,2,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
197048,2017-03-27T09:38:11,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Good,1,,Sometimes available,2,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,> 15 hours,4,"Perhaps it is because I am still new to coding but from assignment 5 onwards it is harder to solve the problems, a bit too fast paced for me and we don't get enough practice",,,,,,,,,,,,,,,,,,
197049,2017-03-27T09:44:35,Good,1,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Not helpful,2,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,Students don't have enough practice questions before doing the assignments.,,,,,,
197050,2017-03-27T09:52:39,Excellent,0,,Just Right,2,- Dave took his time to explain harder concepts and sometimes used different analogies that were incredibly helpful in understanding new content,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,-Excellent,90-100%,0,,Very helpful,0,,No printed notes,3,,Helpful,1,,Somewhat too much,1,,Right amount,2,"-Maybe Assignment 9, but overall it was more than appropriate.",7-10 hours,2,,,,"-Presentation of new concepts
-Responding to questions",,,- nothing that I can think of,,,"-ADTs
-Arrays
-Loops",,,-Pointers,,,The class atmosphere was always positive.,,,Not other comments
197051,2017-03-27T11:43:16,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,"He always uses a lot of examples to explain lecture content, and his sense of humor is impressive.",,,Please give us easier iclicker questions.,,,Full of logic.,,,A lot of memory stuff.,,,No effect.,,,Always love Dave. Hope he can teach upper year CS courses.
197052,2017-03-27T15:43:50,Excellent,0,"I love it when you write on the board using diagrams (eg. pointers or linked lists), it really help me visualize the concept you were teaching. You had an organized way of teaching - made sure we learned the appropriate content for doing the assignments - also I LOVED it how you always did a 'LAST WEEK ON SEASON 5 OF 136 WITH DAVE TOMPKINS', not only was it hilarious, it helped refresh the content in my mind, and clarified some stuff at times.",Just Right,2,I love how you always use very simple and straightforward words to explain a concept.,Excellent,0,AMAZING.,Excellent,0,"I love the pens and different colours, really helped it standout.",Excellent,0,Always super dynamic. Had a really good time sitting in your lectures!,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,"Liked how the content related to the slides and helped for the exam. Do wish there was more clarification for some content on the assignments. 
eg. for A8, I did not realize that when you had to have exactly the amount of space for an array and you could not just null terminate it and leave the rest of the extra space you allocated --- it would be more clear if you just stated that",Very helpful,0,,Not helpful,2,did not use it,Right amount,2,,Right amount,2,,7-10 hours,2,,,,"Keep up the interactive lectures, and the really funny jokes and cool stories. 
Also I like how you use different colour markers on the slides you write.",,,"Maybe checking in with the class when teaching a difficult concept -- maybe ask: do you guys understand this? (its just we're too chicken to ask questions, but that is probably pluralistic ignorance) Maybe posted clicker questions and answers on the cs website for us to lookover and study from",,,tutorials were really useful,,,"8-10 assignments are really tedious
1-7 could be more difficult",,,no,,,"class size was perfect, loved the room in STC (fits 80 people)"
