mc_1,mcex_1,mc_2,mcex_2,mc_3,mcex_3,mc_4,mcex_4,mc_5,mcex_5,mc_6,mcex_6,mc_7,mcex_7,mc_8,mcex_8,mc_9,mcex_9,mc_10,mcex_10,mc_11,mcex_11,mc_12,mcex_12,mc_13,mcex_13,mc_14,mcex_14,mc_15,mcex_15,txt_1,txt_2,txt_3,txt_4,txt_5,txt_6
1,,3,,1,,1,,2,,6,,3,I know how to code in c# so much if this course was review.,2,,1,,3,many of the questions edge cases were not clearly indicated. I.e. for the coke machine it was not clear putting that inserting 0$ was not allowed because it only said you cannot put in negative money. Also many questions were not clear what they were asking.,4,,4,,3,,2,"The later assignments take much longer than previous ones, there are too many parts when they could be made smaller and test the same amount of material.",4,Earlier in the course I spent around 3 hours outside of class.,The instructor explained material extremely well and made good use of time in class.,"The instructor would benefit from making the assignment smaller, I feel like, if carefully done, assignments could provide the same challenge with fewer questions.",Fun lectures.,Confusing assignment questions.,"Positive, the class did not do anything to make me feel uncomfortable.",
1,,3,,1,,1,"When Dave whhhipped out that light saber, I really felt the force in me. 10/10 would almost get sliced again.",1,"I love when my prof yells, at the top of his lungs, ""kill your babies"" when I walk into the class. I like it even better when it turns out to be a metaphor that sticks with you and saves your metaphorical life several times over the semester.",2,,1,,1,"I personally think that Kermit did a slightly better job when Dave took that day off, but Dave's pretty good too.",1,"Gotta keep up with Smallfoot yo, the suspense killed me every day",1,,1,,,,4,"In class me always thought the material strung together well, and that new material was introduced at a nice and steady pace, if a little slow at the start. End of term me is thinking ""man, we actually didn't really do a lot of new stuff"" despite knowing that we did, in fact, do a lot of new stuff. Maybe it's just the material sticking so well that it now feels familiar, or maybe the material was just really closely connected with the material learned from previous classes, idk.",3,,3,,"Great and charismatic orator, with a uniquely infective enthusiasm about the material. Dave's presentation were always engaging, and I almost never felt that there was even room to be distracted.","Sometimes in class, and this may just be because of how the course is laid out, Dave would almost switch into an 'information delivery' mode and chunks of time would go by without much engagement. For most classes, there was a good balance of questions to tangents to content, but some lectures would go by where the lack of clicker questions or just a comedic and/or tangential break was really apparent. I've tutored before, and I know how difficult it is to guage a room of students sometimes, but I think a good rule of thumb might be if no questions are being asked for about 7-10 slides, then we might need a clicker question or a quick story (or at least that's how I felt at times). Again, this was rare and didn't affect the course too much, but just some parts of the material that really needed a staggered lecture (the latter half of the strings unit, and some of the pointers unit comes to mid)[nl].[nl].[nl].[nl].[nl]Also that Coke Zero consumption rate gives me anxiety, gotta be honest.","The distribution of the concepts among the assignments felt very appropriate and never too much for one assignment. The depth of the material (other than the abstract data types at the end) also felt just right: never too detailed for students of this level to know, but never shallow enough to feel like a grade 12 coding class (like some parts of 135 felt).","Towards the end of the course, I felt like some of the material, specifically things like the bst and linked list functions like insert,remove, etc. were spoonfed a bit too much. I realize that I might not be in the majority of the class, and that this is a constantly changing balance to maintain, but I think it would have been a better or more thorough learning experience to implement those functions ourselves, and it would have given us a deeper understanding of how these abstract data types work.[nl]My suggestion would be to outline the steps in the functions, perhaps with the accompanying diagrams that were already presented, but just not show the code straight up. It might be trickier to point out the common errors that students make when implementing these, but if they were given as black questions (and possibly with collaboration encouraged for them, idk) on A8 or maybe A9, I think it would bring about a more fundamental understanding of these abstract data types since those are the only concepts that I feel like I've just read on the slides and mentally copy-pasted the coding steps rather than really get down and understand the structures. I still get them, and how they work and stuff, but it didn't feel as well understood as many of the other concepts, like the stack ADT (implementing which for the first time all by ourselves was the most productive learning experience for me).[nl]I also think the first third of the course could be sped up, but that's just my not-that-strong opinion and probably doesn't extend to the class as a whole. Overall though, great course!",For the meme:[nl]too much chinese,"I wonder if the IT guys ever got back to the audio issue....probably not, lol"
1,,2,,1,,1,,1,,1,,2,,1,,2,,2,,2,,,,2,,2,,5,,,,,,,
1,,2,,1,,2,,1,,1,,1,,1,,1,,1,,2,,3,,2,,2,,3,,I think he is a very good speaker and gets his point across quite easily and effectively.,I think his technique and style was fine.,The assignments were good learning experiences and the instructor made sure all important points were emphasized.,I think a lot of the assignments (including the earliest ones) were a bit too difficult.,The class atmosphere was extremely positive because of the instructor's charisma.,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,4,,2,,3,,4,,The instructor did a good job keeping the lectures and content fun and engaging.,The instructor did a very good job of using real-world examples and using weird/quirky experiments to illustrate what he was trying to teach us.,,Lecture notes lack more in-depth examples.,,
1,,3,,2,,1,,1,,1,,2,,1,,1,,1,,2,,4,,3,,3,,2,,Lectures weren't boring ,,assignments reinforced class content and helped understanding,,I don't think it affected negatively at all.,Class size and everything was fine
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,I did not use the textbook.,2,,1,,5,,Dave explained the course material very well! I could tell he put a lot of effort and energy into his lectures and it showed! I learned A LOT from Dave in class and I really enjoyed his class! Lectures were very engaging! Dave did a really amazing job of organizing the course.,Nothing that I can think of.,Introduced very useful and interesting material. The course was very well organized. TA's were very knowledgeable and awesome at answering questions on Piazza! Piazza was VERY useful!,"Introduced somewhat too much new material and assignments were quite long (especially the assignments at the end of the semester). While the assignments were VERY useful in learning the course material, I found them to be too long.[nl][nl]Midterm was challenging. I felt I was in a really good position going into the midterm (understood course material, did very well on assignments and completed assignments on my own, studied a lot for the midterm) and I was surprised by how challenging I found the midterm to be.",The class atmosphere was positive.,Some of the tutorials I attended started late and then we didn't have time to get through all of the material for that tutorial (this only happened sometimes when a specific TA was running the tutorial). The other TA was always on time and got through all the material. When the tutorials did start late they were rushed and the quality of the learning experience decreased.[nl][nl]It would have been nice to have more Clicker questions throughout the lectures.
1,,3,,3,,1,,1,,3,,1,,1,,1,,1,,1,,3,,3,"I would have liked to have more content on security, specifically with how code execution is obtained with stack and heap overflows, but I may be asking for too much :)",2,,4,,"Very engaging, made class fun to attend and a boring day less boring","Can be a bit dismissive with student's questions during lectures, but I understand that it is difficult to maintain time for the material taught in class and to not always go on tangents","Well-taught with engaging instructor, and an interesting look at lower-level programming with C, and stack & heap use","Assignments are very tedious and long, I would have appreciated an extension on harder questions beforehand rather than betting on an extensions happening","Very positive class environment, no issues.",Dr. Pepper Zero > Coke Zero. Coke zero is comme ci comme ca
1,,3,,1,,1,,1,,1,,1,,1,,3,,2,,1,,1,,3,,1,,5,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,3,,1,,1,,1,,3,,3,,2,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,2,,4,,4,,3,,2,,4,,,,the instructor makes the course really fun!! Best prof ever !!,,,
1,,3,,1,,2,,1,,1,,1,,1,,1,,1,,4,,4,,3,,2,,4,,,,,,,
1,,3,,1,,1,,1,,1,,2,,1,,1,,1,,1,,1,,3,The only thing that is not good enough was that we are too hurry on the materials at the end.,2,Maybe I am not good enough that I usually spend more than 6 hours to finish the assignments and spend more than 10 hours on the last 3 assignments,3,,He is so interesting and always attracts our attention.,you are good Dave!,CS 136 covers all the basic materials that we need for programming and explained many things that we did not learn in CS 116 and CS 115,I don't think I am eligible to comment on this.,"Yes, it was. I am always happy when Dave is talking jokes.",good overall 
1,,3,,2,,2,,1,,6,,1,,1,"This is one of the most engaging, interesting classes I've had the pleasure of taking.",1,,1,,1,The quality and amount of work put into the notes was far beyond any class I've ever taken,4,,3,,3,It was a lot but I'm glad it was because I feel more comfortable in c because of it.,3,,Fantastic preparation and level of engagement,"Sometimes it felt like you were mocking some of the student questions which discouraged me to ask questions.[nl]Also, I wish you gave us a little more time to ask questions when you say ""How are we doing"" rather than moving on (even just 5 seconds would be nice)",The lectures and the assignments,The tutorials felt extremely useless. I would have liked if we did those illustrations on the website to help us understand the code rather than actual code. We do enough of that in the assignments.,The atmosphere was extremely positive.,
1,,5,,2,,3,,2,,6,,2,,2,,1,,1,,4,,4,,5,,4,,3,,Some good examples that helped a concept stick in my head.,"It might be the content of the course, but it felt a little dry. Rather than pacing it all out evenly, I feel like he could speed up through the easy sections and slow down during the harder sections. Some sections were too slow relative to the difficulty of the content.",Gained a better understanding of data abstraction and pointers. ,Not enough new content. Not enough broad concepts or theories; felt like the significant majority of the course was spent on syntax and only the last few chapters was actually spent on what the course was about.,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,2,,5,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,4,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,1,,3,,3,,2,,Everything,already the best,contents are useful,none,positively,none
2,,3,,1,,1,,1,,2,,1,,1,,2,,1,,,,,,3,,2,,4,,Dave's passion and humour ,,just loved it,,,
2,,3,,3,,1,,2,,1,,3,,2,,1,,1,,2,,3,,3,,2,,3,,visual presentation is done well for eg. stack thing he does in class ,tbh idk if this has to do w anything about style but i think it would be better if he'd release the clicker questions so as to facilitate our revision.[nl]DRINK LESS COKE. it's bad for health,well i mean it helps us to learn a new programming language so,i feel that there should be more tutorial questions to help us w our assignments,positively.,FIX THE CLOCK and the projector screen wasn't working well for awhile -_-
