mc_1,mcex_1,mc_2,mcex_2,mc_3,mcex_3,mc_4,mcex_4,mc_5,mcex_5,mc_6,mcex_6,mc_7,mcex_7,mc_8,mcex_8,mc_9,mcex_9,mc_10,mcex_10,mc_11,mcex_11,mc_12,mcex_12,mc_13,mcex_13,mc_14,mcex_14,mc_15,mcex_15,txt_1,txt_2,txt_3,txt_4,txt_5,txt_6
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,5,,"Funny joke, funny guy.",Please play videos longer before classes!!!!!!!!!,"Funny joke, funny guy.",Nothing.,"Funny joke, funny guy.","Funny joke, funny guy."
1,,3,,2,,1,,1,,6,,1,,1,,1,,1,,1,,5,,3,,3,,2,,,,,,,
1,,3,,1,,1,,1,,3,,1,,1,,1,,1,,1,,4,,3,,3,,3,,"A lot of appropriate humors, very passionate about the course materials, and excellent visual aids.",,,,,I zink Diet Coke tastes gooder than Coke Zero.
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,5,,2,,3,,3,,more examples,,"very interesting content, prof is awesome",,no,none
1,,3,,1,,2,,1,,6,,1,,1,,1,,1,,1,"Very good notes, but some were outdated since Dave changed a few in the term. I liked the new slides that were added, but unfortunately they weren't in the paper courseware notes.",3,"Even though the textbook was recommended, I found that I used the course notes much more. (If I recall) the textbook used a different notation for things, which hindered it's effectiveness.",4,,4,"I think the course work was ramped up near the end, but definitely doable.",3,"Dave had said that in order to do the assignments we needed to understand and master the content from the lectures. From assignments 1-7 I found the assignments were doable without looking at the notes. Assignments 8-10 heavily required that. If the aim is to have the mastery of the course notes, maybe beef up the assignments 1-7.",He tries to engage the class with discussion and jokes. It's good. Also the taco bell and cooking analogy where you compare cooking with a recipe and without a recipe when given the ingredients was a super underrated analogy.,"I found that sometimes the slides were changed mid-way in the course. This meant the paper course notes were not the same as the slides, and some of the information on those newer slides I really liked.",The course is well structured. The tutorials are great (despite low attendance) and the lectures are usually pretty good.,"The weakest points I found were the strings. I found that the topic was so integral on the assignments (arrays of them, etc.) but I felt the proportion of time spent on them was significantly smaller than other important topics like pointers. (Which understandably are important and confusing which is why so much time was put into them)[nl]Also, sometimes the tutorials are a bit slow in uploading the powerpoints and the solutions to their respective sites.",,
1,,3,,1,,1,,1,,1,,1,,1,,2,,1,,2,,2,,3,,3,,3,,,,,,,
1,,3,,1,,1,,1,,3,,2,,1,,1,,1,,2,,4,,3,,3,,3,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,3,,1,,1,,1,,3,,3,,3,,,,,,,
1,,3,,1,,1,,1,,3,,2,,1,,2,,1,,1,,4,,3,,3,,2,,Just about everything. Love you Dave!,,,,,"You're awesome! Wishing you all the best, and I'll miss you as a prof :')"
1,,3,,2,,1,,1,,3,,1,,1,,1,,2,,4,,2,,3,,2,,2,,,,,,,
3,,3,,3,,3,,3,,3,,2,,3,,1,,5,,3,,3,,3,,1,,5,,,,,,,
1,,3,,1,,1,,1,,2,,1,,1,,2,,1,,1,,2,,3,,3,,3,,,,,,,
1,,3,,1,,1,,1,,2,,2,,1,,1,,2,,2,,2,,3,,2,,4,,"Very good presentation, always enthusiastic during the class. Love the jokes and clearly explained the content",,,,Positively,
1,,3,,2,sometimes you may skip some invaluable question from individuals to save rest students time.,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,2,,4,,the oral presenting is wonderful!,,,sometimes the workload is a little bit too heavy.,,"I know some students are enrolling in this course with higher level knowledge(maybe), their question may also helpful for their own learning. However, if that question is not worth for most students' time, I think talk with them one-by-one will be better. [nl]I am a student from second section, you may know what am i actual mean. ^ ^"
1,,3,,1,,1,,1,,6,,2,,1,,2,,2,,1,,4,,2,,3,,3,,Awesome prof! Super approachable and lectures are very clear. His examples are incredibly helpful and he's always happy to answer questions.,,Great instructor and lots of time spent learning and developing the beginning modules,The end modules seemed very rushed and they were definitely the harder ones.,Positively.,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,5,,3,,3,,2,,Makes the course extremely engaging through humor and interesting analogies.,Nothing.,"The course goes very deep into imperative programming, and places a lot of time on the fundamentals leading up to more difficult topics, this makes learning the harder stuff a lot easier!","None, very well structured course!",Nope,
1,,3,,1,,1,,2,,1,,2,,1,,2,,1,,1,,4,,2,,3,,3,,,,,,,
1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,3,,2,,4,,"Explaining concepts, making examples, maintaining students' attension",,Interesting yet useful,Course load is heavy,Positive,
1,,3,,1,,1,"I agree with you that it would be nice to do live demo's during class, but I understand the reasons why that's difficult. Considering that you did what you could without demos, the slides and blackboard were excellent nonetheless. Drawing on the slides was extremely helpful.",1,needs more memes,2,,2,,1,,1,,2,,2,,4,,3,,2,,3,,You are really good at making analogies and giving real life applications as examples. I like that you make the course entertaining with jokes. It was really awesome that you drew on the slides with highlighters and stuff. You always try to make sure everyone understands the material rather than just regurgitates it and that's really valuable in an introductory course like this one. You're almost up to date with all of the relatable memes so keep it up,assign your joke references as pre-readings so we can understand your old jokes in class,The right amount of new material with the right amount of challenge in the assignments,"Sometimes the assignment questions were challenging enough, but the amount of problems was just way too long. Also it would be nice if we could get a seashell error tutorial or something, seashell's errors got really annoying...","The same guy always answered the questions, and discouraged other people/girls to share their ideas. It would be nice to be encouraged to participate more",
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,5,,"he reads the evaluation every term, and he does change the course as some good suggestion provided by students.","since the tests are handwritten, maybe you can separate 10 assignment by 5 on computers and 5 on hand?",strongly relative assignment improve the understanding of knowledge,"sometimes, the assignment is much more difficult than the tutorial material",positive,nothing
1,,3,,1,"If my English is better, I should have had a fun time chatting with professor Dave : )",1,,1,,1,,1,,1,,1,,1,,1,,2,,3,,2,,3,,Examples are funny and easy to understand.,,most of the things we learn are practical.,Sometimes the assignments take too much time.,The class atmosphere is always great.,
1,,3,,1,,1,,1,,1,,2,,1,,1,,2,,1,,4,,2,,2,,3,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,1,,3,,3,,3,,"Explaining things and using weird analogies that somehow make sense. Sometimes the analogies are really stupid but hey, it works so I appreciate that.","Don't try to include your political views. The clicker question that asked ""How many electoral votes is Hillary going to win by?"". That's kind of a loaded question. I know it's anonymous but you're the one who made the question. You're a strong influence to these students because you're a great professor. But you are just that, a professor, not a politician.",The clickers worth grades made going to class very engaging. I never really cared for the movie but I think some people might have. The slides are great and it's great that the exact copy of the lecture notes that are in the slides. Assignments are so easy to organize and submit with Seashell. Seashell is amazing.,Textbook integration. I think you should just get rid of it. I never read the textbook once.,I don't understand this question.,
1,,3,,1,,2,,1,,1,,1,,1,,1,,1,,5,,5,,2,,2,,3,,,,,,,
1,,3,,1,,1,,1,,6,,3,,1,,2,,2,,4,,3,,3,,3,,3,,,,,,,
1,,3,,1,,1,,1,,1,,2,,1,,1,,2,,2,,2,,3,,2,,3,,,,,,,
1,,2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,2,,5,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,3,,,,,,,
1,,3,,1,,2,,1,,6,,1,,1,,1,,1,,1,,5,,3,,2,,3,,"Very engaging, he makes you want to pay attention.",,,,,
1,,3,,1,,1,,1,,1,,2,,1,,1,,2,,2,,4,,3,,2,,3,,Very entertaining,"Spending more time on more complicated aspects of the course, and less time being spent on the simple fundamentals.",,,,
1,,3,,2,,1,,1,,3,,2,,1,,3,,2,,3,,3,,3,,2,,4,,Dave tompkins is awesome!,,,,,
2,,3,,1,,1,,1,,2,,2,,1,,1,,2,,1,,4,,2,,1,,5,Spent about 25 hours a week,"Great job at keeping students engaged, especially during more tough and boring materials",,,,,
1,,3,,1,,2,,1,,1,,1,,1,,2,,1,,2,,4,,3,,3,,3,,"Instructor was engaging, funny, and overall just a really great prof. Made this course super enjoyable.",I think the only thing that could be improved was that if we did have more live coding situations but it was explained why this wasn't always possible.,"Very interesting assignments, fun content for the most part.",Some of the extra stuff just doesn't feel important even though maybe it is?,Normal.,
1,,3,,1,,1,,1,,2,,1,,1,,1,,1,,1,,5,,3,,2,,3,,Everything is awesome! Best prof ever!,,the Tompkins Family,,,
1,,3,,1,,1,,1,,6,,1,,1,,2,,2,,2,,4,,3,,3,,3,,Makes the course interesting,Dave is amazing,,,The instructor is passion,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,5,,3,,3,,2,,makes the course interesting,,,,stop with the social justice/identity politics. that's for women studies 101,
2,,3,,1,,2,,1,,1,,2,,1,,1,,1,,1,,1,,2,,2,,4,,Sense of humor and enthusiastic when teaching,,,Somewhat heavy learning content on the last part of the course. (Chapter 9 10 11 12),,Drink less coke Dave!!!
1,,3,,1,,1,,1,,1,,1,,1,,1,,2,,,,1,,1,,2,,2,,good energy and got the students' attention always. love the 5min movie segments,I cannot think of anything,,boring at times,The instructor treated everyone with love! Not so much the students!!!!!!!!,"good class size, might be a little too long. Hard to focus for 2 hours"
1,,3,,1,,1,,1,,1,,1,,1,,2,,2,,4,,5,,1,,3,,4,,Love the examples,Use more lighting saber please,Useful contents,,,
1,,3,,1,,2,,1,,6,,2,,1,,1,,1,,5,,5,,3,,3,,3,,Dave is very inspiring and he tried to engage students as much as he can. He also explains the concepts fairly well and keep us entertaining :),nah he's pretty good,prepare us for CS 246 and introduce some advanced concepts pretty interesting,more algorithms maybe,good,just right
1,,1,,1,,1,,1,,2,,1,,1,,1,,1,,1,,2,,3,,2,,4,,He has made the course very interesting,he could have done more live coding,"Overall, a wide range of concepts was taught in this course",Other concepts could have added into this course like other types of trees,it is excellent,it is ok
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,3,,Linking the abstract knowledge to daily like to make it easier to understand.,Dave is probably the most interesting prof i would've seen in UW.,Makes me don't want to miss any lectures.,"He drinks too much zero coke, not very good for his health : )",Atmosphere is positive among all time.,Drink less coke next time.
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,4,,2,,3,,3,,5,,Very engaging and love the analogies. Also the five minutes of Wall-E really makes going to lectures something to look forward to.,Nothing. He is the best cs prof ever.,,,,
1,,3,,2,,3,,1,,6,,2,,1,,1,,2,,2,,3,,3,,3,,2,,Making the lectures interesting.,For the assignments make the students test their own code. I got into the habit of just writing the whole assignment on seashell and just using the provided tests at the end and praying it worked. And I also doubt many students went above the simple tests to check edge cases. Other then that I really enjoyed enjoyed the course and Dave's teaching method :),,,,
1,,3,I felt as though certain topics were rushed that were important such as pointers.,2,,2,I liked the examples Dave did on the board! They were good to follow.,1,"I really liked when Dave would repeat a topic so for example he would go over an example on the board slowly and then once he was done the example, he would do a quick recap which I found very helpful just in case I missed a point in the example.",2,,2,,1,Would love to have Dave teach all of my CS courses!,1,,2,Some assignments were too difficult and long.[nl]The assignments towards the end  were long and challenging.,1,I really liked being able to follow along in the lectures on the printed notes and being able to add my own comments to the printed notes!,5,,2,Certain topics such as pointers and doubly linked lists felt a bit rushed.,2,,4,,Excellent instructor whom I wish would teach all of my CS courses. Very knowledgeable and enthusiastic in his work!,,I found CS136 to be an overall strong course and the material taught was well thought out in terms of what to teach and at what point in the term to teach it. Each topic seemed to flow to the next which I appreciated.,Felt as though pointers were a bit rushed. Explanations were good but a bit more examples of code and actually coding with pointers in class would have been helpful. The more coding examples the better![nl]I also found the midterm to be too long and certain questions too difficult and complicated for a midterm where we have a small time span to do the question. If the midterm was shorter (less questions and/or less difficult questions) I feel as though I would have had time to check my answers and code and complete all questions.,,I liked the smaller class size.
