Response ID,Response Time,Q1: Organization,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Questions,Q3 Select Index,Q3 Comment,Q4: Visual Presentation,Q4 Select Index,Q4 Comment,Q5: Oral Presentation,Q5 Select Index,Q5 Comment,Q6: Availability,Q6 Select Index,Q6 Comment,Q7: Ability to hold Interest,Q7 Select Index,Q7 Comment,Q8: Effectiveness,Q8 Select Index,Q8 Comment,Q9: Attendance,Q9 Select Index,Q9 Comment,Q10: Assigned Work,Q10 Select Index,Q10 Comment,Q11: Printed Notes,Q11 Select Index,Q11 Comment,Q12: Textbook,Q12 Select Index,Q12 Comment,Q13: New Material,Q13 Select Index,Q13 Comment,Q14: Assigned Work Amount,Q14 Select Index,Q14 Comment,Q15: Hours Per Week,Q15 Select Index,Q15 Comment,Q16: What instructor has done well,Q16 Select Index,Q16 Comment,Q17: Improvements to technique or style,Q17 Select Index,Q17 Comment,Q18: Course's strong points,Q18 Select Index,Q18 Comment,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment
399590,2018-03-28T14:40:00.201066,Satisfactory,2,,Too low,4,,Excellent,0,,Excellent,0,,Excellent,0,,Rarely available,3,,Very interesting,0,,Good,1,,90-100%,0,,Very helpful,0,,Not helpful,2,,No text required,3,,Too little,4,,Right amount,2,,7-10 hours,2,,,,"Motivation
",,,Too much time on analogies. Sometimes it is unnecessary. ,,,It's CS136!,,,It's CS136!,,,Students seems tired.,,,
397955,2018-03-28T02:26:30.577034,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Sometimes available,2,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,11-15 houts,3,,,,Good demonstrations during lecture.,,,Condescending during office hours.,,,lots of useful information,,,assignments too long/too hard compared to lecture material,,,not affected,,,"no other comment. overall strong instructor. however, it would be nice if students were handled in a nicer manner during office hours."
413783,2018-04-02T04:59:26.692079,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Too much,0,,Too much,0,,11-15 houts,3,,,,"Very clear oral presentation and have a good sense of humour 
Dave makes the course content not too hard to understand in the class.
Also, I like the 'second chance' clicker questions.",,,,,,Really solid contents and knowledge which lay a foundation for our future CS study,,,"Too many small pieces of theories and key concepts
The marking systems are really strict. Sometimes we might make a little mistake, which might only influence the print format, but secret tests will fail.
However, our methods are correct and our functions are 90% correct, and we still cannot get any marks, which is really frustrating.",,,positively,,,
398564,2018-03-28T13:38:50.696709,Good,1,,Just Right,2,,Good,1,,Good,1,,Good,1,,Did not seek help,5,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Right amount,2,,Too much,0,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
390681,2018-03-25T16:27:46.934765,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,11-15 houts,3,,,,Amazing prof. Very considerate and nice to students.,,,Sometimes slow down by answering so many questions.,,,"Use many interstate assigned work (soduku,maze...) to enhance our understanding ",,,Spend too much time on doing assignments while feedback is relatively weak and sometimes I  do not have much time to review my results but rush into another assignment.,,,Positive,,,No
382988,2018-03-21T20:59:27.925199,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Not helpful,2,,Helpful,1,,Helpful,1,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,"Some of the course material felt boring, especially for people who have a background in imperative programming, but Dave still managed to keep classes interesting and engaging.   I think he did a fantastic job overall.",,,"Not enough Diet Coke.  I recommend getting a sponsorship from Coke as well, cash in!",,,Good lecture format.  Learning about memory and creating a model for how C works were highlights.  Dave's lectures were easily the best part.,,,"Many assignments felt way too long because of a single question that was worded poorly (e.g. Rainbow Bridge, Game of Splendor, Sudoku).  This discouraged me from finishing some assignments.  Assignments also felt like they weren't teaching me anything, (I think I learned more from in-class clicker questions).",,,"No, Dave was great.",,,
392462,2018-03-26T16:51:55.834240,Excellent,0,,Just Right,2,,Good,1,Asking questions are highly encouraged. I am already predisposed to do this so sometimes I have to hold myself back,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,I accessed them online,Not helpful,2,I didn't buy it. Totally not required. Apparently it has more practice problems. ,Right amount,2,,Right amount,2,,3-6 hours,1,,,,Super engaging. Encourages discussion. ,,,"Not so much related to the course but being able to get 1-on-1 time seems to be difficult. Understandable, since awesomeness makes people busy. ",,,Didn't use Racket,,,,,,No,,,Too crowded
415705,2018-04-02T17:03:07.555084,Excellent,0,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,75-90%,1,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Too much,0,,Somewhat too much,1,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
399131,2018-03-28T14:08:48.038719,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,"Dave tompkins has been one of my favourite teachers by far. He is entertaining, enthusiastic and even in the more theory concepts kept students engaged",,,,,,Course gave us a deep understanding of computer science. The material was excellent,,,,,,,,,
393953,2018-03-26T23:00:31.290675,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,Good explanations for new materials.,,,The pace at the end of the term could be slower.,,,Effective teaching materials.,,,Somewhat too much materials to cover at the end of the term.,,,Positively.,,,Really helpful and interesting course.
398834,2018-03-28T13:46:12.100173,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,No printed notes,3,,Very helpful,0,,Right amount,2,,Too much,0,,> 15 hours,4,,,,,,,,,,,,,Midterm and some assignments are unreasonably long,,,,,,
413330,2018-04-01T19:13:16.191149,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,75-90%,1,,Helpful,1,,Very helpful,0,,Helpful,1,,Somewhat too much,1,,Too much,0,,11-15 houts,3,,,,The instructor's emphasis on visualization has definitely helped me to understand the concepts better,,,None that I can think of. He is one of the best teachers I have had.,,,The subtle differences between functional and Imperative languages were highlighted in a very good way,,,"Towards the end, it kind of felt like a large amount of information was pumped in. especially from module 10.",,,No.,,,It was just right
418059,2018-04-03T02:02:29.434233,Excellent,0,,Somewhat too low,3,I would have liked more in-depth explanations and gone into more detail.,Excellent,0,Would have liked more explanation not attached to just the slides.,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Helpful,1,,Too little,4,,Right amount,2,,7-10 hours,2,,,,Kept people engaged in the lecture ,,,,,,,,,,,,,,,
416886,2018-04-02T19:59:18.168312,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,11-15 houts,3,,,,"Dave is an awesome instructor. He organized the content very well, with the students best interest in mind.",,,Touch on more advanced concepts in lectures so the assignments aren't as overwhelming,,,,,,,,,Everyone was welcoming.,,,
401050,2018-03-28T15:56:20.614297,Good,1,,Just Right,2,,Excellent,0,,Good,1,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
409104,2018-03-30T16:26:56.388738,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Very helpful,0,,Somewhat too much,1,,Too much,0,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
397378,2018-03-27T21:38:39.807302,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Good,1,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,3-6 hours,1,,,,Explanations were great.,,,Course is fine as is.,,,Content was interesting and you could apply it immediately.,,,Sometimes too much content is introduced at once and it's overwhelming trying to see how they interact.,,,Neutral.,,,No comment.
397727,2018-03-27T23:20:25.083040,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,,,Right amount,2,,Somewhat too much,1,,11-15 houts,3,,,,"One of the best instructors I have ever had. His analogies to enthusiasm for the students is absolutely astonishing. Being a second CS language, Dave has motivated me to continue pursing a CS degree.",,,One thing is getting off-topic. Sometimes tangents can extend beyond 2 minutes. ,,,The layout of the course and teaching. The slides were the best. ,,,Outside workload was too work heavy.,,,"Positive. Even though we had a loud kid in class, Dave handled everything very nicely. ",,,Classroom was quite full. 
394936,2018-03-27T14:10:49.894956,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Somewhat too much,1,,Too much,0,,> 15 hours,4,,,,Dave was great. I understood everything he explained all year.,,,,,,Most of the material towards the second half of the course was a lot more interesting.,,,"The assignments at the beginning of the course took around 9-10 hours, by the end of the course, assignments took 15-20 hours. I know I am not alone, lots of kids would just skip questions because they didn't have enough time.",,,The atmosphere was great.,,,
394809,2018-03-27T14:04:19.757287,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Awesome jokes!,,,Not enough 8675309,,,Fun assignments and course material,,,The midterm was too long and some assignments weren't clear,,,Noisy students interupted class flow,,,It was good
397213,2018-03-27T20:46:35.057249,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,The enthusiasm and energy with which Dave introduced concepts made lectures really fun to attend and easy to understand. :D,,,"None professionally, everything was great! On a personal level though, please do try reducing the amount of Diet Coke you have. You should try something healthier. :/",,,Introduction of important concepts in programming effectively.,,,One or two assignments could have been worded better.,,,None negatively.,,,None.
394812,2018-03-27T14:04:31.130336,Good,1,,Just Right,2,,Excellent,0,,Good,1,,Good,1,,Did not seek help,5,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
407740,2018-03-29T22:24:50.783129,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Right amount,2,,Too much,0,,11-15 houts,3,,,,Dr. Tompkins is a very effective communicator. He managed to explain the course content really well. He is also fond of giving analogies to help elaborate a concept (I am also a fan of using analogies as a learning aid). His lecture is always engaging. He is also very helpful outside of class. ,,,"I personally think that the course note could have been broken down into smaller modules. Right now it's hard to track the progress of the course since most of the time the lecture is cut off in the middle of a module, which leads to the need of extra time to review previous slides in order to proceed. It would be better if the current modules could be broken down into maybe one-lecture/two-lecture worth of material so that we could always have a fresh start at the beginning of a lecture/week. Also, with the current structure of the course note, the modules are so big that it becomes hard to give the module a descriptive name, and hence making it harder for us to truly understand what the module is about and to quickly grasp the core of each module (and to find a certain topic in the note sometimes). I believe it's an important idea in programming to ""write a function/class that only does one thing"" and I believe it's time to do the same with our course note: breaking current modules into smaller ones and giving each one a descriptive name for better performance in data retrieval (find topics in course note) and insertion (absorb the knowledge).",,,It is a very comprehensive introduction to computer science which covers a wide range of topics. Some topics discussed in class closely relate to the IT industry. ,,,The structure of the course note could be further improved. The assignment questions are a little bit too long.,,,Dr. Tompkins is very respective to every students in class. He is fully aware of international students in his section and carefully explains some words that he thinks might be hard to understand.,,,I feel that MC needs a major renovation. Now it is just a depressing place to be in with the depressing light colour (4th floor is better in my opinion after they changed the light colour).
389763,2018-03-23T19:33:20.525503,Excellent,0,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Not helpful,2,,Right amount,2,,Too much,0,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
424528,2018-04-05T02:42:15.937329,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,75-90%,1,,Helpful,1,,Very helpful,0,,Helpful,1,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
398768,2018-03-28T13:43:33.739757,Good,1,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
400481,2018-03-28T15:38:57.959525,Excellent,0,,Just Right,2,,Satisfactory,2,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Somewhat too much,1,,Too much,0,,> 15 hours,4,,,,One of the best profs. Very engaging.,,,Everything is excellent,,,Useful,,,Too hard,,,Great,,,Just right
