mc_1,mcex_1,mc_2,mcex_2,mc_3,mcex_3,mc_4,mcex_4,mc_5,mcex_5,mc_6,mcex_6,mc_7,mcex_7,mc_8,mcex_8,mc_9,mcex_9,mc_10,mcex_10,mc_11,mcex_11,mc_12,mcex_12,mc_13,mcex_13,mc_14,mcex_14,mc_15,mcex_15,txt_1,txt_2,txt_3,txt_4,txt_5,txt_6
2,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3,,3,,5,,Very entertaining.  Good examples explaining concepts with memorable examples.,Can't think of anything.,Challenging so that I learned and was tested.,Sometimes things were not mentioned in the slides and I had to figure it using trial and error. ie it was not mentioned that scanf returns -1 when it reads in eof.,Positively; good atmosphere.,Was hard to see if you sat too far back in the class.
1,This man is on point styll,3,Mans schooled us with CS theory,1,"Dave is a real one, and even though we be foolin he stiill grinds all day",1,Man had slides for dayssssss,1,"Vocals were on point, i can't lie, man has bars",6,"He's always on the block, even when he's not",1,Higher education instead of getting high,1,"Mans stayed grinding, so I gotta respect the grind. He's a real one styll. Kept it 100 all semester.",1,Clicker mans stylll,1,Bare assignments styll,4,,1,Bare handout styll,3,Mans taught us theory that we aint ever known before,3,"idek, mans had bare assignments styll",4,"Mans put in bare time styll, gotta put in work fam","This man is diligent and invested in teaching. Always trying to put in the most effort possible with examples, anecdotes and what not. He definitely went the extra mile to school us in CS.","Nothing much fam, keep on doing you. It's all good over here, forget whatever other wastemans be talking.","Good amount of knew material, a in depth exploration of intermediate theory such as ADTs and memory allocation. Lot's of examples and code to walk through the rather abstract and difficult theories.","This course requires rather a lot of time commitment compared to other course, but that comes along with all computer science courses.","Dave is a real one; regardless of your race, colour, gender or which gang you rep, he treats everyone fairly with the upmost respect. Respect.",No complaints here fam.
1,,3,,2,,2,,1,,6,,1,,1,,1,,1,,2,,5,,4,,2,,3,,,,,,,
2,,3,,3,,3,,2,,3,,2,,2,,1,,2,,2,,2,,2,,2,,4,,Very engaging and knew how to keep student attention.,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,3,,3,,Everything,Class was fine,Learned memory allocation,content was dry sometimes,No,Good stuff
1,,3,,1,,1,,1,,6,,2,,1,,1,,2,,5,,5,,2,,1,,3,,"Dave was my prof for CS135 and I was lucky enough to have him again for CS136. He is very good at his oral and visual presentations of material to students. This allows for better understanding, especially since we're learning so much new stuff in CS136.","I would suggest Dave to incorporate more stories or something to retain our attention. Especially after that lesson with arrays and pointers, everyone around me had the dead fish look, where we all were dazed with glazed eyes. A small break or refresher would have allowed more information to sink in and given us time to absorb what was given to us.",The material is very interesting and is definitely useful for jobs outside of school,"The secret tests on Marmoset are so arbitrary. Even if you pass your basic tests, you still might get a 60 on the assignment. I felt that this was too secret, as it is just like putting a bag over your head and walking into the bad side of town hoping you don't get beat up or mugged whilst walking.Additionally, I don't think that the hand marking should be so rigid. In the first day of class, we talked about how in a class, there can be a large variety of possible solutions to a problem depending on who programs it. Even if our solutions are slightly slower or less efficient, we are students who have been exposed to  this material for less than a week. To expect picture perfect code is unreasonable in my perspective.","The class atmosphere was good. No complaints, no matter who asked questions, Dave would respond in the same manner.","Assignment 9 was too long. For an assignment that expands on our thinking, (dynamically located 'array' within another dynamically located string) that was the basis for 4 questions was too hard. If it is an expansion of our learning, ie. coding with stuff we haven't been taught or have seen from the lesson slides, there should be a significantly reduced number of questions. The Pantry question was frankly stupid and it was too ambitious, which lead to CS students ACTUALLY going to the tutorial office, thus leading to an extension."
1,,3,,2,,2,,1,,1,,2,,1,,1,,1,,1,,4,,3,,3,,3,,"makes lectures interesting, uses appropriate analogies",,,,,
1,,3,,1,,1,,1,,6,,2,,1,,1,,2,,2,,5,,3,,3,,3,,Good at explaining concepts,Spend more time on concepts that are the most difficult,Good examples in the notes,"Help was not always available, only at certain times when it was inconvenient",Positively. Kept energy up as much as possible.,"The class was packed, sometimes hard to find a seat."
1,,3,,2,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3,,2,,4,,"Great at creative teaching.[nl]A lot of the examples given in class relates to real life non-cs things, and helped better understanding and memorizing the key concepts",,,"The assignments could be slightly more balanced, instead of having some week's workload more than double of some other week's.",,
1,Infact the most organized prof ever,3,,2,int main(){[nl]int try = 0;[nl]while(satisfied_answer){[nl]  ++try;[nl]}[nl]return try;[nl]},1,,1,,2,,1,Special shout to the pointer explanation by Dave. Excellent use of the surroundings :),1,,1,Couldn't afford missing even a single 5 minutes of a movie,1,Be thorough with the assignments and you don't need to self study. They just cover it all.,1,Specifically the examples,5,,2,"However, extra something for your money is always good.(not too much tho)",3,,5,Thanks to the assignments,Makes the even the most difficult concepts interesting and easy at the same time[nl][nl]Well done Dave!!!!!!![nl]yeaaaaa,"If possible try to explain even the difficult part (like the red boxes) the way you teach the rest. It's beneficial if the students get it, and don't really affect if a student doesn't.",Interesting concepts,None :),,"the MC classes are perfect place for the CS class, specially the ones on the second floor"
1,,3,,3,,1,,1,,3,,1,,1,,1,,1,,1,,4,,3,,1,,5,,"Awesome high and low voices, and drawing stuff on the building bricks i.e. for pointers were very helpful and a lot of fun.",,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,5,,3,,2,,5,,"As always, his examples and walkthroughs of code made it really easy to understand core concepts. I was really scared of pointers coming into the course (as I heard it was where many people started to struggle in CS136) but it turned out fine.[nl][nl]please teach me for all my CS courses. i don't know what it's like to learn CS without dave",,,,,i still wish we watched how to train your dragon 2.
1,,3,,2,,3,,1,,6,,2,,1,,1,,2,,2,,4,,3,,2,,3,,,,,,,
2,,3,,1,,1,,1,,6,,2,,2,,1,,2,,1,,1,,2,,2,,4,,,,,some assignments are too hard,,
2,,3,,2,,2,,2,,6,,2,,2,,1,,2,,2,,4,,3,,3,,3,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,2,,2,,3,,3,,2,,3,,Dave is an awesome prof,,Dave,Assignment 9,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,4,,3,,2,,3,,Very interesting lectures and attractive personalities,none,effective and Interesting,none,none,more spaces for Dave's class
2,,3,,1,,2,,1,,6,,1,,1,,1,,5,,5,,5,,4,,3,,2,,Great job adding humor while still retaining educative content.,More imagery/diagrams in the slides might be helpful to the people who are having trouble grasping the concept.,Easy to understand.,,,
2,,3,,2,,2,,2,,2,,2,,1,,1,,2,,2,,3,,2,,3,,4,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,4,,2,,2,,4,,,,,,,The pointers can be demonstrated in more complicated examples.
1,,3,,1,,1,,1,,1,,1,,1,,2,,1,,1,,5,,3,,2,,3,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,5,,3,,2,,3,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,4,,3,,3,,3,,,,,,,
2,,3,,2,,1,,1,"Lot of energy, which helps in paying attention.",6,,2,,1,,1,,1,,1,,4,,4,,3,,3,,The assignments help see practical applications of what we learn in the lectures.,,"Interesting material, challenging assignments and easy to help outside class.","Online assignment submitting portal felt a little disorganized, and not very user friendly",,Class size was somewhat small because people from other lectures tried sneaking in.
1,,3,,1,,1,,1,,6,,1,,1,,1,,2,,2,,4,,2,,2,Towards the end it got a little too much.,3,,Treatment of students and the pre-lecture videos/movies.,"Nothing, he's too awesome.","Arrays, Pointers, Sorting Algorithms","Linked Lists, Intro to C.","No, everything was positive.",
1,,3,,1,,1,,1,,1,,1,,1,,2,,1,,5,,4,,2,,1,,3,,,,,,,
1,,3,,1,,1,,1,,6,,2,,1,,2,,2,,2,,5,,3,,3,,3,,"Very good speaker, and very good at explaining new topics",,,,,
1,,3,,1,,1,,1,,6,,2,,1,,1,,1,,1,,5,,3,,2,,5,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,4,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,4,,3,,2,,3,,,,,,,
3,,4,,5,,3,,3,,4,,3,,4,,2,,3,,3,,3,,2,,1,,5,,10 min movie before class,,,"the assignments in this class is really horrible, at first it said the assignments is 10/10, that is OK, though some of them are meaningless and unrelated to real life. After that it goes to 11/11,and a terrible hard assignment 11 appears, just due on the Monday and we start final in Friday. I do not know why profs want to do this  and on one tells why.The only thing I can think about the course is that the profs in this class do not care students at all.",,
1,,3,,1,,1,,1,,6,,2,,1,,1,,1,,5,,4,,2,,2,,3,,,,,,,
2,,3,,2,,1,,1,,6,,2,,1,,2,,1,,2,,4,,3,,3,"Even though the assignments required a lot of time to complete, doing the course without them would be impossible.",5,,"Dave presented the material well and helped students understand hard(er) concepts like linked lists, pointers, trees etc by giving them ample time, drawing diagrams, and doing them again and again.",,,"The course didn't focus enough time on the harder concepts after linked lists, and there was a gap between what was asked in the assignment and what was taught in the class. Some more knowledge would considerably reduce time spent correcting ""errors""",,
1,,3,,1,,1,,1,,2,,1,,1,,1,,1,,1,,4,,3,,3,,2,,Explained concepts really well.,Use more examples.,Posted slides online.,,,
1,,3,,2,,1,,1,,6,,1,,1,,2,,2,,1,,5,,3,,1,,3,,Excellent speaker/presenter. Really broke things down so people could understand. Also the Simpsons movie was blessed.,"Instructor should try to ease low-level, beginner explanations to advanced examples of concepts so assignments don't seem so hard.",The movement to a new language and new paradigm.,"Memory management was handled in a terrible way through Seashell, At one point I ran my solution for merge-sort linkedlists from hackerrank on seashell and the solution, which was confirmed to work, gave a multitude of errors. So the way memory management was handled could be improved.",,"Class was boring, really wanted to have a talkative class but people were too dull to even get Dave's sick references. Don't worry Dave, I got most of them. Lambda Lambda Lamda!"
2,,3,,1,,2,,1,,6,,1,,1,,1,,2,,1,,5,,3,,3,,3,,,,,,,
1,,3,,2,,1,,1,,1,,1,,1,,1,,1,,2,,4,,3,,2,,5,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,3,,4,,,,,,,
2,,2,,2,,2,,2,,3,,2,,2,,1,,2,,1,,4,,2,,1,,4,,,,,,,
1,,3,,3,,2,,1,,6,,2,,1,,1,,2,,1,,4,,3,,2,,3,,Did a good job of keeping students engaged and interested in the course material,,,,,Larger classroom would be nice
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,2,,3,Not needed,3,,2,,3,,Much awesome,Great guy,Yes,No,No,Yes
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,3,,5,,Kept me awake unlike other profs where i get bored and sleep.,Nothing,,,,
1,,3,,2,,1,,1,,6,,1,,1,,1,,2,,1,,3,,3,,2,,4,,The way Dave explains concepts or how a program works using diagrams is really useful.,,It was a really good introduction to C and imperative programming.,The assignments were rather long. It always took me longer to do CS than other courses. I also think that the students would be more thorough with testing if we hadn't just spent forever just writing code.,,
1,,3,,2,,2,,1,,3,,2,,1,,2,,1,,1,,3,,6,,3,,3,,Grab attention,,,,,
1,,3,,2,,2,,1,,6,,2,,1,,1,,2,,4,,4,,3,,3,,3,,Used visuals such as drawings effectively,"Dave did a pretty good job, so no comment.","Interesting content, visually and orally presented well.",Slow start,no comment,Better choice in movies. Simpsons is like a 4/10.
1,,3,,2,,1,,1,,6,,3,,1,,1,,2,,2,,4,,5,,3,,2,,Dave is awesome..  He is funny and cool and explains every concept very clearly..,Please stay the same..  You are awesome,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,5,,4,,3,,2,,3,,Very good explanations. A lot of good analogies to help make complicated concepts easier to understand. Funny,,,Efficiency was not explained well. Merge sort appeared many times in the assignment and I still don't fully understand how it works. The slides gave the code but no visualisation. Seashell's errors for memory leaks was one of the most frustrating experiences to go through,,
1,,3,,1,,1,,1,,2,,1,,1,,1,,1,,1,,5,,3,,2,,5,,I love you Dave :) you are the best prof I've had! Super fun personality and sick dude!!1!1!1!!!1!!!,"When you are teaching efficiency, it would have been nice to go through more examples using summation notation. I found that when studying, sigma notation was very helpful for myself.","Examples, the examples in class were very well thought out, and all related analogies were super helpful. :)",,Positive! Dave is super fun.,GG WP
1,,3,,1,,1,,1,,2,,1,,1,,1,,1,,1,,2,,3,,3,,3,,,,,,,
1,,3,,1,,1,,1,,1,,2,,1,,1,,2,,1,,4,,3,,2,,5,,"Really good, appreciated the amount of effort he put into his lectures and really cared if we understood concepts or not.","Overall is good, he can be sometimes a bit slow on topics and then rush on other topics to make sure we covered the section.",I enjoyed everything after the midterm.,"Really trying to adapt to seashell and C syntax was a pain in the beginning. It took me a while to understand .c and .h, testing etc...",Nope.,Enjoyed the free food. Dave is the best.
1,,3,,1,,1,,1,,,,1,,1,,2,,1,,1,,1,,3,,3,,4,,,,,,,
1,,3,,2,,1,,1,,6,,2,,1,,1,,2,,1,,5,,3,,2,,3,,"Outstanding instructor. Super clear presentation style, engaging and hilarious. Brought lots of colour to sometimes drier content. Well structured content. Gave students a sense of confidence.",Sometimes tangents went a little too off topic and could be made more accessible to all students.,"Fantastic, clear lecture notes and slides.",Assignments sometimes too long or not helpful with learning.,,Projector colors were bland
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,3,,2,,4,,"Tries to be funny, happens to be funny most of the time.  Very little cringe inducing jokes, but sometimes they appear.",More edgy jokes.,The professor's enthusiasm.,No meme contest.,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3,,2,,3,,Honestly just keep up the good work. Instructors like Dave are hard to come by these days.,Nothing critical to say about Dave.,Emphasized contrast between imperative and functional programming.,Some assignment questions were unnecessarily confusing; they should be more straight to the point. There should be more cohesion amongst the course instructors.,No issues with class atmosphere.,
