mc_1,mcex_1,mc_2,mcex_2,mc_3,mcex_3,mc_4,mcex_4,mc_5,mcex_5,mc_6,mcex_6,mc_7,mcex_7,mc_8,mcex_8,mc_9,mcex_9,mc_10,mcex_10,mc_11,mcex_11,mc_12,mcex_12,mc_13,mcex_13,mc_14,mcex_14,mc_15,mcex_15,txt_1,txt_2,txt_3,txt_4,txt_5,txt_6
2,,3,,2,,2,,1,,2,,1,,2,,1,,2,,4,,4,,2,,2,,4,most of the time on doing assignments,lot of good examples,none,none,none,none,none
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,4,,3,,3,,3,,You are a very humorous guy and your explanations using codes and slides are really clear. I never feel boring in your classes. Overall I love your classes!!!,Well done Dave!,Using all kinds of recursions.,Maybe it is better to have exams using computers?,Absolutely positive. Everyone engaged well in class and our instructor was really enthusiastic and kind to us.,Nothing else.
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,5,,3,,3,,3,,"I thought the lectures were normally well-paced, and I would be very happy if I were to have Dave as an instructor again. Dave was very engaging in his lectures, and seldom was the material covered such that it made the material dry.",Nothing comes to mind.,I found the assignments to be very good assessments of our learning.,"I found the midterms to be a bit long. Most of the students in my room were unable to finish their exam. I think at least maybe 15-20% or so should be able to finish in the allotted time. I, for one, would have no problem having an exam that is scheduled to be 3 or even 3.5 hours if there's more that you want to assess us on, but, in general, I found the time to be a bit short.",I found the learning environment to be perfectly acceptable. Not once did I hear or see any discriminatory behaviour.,"I always made a point of sitting in a particular row near the middle, so I can't really comment on the suitability of the classroom as I was in an optimal seat. As far as class size, I think that it was acceptable, and the students were generally respectful of each other, that is, not talking very much during the lecture. The last thing I wanted to say is that sometimes my workload was such that I didn't get a chance to get much work done on the assignments before the due date (more so near the end of term), and as such, I would have found it really helpful to have an extra hour or two to finish.  I would recommend having the assignments due a midnight on the due date since they are being submitted electronically. Overall, I thought the course was well-designed, and I really enjoyed it. Thank you."
2,,3,,2,,1,,1,,6,,2,,1,,1,,1,,1,,3,,3,,3,,3,,Great explanations & examples. & I like his enthusiasm.,,,,,Dave is an excellent instructor.
2,,3,,2,,1,,1,,6,,2,,1,,1,,1,,1,,5,,3,,1,,3,,"clear explanation, funny way to present the course material",nothing.,recursion...,There is no company using Dr. Racket... Is it possible to find a co-op job with skill as knowing Dr. Racket??,positively,all things are OK
1,,3,,1,,2,,1,,6,,2,,1,,2,,2,,4,,3,,3,,2,,2,,He has definitely kept things interesting and fun.,He should post in-class problems that he does on the posted lecture slides. They can be more insightful and it would help to have notes of them for future references.,Changed how students visualized or thought about coding.,Too much initial focus on simple assignments such as addition/subtraction/multiplication. Doesn't introduce the most efficient ways to code until later. The Bonus questions can be too complicated for students who are not well-versed enough in CS.,"No, he kept the class interested most of the time with appropriate humor.",
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,5,,5,,3,,3,,2,,Made it a funny and interesting course[nl]Clicker questions helped reinforce course material[nl]Explained concepts thoroughly; made it easy to understand,Nothing,Overall interesting course,,,
1,I can see the effort and preparation you put into preparing each lecture. It's so awesome to know that my lecturer goes through the content of what he is about to teach before he teaches me. So amazing.,3,I love the way you code in Dr.Racket before reviewing the code on the slides. That's just great!,2,,1,I love the way you use your stylus to make your slides so colorful. That really makes complicated code much easier to understand.,1,,3,,1,You made CS my wife!,1,"The movies before class, that's awesome! It makes me look forward to the day where I have your class. It's the only time I get to de-stress. The way you teach us new concepts is just great. I love the sneak-peek content of the course, you should show us more cool stuff we can do in future courses.",1,Why would I skip class? I get to watch movies. :D,2,"I wish lectures were slightly harder to prepare us for the assignments. The slides for Module 8 - Trees were relatively simple in lectures, but the assignment was just overwhelming. It would be good if the lectures were more comprehensive to prepare us for the assignments.",5,,2,,3,I find that too much time were taken to cover Modules 1 - 5. More time should have been spent on Modules 8 - 12.,3,,3,,"I love the genuine interest you show in teaching us. The way you 'entice' us to your class with your movies, your squeaky voices to help us understand the materials, your sneak-peek review content that excites us. All these has not only made me fall in love with your class, but made me like programming itself.[nl]The way you teach new concepts but first typing it in Dr.Racket, followed by reviewing the code on the slides is just great.",A little more time should be given on clicker questions.,A great course as an introductory course into CS.,"I find too much time was given for Modules 1 - 5. It would be great if there was more time to digest the more difficult modules, especially modules 8 onwards",,
1,,3,,1,,1,,1,,1,,1,,1,,1,,2,,2,,5,,3,,2,,4,,"Good explanations, did a good job of making things interesting and fun.","I found a few sections to be a bit weirdly explained (eg. Structures) at first, and didn't really get them until I found better examples.",Lots of interesting material,Long assignments!,Not really.,
1,,3,,1,,2,,1,,6,,1,,1,,1,,1,,1,,4,,3,,3,,2,,,,,Class length,N/A,
1,,3,,1,,1,,1,,6,,2,,1,,1,,1,,2,,5,,3,,2,,4,,Explained things very well and in detail.,Can be too fast at explaining material at times. [nl]Would appreciate if he kept in mind that students might need some time to write down the material and process it.,Intuitive approach to functional programming.,"Too much work assigned on a weekly basis, not enough time for other side projects.",N/A,All generally good.
2,,3,,3,,3,,2,,6,,2,,2,,1,,2,,2,,2,,2,,2,,4,,The instructorhad a lot of enthusiasm.,"Perhaps, posting past midterms to aid in studying for the midterm and final.[nl]And also trying not to rush through material.",Taught the basics of computer science.,,,
2,,3,,1,,2,,1,,6,,1,,1,,1,,1,,2,,3,,3,,3,,2,,"awesome, fun lectures. great analogies and examples",None- keep doing what you are doing!,some cool concepts: starting out with a functional programming language was something completely different from other programming languages,the required testing,Positively: has great respect for all students,No complaints here
1,,2,,1,,2,,1,,6,,2,,1,,1,,1,,1,,3,,2,,3,,2,,-> (make-struct good-prof (engagement knowledge niceness clarity))[nl]-> good-prof? dave[nl]-> true,Don't rush through some difficult concepts like (define f (lambda (x) (sqr x))) vs. (define (f x) (lambda (y) (sqr x))),"Fun, clear real-world applications, helpful course notes, fair midterms, well-designed assignments","Assignment 7 was way too hard, conceptually! I managed to do the questions but I had no idea what my functions were really doing ""behind the scenes""",People using laptops for clicker questions?,"Spinning chairs are annoying, room a bit long front-to-back"
1,,2,,1,,1,,1,,1,,2,,1,,1,,2,,2,,2,,3,,2,,5,,"This instructor is very friendly, and knows the material thoroughly. He makes learning computer science fun",n/a,"This course provides a challenge for those who already have had experience programming, whilst still being attainable to someone who has just begun programming.",The assignments sometimes took quite a while to finish.,No.,n/a
2,,2,,1,,1,,1,,1,,2,,1,,1,,2,,2,,2,Used it a couple times for studying,2,,1,,2,,,,,,,
1,,3,,1,,1,,1,,2,,2,,1,,1,,1,,2,,3,,3,,3,,3,,,,,,,
1,,2,,1,,2,,1,,1,,1,,1,,1,,2,,2,,2,,3,,3,,4,,,,,,,
1,,3,,2,,1,,2,,3,,2,,2,,1,,2,,2,,4,,3,,3,,3,,interesting and attractive lecture,include more detail steps for each example fuction,interesting and easy to understand,"not detail enough , too fast",nothing bad,no
1,,3,,1,,1,,2,,6,,1,,1,,1,,2,,2,,5,,4,,3,,2,,,,,,,
1,,3,,2,,2,,1,,1,,1,,1,,1,,2,,2,,1,,3,,3,,2,,,,,,,
1,,3,,1,,1,,1,,6,,2,,1,,1,,1,,4,,5,,3,,3,,4,,Kept class interesting using good reference and jokes that applied to content,,,,Positive energy from instructor,
1,,2,,1,,1,,1,,,,3,,1,,1,,1,,,,,,3,,3,,,,Doing examples,,,,,
2,,3,,1,,2,,1,,6,,1,,1,,1,,2,,3,,3,,3,,3,,2,,- Good lectures[nl] - Explaining stuff,- A bit more emphasis on why Racket vs. other programing languages,"Much recursion, very cond. wow.",DESIGN RECIPE. WHY. TT_TT[nl]TESTS. WHY. TT_TT[nl]RACKET. WHY. TT_TT,No comment.,No comment.
1,,3,,1,,1,,1,,2,,2,,2,,1,,2,,4,,3,,2,,1,,3,,,,,,,
1,,4,,1,,1,,2,,6,,1,,1,,1,,1,,4,,2,,3,,1,,3,,"He is funny, engaging and he cares about his students.",,Introducing a lot of important concepts of computer science,Too much content for a beginner,The class was mostly quiet and everyone respected each other.,
2,,3,somewhat he goes too fast on the lectures,1,,2,,2,,3,,2,,2,,1,,2,,2,,2,,2,,2,,3,,,,,,,
1,,3,,1,,1,,1,,2,,1,,1,,1,,1,,1,,3,,2,,2,,3,,He explains course materials very clearly and he's clicker questions are fair,,it improves my logical thinking,,positively,
1,,3,,1,,2,,1,,6,,2,,2,,3,,1,,5,,5,,3,,3,,2,,,,,,,
1,,3,,1,,1,,1,,1,,3,,1,,1,,1,,3,,3,,3,,2,,3,,Did a good job explaining concepts and made class interesting and fun.,N/a.,Interesting introduction to functional programming.,"Too much emphasis on design. Comments are important, but there was too much importance laid on them.",Atmosphere was positive and fun.,"I think that the course should still include functional programming, however the assignments and examples would be more interesting if they were real-world examples such as the Sudoku and Solitaire. Therefore, we would be using the language to code interesting things that are fun. I personally didn't like the pizza assignments in particular."
1,,3,,1,,1,,1,,2,,1,,1,,1,,1,,1,,3,,3,,2,,3,,Very interesting[nl]involve actual application of the language,,exercise programming mind,,,
1,,1,,1,,2,,1,,6,,3,,2,,5,,2,,2,,4,,2,,3,,2,,,,,,,
2,,2,,2,,1,,2,,6,"Try to be nicer outside of class dude, i said hi to you on numerous occasions in the halls and you just mumbled. Love you man",2,,2,,1,,1,,4,,4,,3,,3,,2,,"Awesome jokes, sweet stories, passionate about the course","Please drink less coke zero, I love too much",Great assignments that made you think,Reality that uni is hard,,"Room was kinda bad, mc 2041"
2,,2,,1,,2,,1,,,,2,,1,,2,,2,,2,,,,2,,1,,3,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,2,,2,,2,,3,,3,,3,,,no,,no,affect positively,no.
1,,3,,1,,2,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,3,,"The most impressive aspect of Dave was how he was able to keep the students' interests each and every minute of every class. Dry lecture days would be paired with awesome geeky props or interesting acting skills. As a student looking to go into the field of teaching for computer science and math, Dave was truly an inspiration to have!","I feel more ""do you understand"" clicker questions could really help since sometimes I was too embarrassed to raise me hand so instead just nodded along",,,"POSITIVELY! I loved being in class, it was a great place to enjoy learning. Dave's semi informal appearance made it easier to open up and ask questions and see him as the friendly prof he is",No complaints
1,,3,,1,,2,,1,,6,,1,,1,,1,,1,,1,,4,,3,,3,,2,,Lectures are always very interesting and engaging. He answers people's questions very well.,None that I can think of,"very interesting course material, delves in to topics that would take much longer to reach using a more traditional programming language.","There is a slight lack of relevance to the real world. Perhaps towards the end of the term the assignments could have suggested projects students could complete using the skills they've learnt so far. These would be completely optional and would be very broad ideas, but they would allow the student to experiment a bit more and create programs that could actually serve a real world purpose.",Class atmosphere was perfectly fine,"Classroom is flat, making it hard to see the front from the back of the room"
3,,3,,3,,4,,3,,3,,1,,3,,1,,3,,4,,3,,2,,2,,4,,,,,,,
1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,5,,3,,3,,2,,Very good and funny lectures. Materials well explained.,Dave's perfect,Good and interesting explanations that make me understand the materials,None,(+),"Overall I loved this class,  thank you very much!"
1,,3,,2,,1,,1,,6,,2,,1,,1,,2,,4,,3,,3,,2,,3,,"I think the delivery of information is Dave's strongest ability. From enthusiasm, to clarity all aspects of his presentations of various concepts and examples was fantastic.",Too difficult to answer.,I like how we started from the very fundamentals and grew. The fact that everything we learned was motivated by Dave was also great.,Some assignments were disproportionately more difficult than others. I would have also liked to spend a bit more time on the concepts in the second half of the term.,"The students in the class were generally not as open and friendly as some other classes, but that is unrelated to the course or the professor.",
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,2,,3,,4,,I really like the movie before class.,,,,,
1,,2,,1,,2,,1,,1,,1,,1,,1,,1,,2,,4,,3,,2,,3,,"Fun course, fun teacher, fun life",Try and relate lectures more to the assignment,It was really fun and interesting,The last questions in the assignments were always too hard/ long and the second midterm was too long,"I don't know, I sat in front",Some times hard to hear at the back
2,,3,,1,,1,,1,,1,,1,,1,,1,,1,,4,,1,,2,,3,,2,,"Very humorous, explains the examples to every detail, always answer questions students ask.",Maybe go over some harder examples in class and talk about the thinking behind xreating the code.,"Lists, cond, local, helper functions","Lambda and map sort, etc went by too fast and was confusing.",No effect,Class size could be reduced
1,,3,,1,,1,,1,,3,,1,,1,,1,,1,,1,,3,,3,,2,,4,,Really good explanations with coding outside of the slides as well as explaining the slides themeslves,Everything is perfect,"Good idea introducing recursion this early, lots of CS concepts covered","Some implementations of things seemed clunky, like the structs with lists to represent trees.",,Everything was organized very well
1,,3,,2,,1,,1,,6,,1,,1,,1,,1,,2,,4,,3,,3,,2,,the instructor made the lectures both interesting and entertaining while still teaching all of the material well,could maybe talk a bit slower during some of the higher level explanations,"teaches a lot, interesting and entertaining lectures, assignments are meaningful",maybe to much emphasis placed on comments and the design recipe for marking assignments as opposed to the actual code,the class atmosphere was not particularly affected by any of the student demographics,class size/room were suitable
1,,3,,1,,1,,1,,6,,1,,1,,3,,2,,2,,2,,1,,2,,2,,"Prof. Tompkins' humor, knowledge and passion towards each lecture assists students' understanding towards the course.",None,Learning how to program in a different style.,The weak points of the course would be learning a new type of programming style and the work load.,No,None
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,5,,3,,3,,2,,He provides examples that are very easy to understand and he slows down to explain difficult topics. Pays a lot of attention to detail as well.,I don't have much to say. His style of teaching was perfect for me.,"Recursion, data driven design, lambda.","Perhaps the beginning, as I came from Python in high school. It was a little tough to transition to a functional environment.","The instructor was respectful and polite to everyone, and all of the students respected the instructor and each other.",N/A
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,4,,4,,3,,3,,2,,Dave was a great teacher 10/10,,The interesting bits where it was easy to see that we were learning.,Design Recipe (ate all my marks in assignments) and steppers (ate all my marks in midterms),,
1,,2,,2,,1,,1,,1,,1,,1,,1,,1,,3,,4,,3,,3,,3,,,,,,,
1,,3,,1,,1,,1,,3,,1,,1,,1,,1,,4,,3,,3,,2,,3,,everything,"Less racket, more java :)",,Racket,Class atmosphere was excellent,There's a reason why waterloo is the top comp sci school in Canada!
2,,4,,1,,1,,1,,6,,2,,1,,5,,3,,1,,4,,5,,2,,2,,,,,,,
1,,4,,2,,2,,1,,6,,2,,1,,1,,2,,3,,5,,4,,3,,2,,"He was interesting, was an animated teacher and used humour",,Learning a functional language was interesting,The pace was slow,Positive,The chairs in MC4021 aren't very comfortable
1,,3,,1,,1,,1,,6,,2,,1,,2,,1,,1,,5,,2,,2,,2,,Very enthusiastic about the course. Kept everyone engaged.,,,,No,
