Response ID,Response Time,Q1: Organization,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Questions,Q3 Select Index,Q3 Comment,Q4: Visual Presentation,Q4 Select Index,Q4 Comment,Q5: Oral Presentation,Q5 Select Index,Q5 Comment,Q6: Availability,Q6 Select Index,Q6 Comment,Q7: Ability to hold Interest,Q7 Select Index,Q7 Comment,Q8: Effectiveness,Q8 Select Index,Q8 Comment,Q9: Attendance,Q9 Select Index,Q9 Comment,Q10: Assigned Work,Q10 Select Index,Q10 Comment,Q11: Printed Notes,Q11 Select Index,Q11 Comment,Q12: Textbook,Q12 Select Index,Q12 Comment,Q13: New Material,Q13 Select Index,Q13 Comment,Q14: Assigned Work Amount,Q14 Select Index,Q14 Comment,Q15: Hours Per Week,Q15 Select Index,Q15 Comment,Q16: What instructor has done well,Q16 Select Index,Q16 Comment,Q17: Improvements to technique or style,Q17 Select Index,Q17 Comment,Q18: Course's strong points,Q18 Select Index,Q18 Comment,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment
397871,2018-03-28T00:40:48.119661,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Everything,,,,,,Dave,,,,,,Positive. Dave was very considerate of everyone,,,
410087,2018-03-30T18:08:49.398874,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,Dave really worked hard to keep the class interesting. His presentation is clear and concise. ,,,,,,CS136 provides a fundamental introduction to CS. It teaches students how to solve a problem instead of just coding. ,,,"The students level in CS range from minimal to advanced proficiency. It seems challenging to accommodate everyone in the class. Also, students seem to dislike C as some think that it is not useful for a job. ",,,Dave is really a great prof in terms of caring for students. He was really brave to share his story of mental health with us. I believe it made a great impact on a lot of my classmates.,,,"Perhaps something could be done to address the different level of students in the class. 
Also, perhaps CS136 could add a small lab component. For example, there will be a one question assignment due every Monday. The question won't be worth a lot of marks but it encourages students to stay on top of the material and prepare for the upcoming lecture and homework.
In addition, I personally did not think the tutorial is that useful. In class, when I ask the prof a question, I can be sure that he will give me a 100% correct and concise solution. However, in the tutorial, the TAs are not as good at explaining concepts and answering questions. Perhaps, in the future, the tutorial format could be change (Maybe to a lab?) "
387106,2018-03-22T20:53:02.056205,Good,1,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
405333,2018-03-29T15:22:34.375408,Excellent,0,,Just Right,2,,Good,1,,Good,1,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
398452,2018-03-28T13:37:02.392794,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
415649,2018-04-02T16:50:27.281304,Excellent,0,,Too high,0,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,,,,,,,,,,,,,Somewhat too much,1,,Too much,0,,> 15 hours,4,,,,Everything!,,,N/A,,,Impressive.,,,"jump too fast, the material in first half term is easy so I think we should not spend too much time on them, we should focus on the last part like dynamic memory etc.",,,"Nope,",,,N/A
398044,2018-03-28T04:20:41.953404,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Not helpful,2,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,"The course material was presented in an interesting way for those of us that are familiar with these concepts. Dave's analogies really helped to solidify understanding of key concepts (""you want Mario trees, not Luigi trees""). I found it extremely helpful when Dave went through examples (such as implementing a binary search tree) and pointed out specific areas where students tend to make mistakes. That definitely helped me to avoid some of those errors in my own code.",,,"During the lessons on efficiency, I really liked working through the problems with my classmates and trying to come up with efficient implementations. I know there is not a whole lot of time for these in-class discussions, but I do think they really have their value. It",,,"It allowed students to develop a good understanding of modular programming, the advantages of modularization, and writing programs for a client. I can definitely see myself immediately applying these concepts during my co-op work terms.",,,"There was too much of a focus on the philosophy behind functional and modularization. Also, the way the course is structured, the first month felt very slow. This was also reflected in the difficulty of the assignments. In the last month, March, the assignments got significantly more difficult. I would have liked the course to be a bit more balanced.",,,N/A,,,N/A
398029,2018-03-28T04:08:52.844858,Excellent,0,,Somewhat too high,1,,Good,1,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,75-90%,1,,Helpful,1,,Helpful,1,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,Dave was an incredibly enthusiastic teacher who was able to articulate abstract concepts in an easy to understand manner.,,,"If there was any way to save the diagrams drawn in class, that would be very helpful.",,,"Gives an in-depth insight into C and how the program works, rather than basic stuff on CodeAcademy.",,,Difficulty gap between the assignments and course notes is somewhat too high for me.,,,No.,,,
393415,2018-03-26T20:07:15.628196,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Explain everything clearly,,,nothing,,,interesting courses,,,nothing,,,positively,,,Nothing
408923,2018-03-30T16:13:14.706811,Excellent,0,,Just Right,2,,Satisfactory,2,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,- used great diagrams when teaching lists and dynamic arrays,,,,,,,,,,,,,,,
393343,2018-03-26T19:40:53.436252,Good,1,,Just Right,2,,Good,1,,Good,1,,Good,1,,Usually available,1,,Very interesting,0,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,,,,Right amount,2,,Too much,0,,11-15 houts,3,,,,Really good at simplifying complex topics into simple real world examples.,,,Not much.,,,Iteration,,,Once we hit heap and dynamic memory everything went downhill,,,,,,
416895,2018-04-02T20:03:08.323988,Excellent,0,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Not interesting,2,,Excellent,0,,90-100%,0,,Helpful,1,,,,,,,,Too much,0,,Too much,0,,> 15 hours,4,"If we can drop one of our lowest assignment it would be great.
One assignment can sometimes take up to 3-4 days.....",,,,,,Dave!=Overrated,,,,,,,,,,,,
413389,2018-04-01T20:27:29.148581,Good,1,The pace can be faster. Especially when Friday is the deadline and I just learnt the necessary stuff on Thursday.,Somewhat too high,1,,Excellent,0,,Excellent,0,"I like the way he explained things by drawing on the board. It makes things a lot easier to understand!!!! Especially for people like me, with absolutely zero computer science background. But please, next time, dun draw on the wall, the cleansers will cry.",Excellent,0,,Available,0,,Interesting,1,"Yes, very interesting including coke zero.",Excellent,0,,90-100%,0,,Very helpful,0,But too hard for students without any computer science background.,Not helpful,2,The lecture notes do not explain some of the concepts very clearly. I struggled a lot during the first half of the concepts although I am still struggling now.,No text required,3,,Too much,0,"I always got confused during the lectures. Although I know Dave had been trying to slow down the pace in order for people like me to understand, sometimes I just cannot absorb too much information during one lecture. RIP, my clicker marks.",Too much,0,WAY TOO MUCH. I spent all my life working on it.,> 15 hours,4,Basically everyday. I love computer science TWENTYFOURSEVEN.,,,DAVE is excellent. He might think he == an overrated coke man but he  != .,,,"Please do not draw on the wall.
Cleansers will cry.",,,You get to see each type of bug at least thousand times.,,,"ABSOLUTELY NOTHING.
I LOVE CS TWENTYFOURSEVEN.",,,,,,
399772,2018-03-28T14:55:35.287347,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,Assignment 1-2 were unusually difficult for initial assignments. They should be toned down.,3-6 hours,1,,,,"Instructor laid out several examples which clearly demonstrate how to implement or do certain tasks. The instructor is audible and can be heard, even from the back.",,,"It may be worthwhile to explain in the first few lectures, how to solve problems iteratively (if there's a general method) like how CS135 described how to solve problems recursively: base cases, general cases, etc",,,"Presented a variety of computer science theory. Although it was basic, the exposure was interesting and useful: ADTs, modularization, doubling strategy, Big-O (noob edition), trees",,,Tutorials did not seem entirely relevant. Too much review of previous concepts and not enough time spent on doing practice problems.,,,No,,,
389843,2018-03-23T20:23:58.004924,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,No text required,3,,Somewhat too much,1,,Too much,0,,11-15 houts,3,,,,"You've given many interesting real life example to visualize the course content, which makes the material easier to understand. Also, you have explained everything in details.",,,Sometimes there were too many stories...But overall you are an excellent prof!!,,,It discussed what's actually going on in C and developed our logical thinking skill.,,,Toooooo much homework.,,,"Positively, having cs136 class was my happiest time during a day.",,,
406605,2018-03-29T18:32:29.632745,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,"As someone who came into the course already knowing C, I thought you did an amazing job keeping it interesting for me while still doing an effective job teaching people with 0 experience. Discussions like the ones about the imperative vs functional paradigm gave me new perspectives on things I already knew (or thought I knew), and I feel like my understanding of C and programming in general has greatly improved.",,,"Very minor point, but there were some lectures where I felt we spent too time reviewing the stuff from the last lecture.",,,I really enjoyed the theoretical discussions on programming paradigms and all the comparisons of Racket and C.,,,"The lectures where we just went through lots of examples of code (e.g. all the linked list functions) were pretty tedious, though I don't know how that could be fixed.",,,,,,I would've prefered a classroom with theatre-style seating since people's heads got in the way of the screen sometimes.
420252,2018-04-03T17:50:31.533311,Excellent,0,,Just Right,2,,Good,1,,Good,1,,Good,1,,Usually available,1,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Right amount,2,,Somewhat too much,1,"Although the homework provided good coverage for all aspects of the course, at times the homework was more punishing then required (vague descriptions but specific testing requirements), which I felt wasn't necessary as those types of questions didn't help me learn the course material.",7-10 hours,2,,,,"Professor was very engaging, and good at getting the entire class involved with the lecture.",,,"At times, I feel that more effort could be made to ensure that the back of the class was as engaged as the front.",,,A lot of interesting material introduced,,,"Assignments often had questions which were unclear and convoluted. Often times, half the struggle was figuring out exactly what the question was asking me to do. ",,,Classroom atmosphere was good overall,,,"I felt that the size of the room was too small, as it was always completely full. In my opinion, being in such a crammed space can inhibit a student's ability to pay attention in class, and therefor that student's ability to learn."
413414,2018-04-01T20:51:10.451203,Satisfactory,2,,Just Right,2,,Excellent,0,,Good,1,,Good,1,,Available,0,,Very interesting,0,It would be more interesting if it is less intensive,Excellent,0,,90-100%,0,,Very helpful,0,Of course they are helpful cuz they are super long and cover everything,Very helpful,0,,Very helpful,0,,Too much,0,tooooooooo much for those who have no background in cs (like me :))))),Too much,0,I kinda wanna cry this question just remind me the days where I have to stay up all night before due to finish the assignments even if I start working on them right after they are released,> 15 hours,4,more than the time I get to sleep,,,"bool isn't_dave_great(void) {
printf(""drink less coke tho"");
return true;
}",,,"dont draw on the wall, more work for the janitors, just use the blackboard",,,makes me rethink if I actually want to take more cs courses,,,"great course. not only does this course teach me cs related stuff, it also shapes me as a person... learned how to stay calm and not to smash my computer when i see the same error code while (1) {printf(""again and again"");}",,,,,,
398458,2018-03-28T13:37:06.337587,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
417365,2018-04-02T22:18:53.453988,Excellent,0,,Somewhat too low,3,,Good,1,,Good,1,,Excellent,0,,Did not seek help,5,,Interesting,1,"The beginning was too slow for me, but it picked up to some nice content after the midterm.",Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,,,Somewhat too little,3,,Somewhat too much,1,,7-10 hours,2,,,,He always kept me interested in the course.,,,Make more complex examples or try and increase the pace.,,,"Fun content, and assignments.",,,Explanations were sometimes aimed a little too low. ,,,Positively. Dave loves everyone and everyone loves Dave.,,,None
398580,2018-03-28T13:39:06.009567,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,No printed notes,3,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,Always tried to make lectures interesting and engaging. Clearly explained all topics and went through examples,,,None,,,Introduced a lot of new material and gave large projects to apply this material,,,"Not enough assignment work or practice problems. Also some assignments weren't explained clearly enough to understand what was expected, could use more examples.",,,Class atmostphere was no effected by the attitudes of instructors or students,,,No comments
380406,2018-03-21T13:27:54.600034,Excellent,0,,Just Right,2,,Satisfactory,2,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,,,,No text required,3,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,"Engaging lessons, clearly enjoyed teaching his lectures",,,stop skipping over the advanced slides D:,,,I liked the movie segments before classes,,,shouldnt have made the no talking zone just because of the reddit post,,,,,,
398869,2018-03-28T13:48:58.662864,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,No text required,3,,Too much,0,,Too much,0,,> 15 hours,4,,,,"Dave is hilarious, he makes great jokes and analogies, always engages the students and encourages great group discussion.",,,"Could be more open about administrative questions such as isa availability, etc.",,,Introduction of abstract data types and algorithms for later use in the students' careers without going in too much depth.,,,"The assignments. Assignment 9 in particular was disgusting. I stayed up all night attempting to finish it, and failed all my tests due to one print function despite my implementations of the data structures being correct. ",,,Nope,,,Good room environment.
420607,2018-04-03T18:40:25.571426,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,"Most are just the course slides but Dave was very good at giving us visual presentations by drawing out memory blocks, etc. ",Excellent,0,,Did not seek help,5,,Interesting,1,It is more interesting than cs135. ,Excellent,0,Dave loves teaching and explaining complex concepts to students. ,90-100%,0,All lectures are attended. ,Helpful,1,,No printed notes,3,"I did not purchase the printed version, only the online course notes. ",No text required,3,,Somewhat too much,1,The ADT module and memory heap were overwhelming in my op. ,Somewhat too much,1,"Some assignments are of acceptable lengths, but some others are a little longer and more difficult than is appropriate. (personal opinion)",3-6 hours,1,It may be inaccurate. ,,,"The instructor was very good at explaining, Dave was patient and tries to make sure everyone understands the material thoroughly. ",,,Sometimes the instructor spends a little too much time on simple materials  that he did not have enough time to thoroughly explain the complex materials. (not very often though),,,The course was very well structured from simple to difficult and the content arrangements are reasonable. ,,,The course work was sometimes too difficult and neither the lecture notes nor the tutorials were sufficient enough to prepare us for it. ,,,The instructor always tries to lighten the mood fo the lecture by showing us movies before class and telling us stories that are humorous. The atmosphere is very positive. ,,,None
387242,2018-03-22T21:20:20.170150,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,No printed notes,3,,No text required,3,,Right amount,2,,Too much,0,,7-10 hours,2,,,,Professor taught well and tried to explain relating to real world examples which was cool,,,Sometimes he over-explained some easy concepts and didn't explain some harder concepts enough,,,"Good course material
Interesting
Learned a lot",,,Assignments destroyed me every week literally the least favourite part of my week and I hate rainbows and malloc and Sudoku now,,,No,,,Room was kind of small
410911,2018-03-30T20:55:57.780718,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Helpful,1,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Excellent explanation on theory. ,,,"It would be better if Prof can tell us less joke and leave more time for Course Note num.11-12, although jokes are good.",,,,,,,,,Positively!,,,
392143,2018-03-26T16:33:58.192239,Good,1,,Too high,0,,Satisfactory,2,,Excellent,0,,Excellent,0,,Rarely available,3,,Very interesting,0,,Good,1,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Somewhat too much,1,,> 15 hours,4,,,,His lecture is very engaging because he explains difficult concepts in an easy way.,,,,,,,,,The marks and results for the assignments come out late. The solutions are posted so late that it is difficult to improve my weakness for the next assignment.,,,,,,
420183,2018-04-03T17:33:20.515714,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,"Prof.Tompkins made the class very engaging, at the very least. Most information felt as if it were catered in just the right way - according to each one of our levels of understanding!",,,"Nope, loved to see 'be you' take stage every Tuesday and Thursday.",,,The assignments seemed pretty application oriented (esp. the games!!) so it was more motivating to work towards them.,,,"Seashell was minutely buggy but issokie, worked well most of the time, and is a really nice tool for us.",,,"Nah, it was a pretty interesting section, a nice one.",,,"Just, THANK YOU SO MUCH DAVE!"
398818,2018-03-28T13:45:45.531760,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,Dave is an awesome instructor he is very good at explaining difficult concepts and answering student questions. He also provided a lot of examples that were very helpful in understanding the material well.,,,,,,,,,,,,,,,
411040,2018-03-30T21:36:44.559273,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Too much,0,,Somewhat too much,1,,11-15 houts,3,,,,Interesting Jokes,,,,,,,,,,,,,,,
403357,2018-03-28T20:14:16.618818,Excellent,0,,Just Right,2,,Excellent,0,,Good,1,,Good,1,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,Do his best to be funny and make the class interesting. Explain things using daily examples.,,,Sometimes explanation goes too fast. Sometimes fancy daily examples are Not so good as just plain explanation. ,,,Interesting,,,Really hard to debug.,,,Positively. Dave is interesting and respects everyone's any question.,,,Smaller class is better.
424213,2018-04-05T00:41:50.720025,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,No printed notes,3,,Very helpful,0,,Somewhat too much,1,,Somewhat too much,1,,> 15 hours,4,,,,,,,,,,,,,,,,,,,
420176,2018-04-03T17:32:12.941475,Good,1,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,No printed notes,3,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,A lot of useful stuff was taught.,,,It can get confusing very fast. A lot of material presented.,,,,,,
401334,2018-03-28T16:29:49.365836,Excellent,0,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,No text required,3,,Somewhat too much,1,,Too much,0,,11-15 houts,3,,,,Great and easy to understand explanation of concepts taught in lectures. 5 minute movie clips before class really helped me to get to class on time!,,,"There was a lot of definitions and new concepts that were taught in class without any examples, and I struggled to grasp the concepts in lectures fully as a result. If it is at all possible, more inclusion of examples would be greatly beneficial.",,,"Getting to know the applications and differences between the imperative and functional programming paradigms. It was very interesting to see the benefits, constraints, and drawbacks of each type.",,,"Some assignment questions were considerably tricky and long and required a lot of time to debug and test. In addition, there were a lack of examples and live coding in lectures, particularly with efficiency, that I had found very useful in CS 135. But more importantly, the midterm... need I say more?",,,"I believe that the atmosphere was affected positively by setting up a ""no socializing zone"" at the side of the class for students uncomfortable with collaborating with others.",,,None
392289,2018-03-26T16:42:59.461323,Unsatisfactory,3,,Somewhat too high,1,,Good,1,,Satisfactory,2,,Good,1,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Not helpful,2,,Helpful,1,,No text required,3,,Right amount,2,,Too much,0,,7-10 hours,2,,,,Nice explanation Dave!,,,,,,,,,"The assignments are a little bit irrelative to the course material and the contexts of assignments are not clear. Besides, the tests of marmoset is a little bit unfair, since a small problem of one function will totally affect other functions while the functions are totally right.",,,The atmosphere is too depressed.,,,
393394,2018-03-26T20:01:06.027066,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,No printed notes,3,,No text required,3,,Right amount,2,,Too much,0,,11-15 houts,3,,,,,,,I don't like Moana. I wanna watch kungfu panda like the other section did.,,,,,,,,,,,,
