mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mc_11,mc_12,mc_13,mc_14,mc_15,mc_16,txt_1,txt_2,txt_3,txt_4,txt_5,txt_6
2,3,1,2,2,6,2,2,1,2,2,4,2,3,3,,Teaching method has good flair.  Good examples and analogies.,Felt that some of the lectures were rushed at times.  Try slowing down and make sure that the class understands the material before moving on.,The material being taught.,The assignments are extremely tedious and there are no guides given on how to design or implement the features required on the assignment.,Positive.,
2,2,2,3,2,3,2,2,1,5,2,5,2,2,4,,Keeps the course interesting by giving his own insight.,"Maybe more examples would be helpful for things not related to the assignment, but viable for exams.  Although there are past exams to look at, there isn't a thorough step-by-step for how to solve it.  And it is usually just one example.",,"Very theoretical and hard to wrap my head around new material.  When these materials are not covered in the assignment, it is easily forgotten.",,
1,3,1,1,1,1,1,1,1,1,2,2,3,3,4,,"I would take every course from Dave if I could.  He is always willing to entertain questions and answers them with an intent to prepare us for the real world, not just the final.",,The assignments: I learned much more when actually implementing than any in class explanation (no matter how good) can provide.,I think the course should be over two terms so we can complete the rest of os161.  A tutorial would be useful.,,
2,3,1,1,1,6,3,1,1,2,2,4,3,3,2,,Very good oral presentation.  Added personality to a course I otherwise would not enjoy.,"I fell that the mark boost and the extensions were far too lenient, but if everyone else wanted them, who am I to argue?",Important and challenging material.  Seems like important stuff to know.,Large amount of very dry material.  I did not feel that the course material prepared me for A2.,"Too many people from lecture 1 coming to the later lecture 2, taking my seats!",
1,3,2,1,2,6,2,1,1,2,2,4,3,2,1,,Analogies were very well done and even included persistent characters.,,I enjoyed finally understanding how some low level concepts worked.,"Assignments required much finicking to make work, even if you fully understand the concepts.  That may be the nature of the beast, though.","The problem with analogies is that their effectiveness is drastically reduced if an audience member lacks the common ground you are attempting to build on.  I did not have this problem, but I did notice some analogies were culture/subculture dependent, which may alienate some.",
1,3,1,1,1,2,1,1,1,2,2,4,2,2,5,,Very appealing presentation of the material.  Humourous stories that keeps the kids entertained.,Nothing.  Seriously.  It's perfect the way it is.,Interesting & challenging assignments.,Course work takes too long.  More than 20 hr/week to complete.,Positively affected.,"Nothing, really.  Prof. Tompkins is so jokes."
1,4,1,1,1,2,1,1,1,2,2,4,4,2,3,,"Analogies, clear teaching that spends just enough time in each slide, connecting the whole course together.",Understand the student's question better to avoid replying with an off-topic response.,"Relates to many other courses past and future, everybody uses an OS so relatable!",Many unknown functions (that require hints to find) are needed to complete assignments.,Certain students ask questions without thinking that wastes the class's time.  Certain students make comments just to show off.,
1,2,1,3,1,2,3,1,1,2,2,4,2,2,3,,He gave an interesting (rather not boring) lecture during lass time.  He was actually funny.,,"I had no idea how O/S worked whatsoever, but from this course, I got ideas how kernel works as well as memory management.","There were 4 assignments total (including A0), and A2/A3 were too hard to finish which worth 25% of course mark.  I'd rather have 4-5 assignments covering less material than current assignments.",,
1,2,1,1,1,6,1,1,1,1,1,2,3,3,3,,,,,,,
1,4,1,1,1,3,1,1,1,1,1,2,1,1,5,,Everything,"Perhaps slow down on some parts and go faster in others, but obviously this will differ between students as per their comprehension.","Everything, especially Dave.",Dave did not hold DJ sessions.,"Atmosphere was totally fine, super chill and entertaining.",Class size little too big.  Classrooms were too full.  Did anyone honestly expect CS students to go to an 8:30 lecture?
2,4,1,3,2,3,1,1,3,3,2,4,3,1,2,,Explanations were on point.  Excellent YouTube videos.,"I think Dave could have moved faster through the material, boredom ensures otherwise.  I also think more Windows demos (e.g., looking at TLB misses) could be helpful.",Interesting material: really allows us to follow OS.,Assignments too long and too much about code reading.  I'd rather do more things that are actually coding-based.,Positive: just the right mix.,"Class size too big, but probably due to people from 8:30 class who hate mornings."
1,2,1,2,1,1,1,1,1,1,2,5,2,2,3,,"Very creative analogies.  Overall, very effective and awesome prof, will take a course if you are teaching.",It would be more helpful if you could write more things on the board.,Assignments help learn the material.,Hard material.,,
1,3,1,1,1,6,2,1,1,2,2,5,2,2,3,,Very engaging lectures and presented the material clearly.,,Material is interesting and could be applied to real life situations.,Assignments were too long even for the amount of time that was given to do them.,,
1,2,1,1,1,1,1,1,3,,2,4,2,1,3,,"Extended the deadline of the assignment, funny jokes in the lecture.",,,Midterm was too hard (too many tricky questions and was very long) hope we can have a much easier final exam.  Assignments were a little bit too long.,,
1,3,1,2,2,6,1,1,1,2,2,4,2,3,,,Good at answering questions and lecturing.,,Good coverage of material.,"A lot of material, hard to prepare for examinations.","Positive, preference given to children under the age of 2.",This room has white noise that makes me sleepy.
1,1,1,1,1,1,1,2,1,3,2,5,3,1,5,,Making this course interesting.  Making me wanting to wake up 8:00am.  Making connection to real world & industry.,Dim more lights.,"Breadth, a lot of topics covered.","Depth, none covered in depth.  Assignments are not very relevant to lectures.  It requires a lot of self figuring-out.",OK,Too hot in summer.
1,3,1,1,1,6,2,2,3,2,5,4,3,3,5,,All classes were very entertaining.,"If this is read before the final exam, then please make it easy, or at least focus more on A3 since this portion (memory stuff) is what we've been practicing the most.",,,,
1,2,1,1,1,2,1,1,1,1,1,4,2,2,5,,"One of the best professors I have had at the University of Waterloo.  Dave always gives interesting examples to help students to understand the material.  Very patient to students questions, often thinks from the students' point of view.  He makes CS350 so engaging that this is the only CS class that I have not fallen asleep in lecture for any minute.",,,Midterms are too hard.  Have difficulty relating the lecture material to the assignment concepts.,,
1,3,1,1,1,1,1,1,1,1,2,4,3,3,4,,Great presenter.  Really makes the hard stuff easy to understand.,,,,,
2,2,1,2,2,2,1,2,1,1,1,4,3,2,3,,Very funny talking style.,Do not assume everyone is smart in this course.  There are some people that need to work very hard.,"Understanding how an OS works, got some ""CS"" jokes.",Normal' midterm style will be nice.  More guides for assignments would be nice.,,
2,2,2,2,2,2,2,2,1,2,2,4,2,2,4,,Good teacher.  Course is very interesting.,,,Midterm is too hard and not straightforward.,,
1,3,1,1,1,2,2,1,1,2,2,5,3,3,2,,Has an excellent understanding of the material and did a good job relaying it.,"A few easier concepts could have been ran through quicker (i.e., scheduling) to allow more time for more complex concepts.  Also, more regular discussion about the current assignment could be helpful.","Interesting, programming oriented.",Sometimes the trickier parts of the assignments were not necessarily reflective of how important that concept is.,No problems.,
2,3,1,1,1,3,3,1,1,2,2,2,2,2,3,,His explanations always help us to understand the course material.  But the course material is just too hard to fully understand.  He is very passionate to teach us.,,,"Assignment is somewhat too hard.  Some students may understand fully and be able to finish on time, but I think most of students cannot fully understand the content so cannot finish assignments on time.",He always treats us with respect and his attitude toward us always makes positive atmosphere during the class.  Every student enjoys taking the course with him.,There are always too many students in the classroom so sometimes I could not sit even though I arrived before the class started.
2,4,2,2,1,2,3,2,1,2,2,4,3,3,2,,Great oral presentation.  Entertaining and engaging.  Fair and understanding.,More example problems that'd be similar to problems that could potentially show up on exams and assignments.,Lectures were often fun and engaging due to instructor's outgoing personality.,Not enough detailed examples of potential exam and assignment problems.,Very positive.,
1,3,,2,1,6,1,1,1,1,5,4,3,3,4,,Dave made the material interesting and relevant.  His style made the classes engaging.,"Analogies can be useful for speedy learning, but hey can also hide nuanced differences or fundamental principles.  Not a recommendation, just an observation.",,,,
2,2,2,2,1,6,2,1,1,3,2,4,3,3,5,,Analogies used were very helpful.  Instructor was generally very entertaining.  Would love to have another course taught by him.,There were tidbits of information that were glossed over very briefly but were on the midterm.  Not sure how he could do it but there's a lot of information and likely not enough time spent on some parts.,The assignments are written quite well with an excellent amount of detail.,The midterm questions could have been phrased better.,,Slightly larger classroom would be nice.
1,3,1,2,1,3,1,1,1,1,2,4,3,2,5,,"Good oral communication, adds humour to teaching to make things interesting.  Good explanation of theory and their applications.","Sometimes may treat a student's question with disdain, but usually because the question was stupid.  May want to tone back a little in regards to that.",Increases understanding of operating systems we use everyday.  Applicable to real life situations.,"Assignments are bloated and too much is assigned at once, should be broken up into more sections.",Instructor and student humour helped make the course more interesting.,
2,3,1,3,1,1,1,1,1,2,2,5,3,3,5,,"Best prof in undergrad.  Excellent oral presentation.  Good availability.  Very approachable style/demeanor.  Fantastic and relevant stories, jokes, analogies.","More use of blackboard, or expanded lecture slides.  Slides are fairly sparse and most of lecture relies upon mostly oral instruction, so it is more difficult to review what was presented in lecture, slides could use a little more detailed diagrams.","Very immersive assignments, lots of control and decisions left up to the student, much better flexibility than other courses.  Extremely interesting content.","Assignment descriptions disorganized and jumbled.  Could use more documentation for OS161, i.e., what is implemented to start.",,
1,3,1,2,1,6,1,1,1,2,2,5,3,2,4,,Enthusiastic and fairly energetic teaching style.  Clear explanations with real world analogies.,"Sometimes the initial explanations of topics are at too high a level or glossed over.  For example, segments and physical memory management topics.","Learn the basics of OS, ""take away the magic of computer"".  Introduction to synchronization.  These topics will probably end up appearing in any position at some point or another.","Very poor introduction.  Jumps too quickly into synchronization.  Awkward gap between CS241, 251 and this course.  Bigger primer on kernel and kernel start up and operation would be helpful.  Assignments long and difficult with disproportionally low educational pay off.  Encountering exam questions BEFORE the exam would be appreciated.",Everything was good.,"No 8;30 classes, please!"
2,3,2,2,1,3,4,3,1,3,2,4,2,1,5,,Analogies are helpful in explaining material.,Lectures are well presented but there should be exercises (maybe in assignments) that aid in understanding course content.  We need more assignment questions based on lectures and less questions about OS 161.,,"Too much time is required to complete the assignment, but assignment completion does not translate to better understanding of what is taught in lecture.  Huge disconnect between assignments and lecture material.  NO supplementary exercises to help understand lecture material.  To much focus on OS 161 in assignments.",,
2,3,2,2,1,2,3,2,3,2,1,2,1,1,2,,All good!,"More concerns about assignment stuff (help students to understand the whole assignment, especially A2 & A3).",Good course structure.,Assignments are way too hard than what we actually learned for the course.,Very good.,"Dave, you are much better than [name withheld]: Don't tell him :)"
1,3,1,1,1,1,1,1,1,1,1,1,3,3,3,,Down to earth.  Relates to students.  Music before class.  Used humour to make the class more entertaining.  Reasonable midterm.,"Content organization not emphasized enough.  Too many unnecessary analogies.  Too distant from the course content and true motivation, as a result, the textbook and Wikipedia were much clearer on some topics.",Relevant.  Terse slides.,"Too few assignments, needs more partitioning.  Again, slides lack motivation at times.",Positively.,Class size: too crowded.
1,3,1,1,1,2,1,1,1,1,2,4,3,1,3,,Good oral instruction and student engagement.,None.,Good hands-on experience in terms of coding.,Lots of work.  Very hard midterm.,,
2,3,1,2,2,3,2,2,1,2,2,3,1,2,5,,Effective way to teach.  Good to get students attention.   Good examples.,If we could have more examples that related to the assignments.,Good to know the fundamentals of OS.,Assignments is somehow too hard.  Hard to understand what to do.,All good.,
3,3,2,2,2,2,2,2,2,2,2,5,3,2,2,,Using some good analogies to help teach students about the course lecture.,Teaching style is really interesting.,"This course helps students understand the concepts of operating systems.  Also, lots of coding work can enhance the basic C programming skills.",Time consuming.  Hard exams (as a mandatory course),,
1,3,1,1,1,1,2,1,1,2,2,5,3,1,5,,Explain everything clearly.  Interesting.  Answer student questions very well.  Can feel he really put his heart in this course.  Really thinks of students.  Best professor ever.  He really makes me love this course.,Midterm questions should be more clearly.,,,This professor is the best.,
