Response ID,Response Time,Q1: Organization,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Questions,Q3 Select Index,Q3 Comment,Q4: Visual Presentation,Q4 Select Index,Q4 Comment,Q5: Oral Presentation,Q5 Select Index,Q5 Comment,Q6: Availability,Q6 Select Index,Q6 Comment,Q7: Ability to hold Interest,Q7 Select Index,Q7 Comment,Q8: Effectiveness,Q8 Select Index,Q8 Comment,Q9: Attendance,Q9 Select Index,Q9 Comment,Q10: Assigned Work,Q10 Select Index,Q10 Comment,Q11: Printed Notes,Q11 Select Index,Q11 Comment,Q12: Textbook,Q12 Select Index,Q12 Comment,Q13: New Material,Q13 Select Index,Q13 Comment,Q14: Assigned Work Amount,Q14 Select Index,Q14 Comment,Q15: Hours Per Week,Q15 Select Index,Q15 Comment,Q16: What instructor has done well,Q16 Select Index,Q16 Comment,Q17: Improvements to technique or style,Q17 Select Index,Q17 Comment,Q18: Course's strong points,Q18 Select Index,Q18 Comment,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment
682901,2019-11-28T21:54:45.997743,Excellent,0,,Just Right,2,,Excellent,0,,Good,1,,Excellent,0,,Did not seek help,5,,Not interesting,2,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Helpful,1,,Right amount,2,,Somewhat too much,1,"First few assignments had too little work, last few had too much",7-10 hours,2,,,,"Great explanations, good at engaging class",,,,,,Good at introducing medium sized programs and imperative programming,,,A lot of the stuff was review (liked linked lists) from cs135,,,,,,
697301,2019-12-04T02:52:59.969474,Satisfactory,2,,Just Right,2,,Excellent,0,,Satisfactory,2,,Good,1,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,11-15 houts,3,,,,,,,The instructor can spend more time during lecture to emphasize more on the key points.,,,,,,DEFINITION OF KEY TERMINOLOGY should be emphasized more!!! MORE EXAMPLES SHOULD BE GIVEN FOR THOSE DEFINITION AND HOW TO USE THEM WHILE CODING.,,,No option,,,N/A
693230,2019-12-03T11:35:22.309780,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,but the weight that is taking is not a good representation of what it should represents,Very helpful,0,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,> 15 hours,4,,,,,,,,,,,,,,,,,,,
650637,2019-11-21T20:26:32.265389,Good,1,,Somewhat too high,1,,Good,1,,Good,1,,Good,1,,Available,0,,Very interesting,0,,Good,1,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
663804,2019-11-26T15:13:58.310688,Excellent,0,,Just Right,2,,Excellent,0,,Good,1,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Somewhat too much,1,,Too much,0,,11-15 houts,3,,,,Great presenter. He can grab everyone’s attention easily with his funny jokes. Btw he is not overrated.,,,"Packed more into pre midterm, slow down more after midterm. Assignments are also very time consuming",,,"Learning imperative programming, applicable to the real word.",,,Long assignments,,,He treats everyone equally and often uses general neutral pronouns in his jokes.,,,
692850,2019-12-03T03:31:13.588537,Satisfactory,2,,Just Right,2,,Unsatisfactory,3,,Satisfactory,2,,Satisfactory,2,,Sometimes available,2,,Not interesting,2,,Satisfactory,2,,75-90%,1,,Helpful,1,helpful but really difficult ,No printed notes,3,,No text required,3,,Right amount,2,,Somewhat too much,1,,> 15 hours,4,,,,,,,,,,,,,Assignments are difficult ,,,,,,
689451,2019-12-02T15:38:21.868978,Good,1,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Sometimes available,2,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Somewhat too much,1,,Too much,0,,> 15 hours,4,,,,,,,,,,,,,,,,,,,
685223,2019-11-29T17:16:02.051959,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,No printed notes,3,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Everything,,,,,,,,,,,,,,,"Liked the movie.
Didnt get to do meme contest :("
674770,2019-11-27T20:15:09.771239,Good,1,,Just Right,2,,Good,1,,Good,1,,Good,1,,Usually available,1,,Very interesting,0,,Good,1,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Too much,0,,Too much,0,,> 15 hours,4,,,,nice joke,,,easy final and easy mid please,,,,,,,,,,,,
661837,2019-11-25T21:19:12.566236,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Sometimes available,2,,Very interesting,0,,Excellent,0,,50-75%,2,,Very helpful,0,,Helpful,1,,Very helpful,0,,Too much,0,,Too much,0,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
663692,2019-11-26T15:06:40.182989,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,,,,,,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
663592,2019-11-26T15:02:57.900151,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
663786,2019-11-26T15:11:44.033648,Excellent,0,,Too high,0,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
651009,2019-11-21T21:11:09.355340,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Good,1,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,No text required,3,,Right amount,2,,Too much,0,,11-15 houts,3,,,,Your costume for Halloween is great :D,,,lower the level of difficulty of assignments or midterms a bit,,,teaches a very useful program,,,might have a lot of new knowledge to take in,,,Super positive. Dave is just great.,,,Nope
688855,2019-12-02T06:04:45.501018,Good,1,,Somewhat too high,1,Definitely not too high though.,Excellent,0,Great at this.,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Right amount,2,,Somewhat too much,1,Some assignments were quite long.,7-10 hours,2,,,,Great lecturer; passionate and engaging. Definitely made it fun to come to class.,,,"Some concepts were introduced a little too quickly (like pointers). The pace of the course slowed a lot towards the end, however.",,,"This course helped me improve my skills as a programmer, especially in debugging. It introduced lots of interesting material and cemented my interest in computer science.",,,"The assignments were lengthy, quite difficult, and sometimes just exasperating. Granted, I don't consider myself to be the best programmer, but I found that I'd occasionally run into these random, insurmountable obstacles . The lab hours always helped, but I found that going to them might have made me a little too accustomed to relying on outside help.",,,Not affected.,,,Good classroom.
677114,2019-11-28T04:50:50.517992,Unsatisfactory,3,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Not interesting,2,,Good,1,,50-75%,2,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Too much,0,,Too much,0,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
691220,2019-12-02T20:12:15.165674,Good,1,,Just Right,2,,Good,1,,Good,1,,Good,1,,Rarely available,3,,Interesting,1,,Satisfactory,2,,90-100%,0,,Helpful,1,,Helpful,1,,Not helpful,2,,Too little,4,,Somewhat too little,3,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
688587,2019-12-02T02:30:19.157366,Satisfactory,2,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,No printed notes,3,,Helpful,1,,Right amount,2,,Somewhat too much,1,,> 15 hours,4,,,,"explain new materials 
drawing diagrams is really helpful",,,more office hours,,,"more understand how c language works
lay a foundation for future cs courses",,,heavy workload,,,postively,,,none
663869,2019-11-26T15:28:31.487232,Excellent,0,,Just Right,2,,Good,1,,Good,1,,Excellent,0,,Sometimes available,2,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Somewhat too much,1,,11-15 houts,3,,,,Dave made the course interesting and engaging even though the course material was dry at times. Overall his explanations were easy enough to follow and he was willing to explain things again when asked to do so.,,,"Overall the course was well-paced, but it would be slightly more helpful if he took a little extra time on stuff like sorting and pointers..with a few more examples.

Also I would have liked to see some more advanced/real-life applications since that would make the course material more interesting.

But there is very little I can suggest to improve on since Dave is an excellent teacher",,,"The course included a decent amount of new material and I found the assignments crucial to understanding the course material.
",,,"The course required us to spend too much time on assignments to do well and that is extremely hard to do while taking other demanding courses.

The midterm was too long as writing code on paper is way different from coding on a computer with an IDE like Seashell and it does not accurately represent your programming skills/understanding of lecture.

I feel I understood the material way better than my midterm marks represent, but due to the midterm being too long I didnt do as well as I could have.",,,,,,
677996,2019-11-28T15:14:38.861401,Excellent,0,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,No printed notes,3,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
663609,2019-11-26T15:03:38.554183,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,No printed notes,3,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
658543,2019-11-25T03:13:59.605292,Excellent,0,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,75-90%,1,,Helpful,1,,Very helpful,0,,Not helpful,2,,Somewhat too much,1,,Too much,0,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
693124,2019-12-03T06:02:07.017111,Excellent,0,Dave was really passionate about the material and he is one of the best teachers in my entire study adventure,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,"The comment is only applicable from my point of view and I am no one to comment about the assigned work so I will speak from my side.
The assignments were helpful but I would rather prefer group work.At the end of the day, I think working individually makes me unhappy and depressed. My favourite part of the course was when Dave told us to discuss with our peers to design an algorithm. I believe as human beings we should interact with one other more often especially waterloo students. Moreover, I took this course just to learn new content but after the midterm I went into severe depression even though I could do the assignments and understood the contents well enough.",Not helpful,2,,Not helpful,2,,Right amount,2,,Too much,0,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
675459,2019-11-27T21:20:39.695484,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,50-75%,2,,Very helpful,0,,Very helpful,0,,Helpful,1,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,"Nice instructor, nice lectures,",,,"more practice questions, especially the ones for paper coding.",,,"Introduces c and talks about the memory, pointers.",,,too little practice questions and I did not have the chance to reinforce the concepts.,,,positive,,,just right.
696871,2019-12-04T00:32:51.764390,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,well explanation about all the contain in the course.,,,"I like your style, your are the best prof",,,interesting ,,,midterm was hard,,,it was nice,,,
639987,2019-11-20T16:40:56.512943,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Right amount,2,,Somewhat too much,1,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
679873,2019-11-28T17:31:52.756339,Good,1,,Just Right,2,,Good,1,,Good,1,,Good,1,,Usually available,1,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Somewhat too much,1,,Too much,0,assignments long,11-15 houts,3,,,,,,,,,,,,,,,,,,,
634856,2019-11-19T19:34:52.763688,Good,1,,Somewhat too low,3,,Satisfactory,2,,Good,1,,Satisfactory,2,,Sometimes available,2,,Very interesting,0,,Satisfactory,2,,25-50%,3,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
685181,2019-11-29T17:03:50.586327,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,75-90%,1,,,,,No printed notes,3,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,"Prof. Tompkins was an absolutely wonderful lecturer, and he made an effort to make every lecture interesting",,,the man is good at what he does,,,pacing,,,the length of assignments,,,"positively, Prof. Tompkins was very nice",,,
677964,2019-11-28T15:12:47.938491,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
689315,2019-12-02T15:11:23.540122,Good,1,We went through binary search trees too fast,Just Right,2,,Excellent,0,,Good,1,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,50-75%,2,,Very helpful,0,,Helpful,1,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,Organizing course content,,,It would have been better if more time was spent in binary search trees ,,,,,,,,,There was no discrimination,,,
685364,2019-11-29T17:38:55.990990,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
697470,2019-12-04T03:57:22.684396,Excellent,0,,Just Right,2,,Satisfactory,2,,Good,1,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,> 15 hours,4,,,,"Dave speaks very clearly and cares about students. He has a good  sense of 
humor. He is knowledgeable and affable , and we all respect him very much.",,,,,,"The ISA is super important, two ISAs we have this term are the best. They helped us a lot!!!!!! Give them credit!!!",,,,,,,,,
692005,2019-12-02T23:19:07.124315,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Somewhat too much,1,,11-15 houts,3,,,,He encouraged students to ask questions in the class.  ,,,I think he's fine.,,,Awesome assignment questions. The process of figuring out them was really exciting.,,,"Doing all of your assignment questions by your own, and scoring well in them doesn't guarantee high marks in exams. 
Need practice questions for exams.",,,It was positive.,,,
686558,2019-11-30T01:54:23.204471,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Somewhat too much,1,,> 15 hours,4,,,,Prof Dave controlled the progress of course content appropriately. He is learned and humorous! ,,,Nope ,,,It’s a very useful introduction course for some ‘real’ CS concepts and ways of minds,,,"For learning this course well, too much time should be put in it.",,,,,,
689760,2019-12-02T16:33:59.489443,Good,1,,Somewhat too high,1,,Good,1,,Good,1,,Excellent,0,"You are a really good speaker, with great explanations in class.",Sometimes available,2,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Somewhat too much,1,,Too much,0,Assignments are too long and most of the times tricky. It would be helpful if there were more hints for some questions. ,> 15 hours,4,"Again, assignments are too long. The main reason is that most of the gold questions are not difficult themselves once you already know the material, but they require a lot of time to figure out if you are not already proficient with the topics. That's why, more helpful hints would be useful. Also, having tutorials before the weekend would have helped me a lot. Tutorials do deepen the content seen in class. Most of the times I have been stuck in a question, the tutorial's ISA has explained very clearly the concept in another exercise, helping so to understand me such concept. ",,,Lectures are amazing.,,,"I do not think watching a movie before the class is helpful at all. Instead of watching a movie, I would prefer seeing more examples in class, delving more into the course's content and having shorter assignments. ",,,"I have learned a lot, even if learning the content for the first time can be difficult and very time-consuming.",,,"I will try to be brief: 
- Assignments are too long and time-consuming, as explained before
- Tutorials should be on Fridays just like CS115 or CS116. We would have more time to reflect on the content and would save us a lot of time for assignments
- Not enough examples. The few examples provided in the notes have been very useful to do assignments. 
- There should be either more office hours or more TA's available, for example on Mondays or Tuesdays. Office hours on Wednesdays are incredibly full.
- I learned a lot in CS115 & 116 by reading the assignments' solutions. I do not understand why full solutions are not posted. If I am stuck on a question and there is no way I can figure it out after the deadline has already passed, how am I supposed to learn? Office hours is not really an answer since they are most of the times overcrowded.
- Why do not we have any practice problems for each section just like there was in CS116? These would serve for additional practice and would help us deepen the content.
- We should have taken the midterm at least one week earlier, in order to have more time to assimilate post-midterm material.
- We should have started doing assignments earlier, so that we would have more time for Assignment 9. 
- Please, for future course offerings, do not encourage using Seashell. It gets blocked a lot of times. (I spent a whole day without being able to do some questions for assignment 6). It wasn't because there were people working on it, i.e. that day was the math semi-formal.
",,,-,,,-
689253,2019-12-02T14:58:04.591794,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Somewhat too much,1,,Too much,0,,> 15 hours,4,,,,"Dave you're an excellent teacher. You really made me super interested in the course. Don't worry, you're not ""overrated"" and I you're one of the most engaging, dedicated and knowledgeable professors I have had.  ",,,"1. Assignments: I get that it is necessary to have assignments every week so that we understand the concepts better. Bu t I said this on Piazza and i'll say it again, You HAVE to give us the option of dropping at least one assignment. They take up a lot of time, and there are certain weeks when it is just not possible to complete them. SO having the option to drop one would be bless
2. Exams: I know you're against practice problems but from past CS courses, I can tell you that they do help. While studying for the midterm, I just didn't know what I should practice
3. Exam Average: You gotta start releasing that. I know the average was pretty low, maybe that's why you didn't want to release it, but it helps EVERYONE in the class understand where exactly they stand. Don't come up with rubbish like ""research suggests average don't do anything good"". 
3. Exam Pt. 2 : you cannot have such long questions like zig zag and boundary on the exam. There just isn't enough time to think. You have to give questions who's answers can be thought of within a few minutes. Also have few more theory based questions (multiple choice, predict the output) Leave code for the assignments, exams is just about testing ",,,,,,Second half of the course introduces way too much content ,,,,,,
672281,2019-11-27T17:29:52.955807,Excellent,0,,Just Right,2,,Good,1,,Good,1,,Good,1,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,I loved his analogies and his connections to real world examples. It made understanding the concepts easier.,,,Sometimes spent too long re-capping lecture from last lecture (but wasn’t really a significant issue).,,,Pointers I thought were taught really well this term. I picked them up quickly.,,,Wish we had more time at the end with ADT’s (more examples and more lecture time) because it’s definitely the most difficult topic in the course.,,,"Dave Tompkins was extremely respectful of everyone. He’s a class act and not just a good prof, but a great person.",,,No comment.
666709,2019-11-26T19:02:13.076715,Excellent,0,I really like the lectures. Those explanations make me think and understand things. It's easy for me to pay attention almost the whole lecture.,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,No opinion,3,I find the C language is kind of annoying. I prefer python. But I understand that by learning C we can learn about what's going on behind the scenes.,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Somewhat too much,1,,Right amount,2,,11-15 houts,3,,,,I really like the lectures.,,,Maybe exams should be shorter. I feel exhausted writing the exam.,,,Teaching many things that's behind the scenes.,,,Exams require you to think about so many things in the limited time to answer every question.,,,,,,The room is so hot.
689442,2019-12-02T15:36:52.961081,Very poor,4,,Somewhat too low,3,,Satisfactory,2,,Unsatisfactory,3,,Unsatisfactory,3,,Available,0,,No opinion,3,,Unsatisfactory,3,,25-50%,3,,Not helpful,2,,Not helpful,2,,Not helpful,2,,Too much,0,,Too much,0,,> 15 hours,4,,,,Sometimes the instructor can use some interesting examples to explain the question more clearly.,,,Please! Please! Decrease some materials or amount of work we have to do in assignments. There are some really important points that the instructor should have talked about but in fact he didn’t. Which made our assignment more challenge.,,,"I know this would be tough work for an instructor to do all the stuff (designing the notes, designing the assignments, teaching the course, designing the midterms and exams. The instructor was accountable.",,,"The contents was too much, and some important points were not taught enough. For example: the instructor needs to spend more time on the “pointers to pointers” or Heap and Stack overflow, pointers to arrays, pointers to struct. etc. Since those appeared on the assignments for multiple times. If students could not understand what they should do, they will never find out what was the problem in the codes they wrote and how to debug them. There was one time that I met an error on my code which said “Heap overflow”. I asked the TA and TA and I spend a whole hour on the codes to find out which part caused the problem. And before that, I have already spent a lot of time on the question. I am not a very clever student, but I love programming and I love cs. I have other challenging courses as well, spending more than 15 hours on cs assignments and still not able to figure out is too much for me. I wish I can spend all my time on cs to solve more interesting problems, but the reality is I don’t have time. And I am not so clever to finish all the problems in 15 hours. And the consequence is that this course shows how stupid I am. My average on the assignments did not pass 50. I might fail. ",,,,,,
685184,2019-11-29T17:06:44.405498,Good,1,,Somewhat too high,1,,Good,1,,Good,1,,Good,1,,Available,0,,Interesting,1,,Good,1,,25-50%,3,,Helpful,1,,Helpful,1,,Helpful,1,,Right amount,2,,Somewhat too much,1,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
644806,2019-11-20T22:50:40.504703,Good,1,,Just Right,2,,Satisfactory,2,You seem disinterested in most office hours. You stare off to space or you're organizing your shelves. It made me feel like you don't care about the questions that I have to ask.,Satisfactory,2,,Excellent,0,,Rarely available,3,,Very interesting,0,,Good,1,,90-100%,0,,Very helpful,0,,Not helpful,2,The printed notes were different from the slides. I felt like my printed notes were obsolute. ,Helpful,1,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,You were fun. I enjoyed being in your class. ,,,"I really wished you gave us practice questions for the midterm. It's so difficult to practice for the midterm by going through slides and making up my own questions. Those study methods are limited by the things I know and my own creativity, which may be different from what is actually expected of me.",,,"Unpopular opinion: the assignments are fine. Too many people don't start it early enough, are too lazy to read through piazza before asking questions. Assignments are always the best way to learn how to program. ",,,It was difficult to study for the midterm or final efficiently. ,,,N/A,,,Dim lights were a bad choice. My eyes are bad and I have to strain to see the board. 
