mc_1,mcex_1,mc_2,mcex_2,mc_3,mcex_3,mc_4,mcex_4,mc_5,mcex_5,mc_6,mcex_6,mc_7,mcex_7,mc_8,mcex_8,mc_9,mcex_9,mc_10,mcex_10,mc_11,mcex_11,mc_12,mcex_12,mc_13,mcex_13,mc_14,mcex_14,mc_15,mcex_15,txt_1,txt_2,txt_3,txt_4,txt_5,txt_6
1,,3,,1,,1,,1,,3,,2,,1,,1,,2,,2,,2,,3,,2,,2,,To make the class interesting,The prof can teach a little bit more slowly,Deepen students' understanding about functional language,Functional language may not be as useful as imperative language.,Very positive.,I suggest a 5-10 min break during 80-minute-long class so that we can relax a little bit and digest what professor has taught timely.
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,4,,3,,3,,3,,Everything,Dave is perfect,Interesting and easy to follow,couldn't have asked for anything better,affected positively because Dave is always in a good mood,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,2,,,,,,,
1,,3,,1,,1,,1,,,,2,,1,,1,,1,,2,,3,,3,,3,,4,,,,,,,
1,,3,,1,,2,,1,,6,,1,,1,,1,,2,,1,,5,,3,,3,,3,,Very engaging,"I would have liked more examples on the more difficult concepts, as well as stepper questions.",,,Overall positive attitudes.[nl]Female to male ratio is somewhat depressing.,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,2,,3,,3,,5,,Step-by-step and vivid explanations,No,,I think that the slide should include more full examples,Positive,No
1,,3,,1,,2,,2,,6,,1,,1,,1,,1,,1,i'm using the notes uploaded on the cs website,5,,3,,3,,2,,He did not go too fast[nl]Good mix of jokes and seriousness[nl]Clickers are useful for determining  how well we are doing in class,"More examples in notes for stepping questions,[nl]also for the practice stepping questions on the cs website could we have the solutions with explanations. Sometimes the hints are not enough.",Catered to all levels,,It was a very positive atmosphere,rooms have no windows (but it's in mc so...)
1,,3,,1,,2,,1,,1,,1,,1,,1,,1,,1,,2,,3,,2,,3,,very humorous but effective expression.,good enough to me.,pleasant atmosphere.,,no,it's hard to see the blackboard when sitting at the back of classroom.
1,,3,,1,,2,,1,,6,,1,,2,,1,,1,,4,,2,,3,,2,,2,,"Made iClicker questions to draw students' attention and showed a five-minute clip of ""How to Train Your Dragon"" each time before the lecture.",Don't put the feet on the desk while presenting,The programming language is effective to develop good style.,There is no lab for students to program in class,Positively. The professor treated everyone well.,The class size should be smaller
1,,3,,1,,1,,1,,6,,2,,1,,1,,1,,4,,4,,3,,3,,2,,killed it,"nah, he aight",it was dope,idk,+,chairs were nice in classroom
1,,3,,1,,1,,1,,1,,2,,1,,1,,1,,5,,5,,3,,3,,3,,Explains the materials thoroughly,,,,,
1,,3,,1,,2,,1,,6,,2,,1,,1,,2,,2,,4,,3,,3,,2,,He explains the course very well and you can tell he knows his stuff.,He could perhaps not go over a concept too many times in class and perhaps.,It was a very interesting course were i got to learn new concepts.,The material at some points is very easy and boring and makes it hard to stay awake in class however this is not the teachers fault but the course material itself.,It was affected positively because the instructor was very friendly and enthusiastic when it came to teaching.,The class was very enjoyable.
2,,3,,2,,1,,1,,6,,2,,1,,1,,1,,5,,4,,3,,3,,1,,"Great analogies of theory, really able to absorb the content",Sometimes the sound effects were weird.[nl]Perhaps go over clicker questions that everyone fails on and approach in a different way,"Very entertaining, enjoyed coming to class, easy to learn from you","When you tell us to discuss with our partner, sometimes we end up just sitting in silence",No idea what this means..,None
2,,6,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,,1,,3,,3,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,
2,,3,,1,,1,,2,,6,,2,,2,,1,,1,,5,,2,,4,,3,,3,,"Good explanations, moved through the easier material pretty quickly, which kept me interested","Kinda joked around a lot, made it hard to stay concentrated on one subject. Although the jokes did make the class more enjoyable and inviting",Introduced new type of programming language that I was not familiar with.,"Seemed like a pretty beginner course, even though CS115 exists. Didn't really implement any real-world functionality.",,
1,,4,,2,,2,,2,,6,,3,,2,,4,,2,,5,,5,,5,,3,,2,,That dragon movie,na,,,,
2,,2,,2,,2,,2,,2,,2,,2,Very active in class and always try to make the lecture to be interesting. Like the teaching style!,1,,2,but too much sometimes,1,,2,,1,Everything is new!!,2,We also need time to go over the note and review the lecture!! It is impossible with all the assignments.,5,Always writing codes on Saturday and Sunday for the whole day. Most of the afternoon for the other days.,-Explanations were very clear. [nl]-Introduces the materials in a interesting way. [nl]-Make  the lecture more interesting.,"Gives more stepper example, especially when introducing the new materials.",Fun,Time consuming,Nop,Need more tutors in tutorial center. There are approximately 2 to 3 tutors in the whole room with 20 to 30+ students. People are lining up to ask questions and it is time consuming!
1,,2,,1,,1,,1,,6,,2,,1,,1,,2,,2,,3,,3,,2,,5,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,4,,4,,3,,2,,5,,,,,,,
1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,5,,,,,,,
2,,2,,2,,1,,1,,6,,4,,2,,1,,2,,2,,4,,2,,2,,4,,"Presentation of lectures was done very well , made lectures interesting to some degree. Found doing examples through drracket instead of slides more helpful","Recursion through trees could have been explained in more depth , eg more examples",,,,
1,,3,,2,,1,,1,,6,,1,,1,,1,,1,,4,,4,,3,,3,,2,,"Everything. Empathy with students, keeping lectures interesting, being a real person, actual teaching.",N/A he's perf,Functional abstraction and lists.,Trees maybe? I dunno it was all covered pretty well.,Nothing like that ever came up.,"""Dave"" ""is"" ""cool"""
1,,3,,2,,1,,1,,6,,1,,1,,2,,1,,4,,4,,3,,3,,3,,"Excellent teacher, weird concepts explained in funny ways",,,,,Please add in more End of Module dances and require participation
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,5,,3,,3,,3,,Good balance between examples and theory.,No issues.,Interesting programming language and paradigm.,Design recipe boring.,No issues.,No issues.
1,,3,,1,,1,,1,,,,1,,1,,1,,1,,,,,,3,,3,,2,,"He is one of the best, if not the best instructors I have had, and he knows just how to present a topic to be most understood by the student. Yet, there is no direct observable manner in which he achieves this. It is just pure artistry. Great teacher!","Although I am good with math concepts, I did find that I was learning a lot in a short time. Although this was an exciting feeling, I feel the contents may have been a little too much for others...",,,,
1,,3,,1,,1,,2,,6,,2,,1,,1,,2,,2,,4,,2,,2,,4,,Dave is just so good! Awesome!,"There are some abstract definitions or concepts are not explained such good, although they are indeed hard to be illustrated. Maybe some special ways of explanation can be introduced.",Logical and coherent.,Not found.,no idea,no
1,,1,,1,,1,,1,,1,,1,,1,,3,,1,,2,,1,,1,,1,,2,,"Help with assignments,explaining course material briefly.","He showed cartoons before lecture,which made attending the class very interesting.",,Very difficult assignments.,It was affected positively,Noise level was very low.
1,,3,,1,,2,,1,,6,,1,,1,,1,,1,,1,,4,,3,,3,,2,,Using DrRacket to code examples was much more effective then just viewing the code on a slide,,The use of clicker questions to gauge class understanding was very helpful for difficult concepts,,The relaxed attitude of the instructor allowed for a much more fluent learning experience,
1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,2,,,,,,,
3,,3,,1,,1,,1,,2,,1,,1,,1,,2,,2,,4,,2,,2,,4,,,,,Many examples shown during the lecture (codes on DrRacket) should be included on the slides.,,
1,,3,,2,,2,,1,,2,,2,,1,,1,,2,,2,,2,,3,,3,,2,,Make the course entertaining.,,,,Positively. The instructor tries to interact with the students and keep them interested in the course,
1,,2,,1,,3,,3,,6,,3,,3,,1,,1,,4,,2,,2,,1,,3,,The instructor has done well in keeping the class lively.,It would be better if the instructor could explain more clearly and provide more examples.,The instructor keeps good interaction with students.,The instructor usually goes too fast without detailed explanation.,Class atmosphere is always good.,
2,,3,,1,,2,,2,,2,,2,,1,,1,,2,,4,,4,,3,,2,,2,,,,,,,
1,,3,,1,,1,,1,,6,,2,,1,,1,,2,,2,,4,,3,,3,,3,,,,,,,
2,,3,,2,,3,,2,,3,,2,,2,,2,,1,,2,,2,,3,,3,,3,,,,,,,
1,,3,,2,"People didn't ask too many questions, but those who did, did get good answers.",1,"loved the apply, eval analogy!!",1,,6,,1,,1,,1,"every lecture, every time!!",1,"I found the assignments challenging, and that was good!!",2,The notes could have used some more detail and structure overall.,4,,3,,3,,2,,"Pretty much everything, really.","Maybe if the instructor could give more time when actually typing out the code; or maybe once he does, like highight the main parts - this would allow us to have a more general idea of what is going on.","Challenging assignments, allow you to really 'grow in' to the computer science courses I guess.",N/A,N/A,
1,,3,,1,,1,very nice teaching utensils... including a lightsaber,1,,6,,2,,1,,1,,2,,2,,4,,2,,2,,3,,engaging and taught as if we had no prior experience (good for those who've never taken cs before),"solid pace in the beginning, a bit fast towards the end of the term",funny,a bit fast towards the end,,nobody did their module dance
1,,3,,1,,1,,1,,2,,2,,1,,3,,1,,3,,2,,1,,2,,3,,Made cs135 a lot more interesting than it should be.,Nothing about his teaching style needs to be improved,Recursion,Giving the hardest assignment right before exams was too mean,Class atmosphere was fine.,
2,,3,It was very helpful when you wrote out the code in real time in Racket.,1,,3,,1,Recursion - two voices was funny and helped keep it clear.,1,,2,,1,,1,,1,,1,,5,,3,,3,,3,,"Good lecturer, good humour that helped me stay engaged.",I thought some simple examples were gone over too many times and others not enough.,"Interesting, fun solving problems in Racket.",Did not learn many new concepts until we started recursion; if possible I would have liked a CS course in between CS135 and CS145 in terms of level.,N/a,Good!
2,,4,,1,,2,,1,,6,,1,,1,,2,,1,,5,,3,,4,,4,,3,,Did a good job making the course interesting.  Brought some good humour.  Was very clear and confident in his explanations which helps a lot.,"could explain at a it higher level.  Maybe explain some things above and beyond the course notes,  but very good.",It was very interesting.  Kept me interested. (also love how to train your dragon at the beginning :p ),Sometimes felt like we weren't making as much progress as we could.  Is racket really the right language choice?  It's not a language we will be using outside of school.  This is especially important for those going out for co-op after only taking this CS course.,Nop.,Nop.
1,,3,,1,,1,,1,,1,,2,,1,,1,,1,,1,,1,,3,,3,,5,,,,,,,
1,,3,,1,,1,,1,,1,,2,,1,,1,,1,,1,,5,,2,,2,,5,,Prof. Tompkins was an excellent professor (one of my two favorite in 1A),,"Very clear presentation, excellent communication",,,
1,,3,,2,,1,,1,,,,1,,1,,1,,1,,1,,,,3,,3,,,,Dave is great.,,The assignments were really well designed.,"I thought it was really strange how little guidance we were given in preparing for the exams. We were given very little advice to study. There were also no exam prep materials made available. I understand that the CS department has a lot of angst about making past exams available for practice, but I felt that the lack of support for the exam was a big hole in an otherwise solid, well designed, user-friendly course.",,
1,,3,,1,,2,,1,,1,,2,,1,,1,,2,,1,,2,,2,,2,,4,,Your explanations and real life comparisons are really incredible! Jokes are hilarious and your teaching is clear and helpful. Plus all the movie/games/tv-shows- related jokes are AMAZING,"nothing, you're perfect:)",helpful understanding of how basic concepts of programming works,"well, maybe it's not the weak point of the course but last assignments were really hard. And assignment 10 literally made me want to lie down and cry:)",POSITIVELY:),WE LOVE YOU DAVE:)[nl]P.S. Your IMDb's list of favorite movies makes me want to give you a high five!
1,,3,,1,,1,,1,,6,,2,,1,,1,,1,,1,,5,,3,,3,,2,,"Tons of examples, added humor to the class.",Perhaps make the examples available online?,"Awesome prof, learnt something actually related to my degree. I also liked the periodic clicker questions.",None that I can think of.,No.,No.
1,,2,,1,,3,,2,,2,,3,,3,,3,,3,,3,,2,,1,,,,,,,,,,,
2,,3,,2,,1,,1,,2,,2,,1,,1,,2,,2,,3,,3,,3,,3,,Gave great explanations of new information[nl]Excellent use of analogies to demonstrate new concepts[nl]Added an element of humor to an otherwise dry class[nl]Added a 5 minute movie clip each day at the start of classto encourage being on time,Explain more challenging examples[nl]Go beyond what is explained in the course notes,"Very thorough with it's teachings of the various units[nl]Great introduction to functional programming[nl]For people with no experience, does a good job explaining the basics quickly and effectively",Speed of course is not consistent across the modules,"Affected positively, instructor made the class more interesting and welcoming.[nl]Made class more enjoyable and funny[nl]One of the few lectures I had that had consistent laughter during the lecture","Racket is functional,[nl]And computer science is cool,[nl]You made this course fun,[nl]Here at U of Waterloo.[nl](+1 for poetry?) :D"
1,,3,,2,,1,,1,,6,,1,,1,,1,,1,,2,,2,,3,,3,,2,,Module dances :),None,Lectures,None,Positively. Prof had a positive attitude.,None
1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,2,,1,,2,,4,,3,,1,,3,,Prof. Tompkins did an excellent job of administering the course and took effort to make it accessible to people coming from different programming backgrounds. He tried with great effort and with great success to keep the lectures engaging and I seldom saw other students not paying attention to him and the material.,"Often jumped right ahead to applying concepts spending very little time introducing them. I understand that is an essential part of programming, however I felt the approach he had in teaching structures, by explaining the mechanics in depth, and why a code followed a certain format before beginning questions was more effective then the speed with which he went through things like lambda.","The idea of learning a language foreign to almost definitely everyone[nl]Using the course as looking at programming concepts through the lens of a specific language and syntax[nl]The format of using tutorials, classes, office hours, online slides and assignments essential to mastery","Piazza is not the best of platforms to work on and is often confusing to navigate, I cannot think of alternatives off the top of my head[nl]The assignments, though they achieve a great deal, can be very frustrating and stressful to some, more acceptance of assignment collaboration would assist in having those who want to learn but are stuck learn and will only marginally boost the grade of those who are lazy, being counter-acted by midterms and exam.","question not clear, the class atmosphere was conducive to learning and I saw no obvious obstacles to my learning or other's learning",Classroom worked very well (MC 4th floor)
1,,3,,1,,6,,1,,6,,1,,1,,1,,1,,5,,5,,4,,3,,2,,Very interesting,Lead by example and do the module dances too :P,,,,Clicker questions could be slightly larger. When sitting in the back I would occasionally misread questions and give the wrong answer.
1,,2,,1,,1,,1,,1,,1,,2,,1,,1,,4,,2,,3,,3,,4,,he has perfect ability to make the lecture fun.,add some more time to each lecture so that we can have some practice with the instructor in class.,attracting coding.,complexity of coding for beginner.,strongly positive. The instructor always has a big smile on his face and give students enough time to communicate with neighbours.,
1,,3,,1,,1,,1,,3,,1,,1,,1,,1,,2,,2,,3,,3,,3,,cool guy!!! very good performance!!,nanana,good prof!!,too few lectures,positive,good .sometimes a little bit noisy
1,,2,,1,,2,,1,,2,,1,,1,,1,,1,,2,,4,,3,,3,,2,,"Kept the lecture interesting, even though the material was sometimes dry.",,,,,
1,,3,,1,,1,,2,,6,,1,,1,,1,,2,,1,,1,,1,,2,,5,,He always answers questions appropriately and effectively. He does his best to make sure everyone in the class understands. He goes at a moderate rate and makes class interactive.,He could give us more group work and allow us to use the knowledge that we learnt in class and then take it up. This would be more helpful in doing the assignments for that week.,,The assignments were a lot more difficult than what we actually learnt.,,
2,,4,,2,,2,,2,,6,,2,,1,,1,,2,,4,,4,,4,,3,,2,,"Dave has successfully created a casual, welcoming environment for his class. He is usually quite effective in making the class interesting in spite of its somewhat slow pace. His near-constant pop-culture references were appreciated.","I enjoyed when Dave would use content outside of the lecture slides (websites, comics, Youtube videos) to explain course content. I think doing this more often would increase the interest of the students.","I think the choice of Racket as the language used in the course is a good idea, as it effectively levels the playing field for experienced and inexperienced programmers (since most people have not used it prior to this course). The assignments did a great job of increasing my understanding of concepts explained during lectures.","I think that some parts of the course were a bit slow. For example, I think that too much time was spent on abstract list functions. I feel that the material could be condensed without significantly affecting students' understanding.","I felt that the general feel of the class was pretty good. Not amazing, but definitely better than average. I didn't encounter any issues regarding gender, race, appearance, or any other characteristics of  people.",This was probably my favourite course of my 1A term.
1,,3,,2,,2,,2,,3,,1,,1,,1,,1,,1,,1,,3,,3,,3,,He is really funny and made us interesting in the course.,,,,,
1,"It's great that we all have the same slideshow to follow and that clicker questions exist. Clicker questions are like crack. I suggest incorporating twice as many, offering only half as much time, but reducing the weight similarly.",4,"I didn't think that it was necessary to develop the code in Racket and then trace its development again on the slide. Instead, state that the code will be in the slides and ask the class to focus on understanding the development of the code in Racket rather than repeat this process. The mutually recursive voices are nice.",1,"Most questions were answered excellently, including those which are better deferred so as to allow the slides to answer them instead.",1,"The projection is always comprehensible, even at the back of the class where I sit because I am routinely a bit late.",1,"Great speaking. Again, Dave is totally audible at the back. His falsetto is on point for the mutually-recursive dialogue. Despite having to speak for three hours, he is always energetic and delivers a great lecture.",1,,1,I had never programmed before and CS 135 was probably my favourite course of the year. I definitely hope to incorporate computer science into my degree to a greater extent than previously planned.,1,,1,"Sometimes I had to skip my section because I slept in, but I was always sure to attend the one immediately afterwards because it was such a good lecture. So let's just say I attended 100% of them.",1,,5,I found the slides sufficiently informative.,5,I did not consult the recommended text.,3,"The course could have moved at a faster rate. I'd really enjoy three lectures a week, although the instructors might not. Just increase tuition and let us become more proficient programmers.",4,You can usually finish the assignment before Friday.,2,,"He has succeeded in conveying his enthusiasm and expertise in computer science to me, at least. I've wanted to take a programming course for a while, but I couldn't manage to enroll in one during high school. It was nice to have such a pleasant and informative introduction to the field after all that waiting.",There's nothing really that comes to mind.,"The content was all new to me, which was unique among my other courses. Consequently, I was very engaged from the outset. Dave is also very approachable and a great teacher in general.","There were not enough lectures, clicker questions, or assignments.",No.,The classroom was ideal.
1,,3,,1,,1,,1,,1,,1,,1,,1,,2,,4,,1,,3,,3,,2,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3,,3,,3,,"His great enthusiasm each and every class, made this my favourite class, Keep up the great work :)",Keep the light sabre all year,The strong points were the effectiveness of his teaching style,,Class atmosphere was very professional while keeping it nice and loose and fun,"The room was the right choice MC 4021, keep it there"
1,,3,,3,,3,,1,,1,,1,,,,1,,1,,2,,1,,2,,2,,2,,excellent class time!,,,some contents tend to be a little bit hard,,
2,,2,,3,,2,,1,,3,,2,,1,,1,,2,,2,,,,3,,2,,4,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,5,,3,,3,,2,,He created a fun atmosphere for learning and provided entertaining and engaging examples when explaining difficult concepts.,I love this instructors teaching style.,Everything was great,Maybe spend another day on trees.,,
1,,3,,1,,1,The pacman diagram was hilarious and effective.,1,,1,,1,,1,,1,,1,,2,,4,,4,,3,,2,,"Had done a great job keeping lectures interesting. Always brought something new to class to keep us engaged. His explanation of mutual recursion had the entire class laughing. In addition, his light saber was very funny too.","The beginning material moved a little bit slow, however I've learned the material before so that is only my opinion.",The assignments were extremely helpful in learning course material. The use of the language restrictions made some simple problems extremely difficult and forced us to think.,None.,N/a.,"Overall, the professor was amazing and he made the class very fun. Best lecture all term."
1,,2,,1,,2,,1,,6,,2,,1,,1,,2,,5,,5,,3,,3,,2,,He has great lectures that are interesting,Save the Racket examples you do in class and make it avaible online afterwards.,,,Very positive. And the instructor made it so.,
1,,4,,1,,2,,1,,1,,2,,1,,1,,1,,2,,4,,3,,3,,3,,,,,,,
2,,3,,1,,2,,2,,6,,2,,1,,1,,2,,4,,4,,3,,2,,3,,,,,,,
2,,3,,1,,2,,1,,2,,2,,1,,1,,2,,2,,3,,2,,1,,2,,Very engaging and interesting lectures to attend to!,Post code examples online where students can access them.,Dave Tompkins is the best CS professor!,I do not like programming in Dr. Racket.,No.,No.
1,,3,,2,,3,,3,,2,,1,,1,,1,,2,,2,,4,,3,,2,,4,,Dave you are so good.,Important points(such as back-tracing) should be explained more carefully.,Just great on many aspects.,The explaination of some difficult point,"Somewhat,I dont want to get a lower mark than other students.",just so good.
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,1,,3,,"He's a funny guy, makes it enjoyable.",It's perfect.,A very practical approach to programming with sufficient theory.,Took longer than any other course.,Not at all.,Loved it.
5,,4,,5,,5,,5,,4,,2,,5,,1,,3,,4,,2,,4,,2,,3,,The assignments' solution were well done.,"It sadden me to admit that I am overall extremely disappointed by the very poor quality of teaching and lecturing of my professors. I thought Waterloo was a world class institution, it really is not or all the good professors are reserved for the upper years. This course was no different if not a bit worst than the average.[nl]I was really looking forward to take this course but ... no it is not acceptable.[nl]It is a pain to learn interesting stuff via a boring teacher. You can really improve your lecturing style (watch some videos of Larry Smith or Eric Demaine on MIT OCW).[nl]You need to find way to engage the students and get smaller classes. [nl]The education I have received so far is NOT worth the money I have paid and I would not recommend Waterloo to a prospective student. [nl]Functional programming is great, you need to find a way to demonstrate to the lay-person this greatness in a way that is not boring / make you fall asleep. Good luck.",Assignments,"Lectures, Prof",Negative. Students are very competitive / rude and immature.,The class size is way too big. It is unacceptable to pay 30K per year and have a student:faculty ratio that bad.
2,,3,,1,,2,,2,,6,,2,,1,,1,,2,,4,,3,,3,,3,,3,,Great job of keeping the course easy to understand,,Lectures,Tutorials,,
1,,4,,1,,1,,1,,6,,2,,1,,2,,1,,1,,5,,3,,3,,2,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,2,,1,,2,,5,,3,,3,,3,,everything,no opinion,"interesting, assignments are very helpful",-,-,smaller classes maybe?
1,,3,,1,,2,,1,,1,,1,,1,,1,,1,,2,,4,,2,,1,,3,,EVERYTHING. Dave's the best teacher to have ever taught me.,"Nothing, really. This course was perfect.","Dave's friendliness, and his ability to explain everything with clarity and real life examples. Also, HTTYD *_*",None in general.,There was no racism.,"Perfect size of classroom, not much noise level except the usual laugh at Dave's jokes, and the room was good."
1,,3,,2,,1,,1,,,,1,,1,,2,,2,,,,1,,3,,2,,3,,Oral presentation,,,,,
1,"Yes, having your own version of additional slides / notes will definitely help!",3,I still remember your pacman reference on explaining stepping on built-in and/or functions!,2,"Sometimes, you try to make the whole class understand the question if you think the question should be addressed to the whole class, instead of focusing on the individual as well. Unless the individual can never understand, I think you should interact with them a bit more first in this case, then address the class if you think it is necessary.",1,,1,,6,,2,"I have seen that people who learned a bit of programming before, found this course a bit boring, and for people who have never programmed before but wanted to go into Computer Science major or related, found this course challenging. Regardless, there would always be people who love this course.",1,,2,,2,I have found everything helpful except assignment 10; it would've worked perfectly as a bonus assignment especially for Peg Solitaire.,2,,2,"The textbook was a bit more helpful than the Course Notes. The Course Notes is definitely not self-explanatory in many parts, and tends to confuse a lot more especially if you try to read ahead!",3,,3,,4,,"You have done very well to make this not-so-interesting course more interesting, and help us understand the materials much better!",I think you could definitely (not troll and make everyone be confused about clickr questions) add a lot more clickr questions or examples on materials such as trees and abstract functions.,,,N/A,"The class is too packed and the lighting is very dim. Especially when you try to focus on the slide for code and whatnot, I think a bigger classroom with better lighting could definitely help."
