mc_1,mcex_1,mc_2,mcex_2,mc_3,mcex_3,mc_4,mcex_4,mc_5,mcex_5,mc_6,mcex_6,mc_7,mcex_7,mc_8,mcex_8,mc_9,mcex_9,mc_10,mcex_10,mc_11,mcex_11,mc_12,mcex_12,mc_13,mcex_13,mc_14,mcex_14,mc_15,mcex_15,txt_1,txt_2,txt_3,txt_4,txt_5,txt_6
1,,3,,1,,1,,1,,6,,1,,1,,1,,2,,2,,4,,3,,3,,3,,I think he does a good job trying to see things from the students perspective and is very fair and understanding.,,Learning about how memory allocation works.,I think some questions on the assignments were a bit unclear at times.,I'd say there was a positive class atmosphere.,
1,,3,,3,,2,,1,,2,,2,,2,,2,,2,,1,,,,3,,3,,5,,,,,,,
1,,2,,1,,1,,1,,1,,2,,1,,1,,2,,1,,4,,2,,1,,5,,Always very enthusiastic and passionate. Very good examples and diagrams.,All was good,Very informative and interesting,Homework gets really difficult at the end and should be less heavy.,Everything was great,
1,,3,,1,,1,,1,,1,,2,,1,,1,,1,,1,,4,,2,,2,,4,,Really humourous and create a lighthearted class environment.,Nothing.,Introduce many new and useful stuff.,Sometimes there are too much new stuff to digest. Also the assignments are really hard and require a huge amount of time.,No.,No.
2,,3,,2,,1,,2,,1,,2,,1,,1,,1,,,,1,,3,,2,,4,,"watch the movie at the beginning of the class, though the movie this term is kind of boring",have more clicker questions,,,,
1,,3,,2,,2,,1,,2,,2,,1,,1,,2,,2,,2,,3,,2,,3,,"One of the best professors I've ever had, hands down. Pretty motivational too.",,,Trivial Coursework,,
1,,3,,1,,1,,1,,2,,1,,1,,2,,1,,1,,4,,3,,2,,2,,Excellent lecturer.,"Exams were far too long while not assessing someone's true ability or knowledge. Assignments were too tedious. Not enough <a href=""#"">R E C U R S I O N</a>",Prof (Tompkins) and content.,Exams,No,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,1,,5,,Bad jokes lol,"I mentioned last term...but it didnt change. Mc is a really bad classroom for cs. Really bad. Stc like Alice's class has bigger screen, and my view will not be blocked by front students.",All,Bad bad bad bad classroom. As I mentioned above and last term. And difficult assignments,Good,Bad bad bad bad bad mc classroom
1,,1,,1,,1,,1,,1,,2,,1,,1,,2,,1,,,,3,,2,,4,,,,,,,
3,,5,,1,,1,,1,,4,,1,,2,,1,,1,,3,,4,,5,,3,,3,,Motivation[nl],Too much time on analogies. Sometimes it is unnecessary. ,It's CS136!,It's CS136!,Students seems tired.,
1,,3,,1,,1,,1,,3,,1,,1,,1,,2,,1,,4,,2,,2,,4,,Good demonstrations during lecture.,Condescending during office hours.,lots of useful information,assignments too long/too hard compared to lecture material,not affected,"no other comment. overall strong instructor. however, it would be nice if students were handled in a nicer manner during office hours."
1,,3,,2,,1,,1,,1,,2,,2,,1,,1,,1,,1,,1,,1,,4,,"Very clear oral presentation and have a good sense of humour [nl]Dave makes the course content not too hard to understand in the class.[nl]Also, I like the 'second chance' clicker questions.",,Really solid contents and knowledge which lay a foundation for our future CS study,"Too many small pieces of theories and key concepts[nl]The marking systems are really strict. Sometimes we might make a little mistake, which might only influence the print format, but secret tests will fail.[nl]However, our methods are correct and our functions are 90% correct, and we still cannot get any marks, which is really frustrating.",positively,
2,,3,,2,,2,,2,,6,,2,,2,,1,,2,,2,,4,,3,,1,,4,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,2,,2,,2,,2,,2,,4,,Amazing prof. Very considerate and nice to students.,Sometimes slow down by answering so many questions.,"Use many interstate assigned work (soduku,maze...) to enhance our understanding ",Spend too much time on doing assignments while feedback is relatively weak and sometimes I  do not have much time to review my results but rush into another assignment.,Positive,No
1,,3,,1,,1,,1,,6,,2,,1,,1,,3,,2,,2,,3,,2,,3,,"Some of the course material felt boring, especially for people who have a background in imperative programming, but Dave still managed to keep classes interesting and engaging.   I think he did a fantastic job overall.","Not enough Diet Coke.  I recommend getting a sponsorship from Coke as well, cash in!",Good lecture format.  Learning about memory and creating a model for how C works were highlights.  Dave's lectures were easily the best part.,"Many assignments felt way too long because of a single question that was worded poorly (e.g. Rainbow Bridge, Game of Splendor, Sudoku).  This discouraged me from finishing some assignments.  Assignments also felt like they weren't teaching me anything, (I think I learned more from in-class clicker questions).","No, Dave was great.",
1,,3,,2,Asking questions are highly encouraged. I am already predisposed to do this so sometimes I have to hold myself back,1,,1,,6,,1,,1,,1,,1,,2,I accessed them online,3,I didn't buy it. Totally not required. Apparently it has more practice problems. ,3,,3,,2,,Super engaging. Encourages discussion. ,"Not so much related to the course but being able to get 1-on-1 time seems to be difficult. Understandable, since awesomeness makes people busy. ",Didn't use Racket,,No,Too crowded
1,,2,,1,,1,,1,,2,,1,,1,,2,,1,,1,,1,,1,,2,,2,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,3,,"Dave tompkins has been one of my favourite teachers by far. He is entertaining, enthusiastic and even in the more theory concepts kept students engaged",,Course gave us a deep understanding of computer science. The material was excellent,,,
1,,3,,1,,1,,1,,1,,2,,1,,1,,2,,1,,4,,3,,2,,3,,Good explanations for new materials.,The pace at the end of the term could be slower.,Effective teaching materials.,Somewhat too much materials to cover at the end of the term.,Positively.,Really helpful and interesting course.
1,,3,,1,,1,,1,,6,,2,,1,,1,,2,,4,,1,,3,,1,,5,,,,,Midterm and some assignments are unreasonably long,,
1,,3,,1,,1,,1,,1,,2,,1,,2,,2,,1,,2,,2,,1,,4,,The instructor's emphasis on visualization has definitely helped me to understand the concepts better,None that I can think of. He is one of the best teachers I have had.,The subtle differences between functional and Imperative languages were highlighted in a very good way,"Towards the end, it kind of felt like a large amount of information was pumped in. especially from module 10.",No.,It was just right
1,,4,I would have liked more in-depth explanations and gone into more detail.,1,Would have liked more explanation not attached to just the slides.,1,,1,,1,,1,,1,,1,,1,,2,,2,,5,,3,,3,,Kept people engaged in the lecture ,,,,,
1,,3,,1,,1,,1,,1,,2,,1,,1,,2,,2,,4,,2,,2,,4,,"Dave is an awesome instructor. He organized the content very well, with the students best interest in mind.",Touch on more advanced concepts in lectures so the assignments aren't as overwhelming,,,Everyone was welcoming.,
2,,3,,1,,2,,1,,1,,2,,1,,1,,2,,1,,4,,3,,2,,3,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,2,,2,,1,,2,,1,,4,,,,,,,
1,,3,,1,,1,,2,,6,,1,,1,,1,,2,,1,,4,,2,,2,,2,,Explanations were great.,Course is fine as is.,Content was interesting and you could apply it immediately.,Sometimes too much content is introduced at once and it's overwhelming trying to see how they interact.,Neutral.,No comment.
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,3,,2,,4,,"One of the best instructors I have ever had. His analogies to enthusiasm for the students is absolutely astonishing. Being a second CS language, Dave has motivated me to continue pursing a CS degree.",One thing is getting off-topic. Sometimes tangents can extend beyond 2 minutes. ,The layout of the course and teaching. The slides were the best. ,Outside workload was too work heavy.,"Positive. Even though we had a loud kid in class, Dave handled everything very nicely. ",Classroom was quite full. 
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,2,,4,,2,,1,,5,,Dave was great. I understood everything he explained all year.,,Most of the material towards the second half of the course was a lot more interesting.,"The assignments at the beginning of the course took around 9-10 hours, by the end of the course, assignments took 15-20 hours. I know I am not alone, lots of kids would just skip questions because they didn't have enough time.",The atmosphere was great.,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3,,3,,3,,Awesome jokes!,Not enough 8675309,Fun assignments and course material,The midterm was too long and some assignments weren't clear,Noisy students interupted class flow,It was good
1,,3,,1,,1,,1,,6,,2,,1,,1,,2,,2,,4,,3,,2,,3,,The enthusiasm and energy with which Dave introduced concepts made lectures really fun to attend and easy to understand. :D,"None professionally, everything was great! On a personal level though, please do try reducing the amount of Diet Coke you have. You should try something healthier. :/",Introduction of important concepts in programming effectively.,One or two assignments could have been worded better.,None negatively.,None.
2,,3,,1,,2,,2,,6,,2,,2,,1,,1,,1,,4,,3,,3,,4,,,,,,,
2,,3,,1,,1,,1,,1,,2,,1,,1,,2,,2,,4,,3,,1,,4,,Dr. Tompkins is a very effective communicator. He managed to explain the course content really well. He is also fond of giving analogies to help elaborate a concept (I am also a fan of using analogies as a learning aid). His lecture is always engaging. He is also very helpful outside of class. ,"I personally think that the course note could have been broken down into smaller modules. Right now it's hard to track the progress of the course since most of the time the lecture is cut off in the middle of a module, which leads to the need of extra time to review previous slides in order to proceed. It would be better if the current modules could be broken down into maybe one-lecture/two-lecture worth of material so that we could always have a fresh start at the beginning of a lecture/week. Also, with the current structure of the course note, the modules are so big that it becomes hard to give the module a descriptive name, and hence making it harder for us to truly understand what the module is about and to quickly grasp the core of each module (and to find a certain topic in the note sometimes). I believe it's an important idea in programming to ""write a function/class that only does one thing"" and I believe it's time to do the same with our course note: breaking current modules into smaller ones and giving each one a descriptive name for better performance in data retrieval (find topics in course note) and insertion (absorb the knowledge).",It is a very comprehensive introduction to computer science which covers a wide range of topics. Some topics discussed in class closely relate to the IT industry. ,The structure of the course note could be further improved. The assignment questions are a little bit too long.,Dr. Tompkins is very respective to every students in class. He is fully aware of international students in his section and carefully explains some words that he thinks might be hard to understand.,I feel that MC needs a major renovation. Now it is just a depressing place to be in with the depressing light colour (4th floor is better in my opinion after they changed the light colour).
1,,2,,1,,1,,1,,2,,2,,1,,1,,2,,2,,3,,3,,1,,3,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,2,,2,,1,,2,,3,,3,,2,,,,,,,
2,,2,,1,,1,,1,,2,,2,,2,,1,,2,,2,,2,,2,,2,,3,,,,,,,
1,,3,,3,,1,,1,,2,,2,,1,,1,,2,,2,,4,,2,,1,,5,,One of the best profs. Very engaging.,Everything is excellent,Useful,Too hard,Great,Just right
1,,2,,2,,3,,1,,2,,2,,2,,1,,1,,2,,4,,1,,1,,4,,Play movies before class,Course notes is not helpful enough[nl]Assignment requires much more from lecture,,,No,Room too small
1,,3,,1,,1,,1,,6,,1,,1,,2,,2,,1,,4,,3,,2,,3,,Great sense of humor.,Could drink less coke in class.,"Funny guy, engaging even though material can be boring.",Sometimes over-explains concepts.,Neutral.,n/a
1,,3,,1,Dave always rephrases question asked in class which is helpful when a student asks something you don't understand,,,1,,6,,1,,1,,1,,1,,2,,3,,3,,2,,3,More like 4-7,,,"The course infrastructure (marmoset, seashell, ISA) were well developed. The community is also nice (lots of memes).[nl]Clicker questions were tricky but you could make up marks from tutorials.",I did not find my time in tutorials very effective.,Dave makes a conscious effort to be inclusive during his lectures and does not avoid talking about diversity when it comes up.,Beginning of the term if you were late the only seats left were the back.
2,,3,,2,,2,,1,,2,,2,,2,,2,,2,,3,,4,,2,,1,,5,,,,,,,
1,,3,,1,,1,,1,,1,,2,,1,,1,,2,I would prefer the assignments to have some more easier questions at the start followed by a challenging few at the end (rather than some assignments that were hard throughout),1,,4,,2,,2,,3,,Dave has definitely kept the course interesting through his presence in the classroom. Some lectures had a little bit of a spacing issue (too long on one not as important topic or example and breezing through an important one after time is running out).,,,,,
1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,5,,Brilliant use of examples to illustrate core concepts. All minute details had been explained with care. Learning C couldn't have been more enjoyable for a first-timer. Need your blessings for CS246 and the others.,,,,,
1,,4,,1,,1,,1,,6,,2,,1,,1,,2,Some assignments felt way too long and asked too much that wasn't directly related to what we were learning.,1,,4,,3,,2,,3,,"Excellent communication skills, I really appreciated the openness and knowledge of the content.","Sometimes content moves a little too slow, I understand it's to ensure that all students are at a similar pace but perhaps spend less time on unrelated materials (for example, sometimes we go off on tangents in class).",Good introduction to C combined with good instructor made it an easy to learn course.,"Assignments were sometimes too long and not properly finished which could be frustrating at times (A3 I believe wasn't finished until a few days later). Also having almost a full hour and 20 minutes of straight talking could get dreary, maybe interject with more examples/practical code to reinforce concepts.","Very positive, honestly one of the most accepting and open professors I've had.","Class size is fine, I would appreciate if some students would be more quiet instead of interrupting almost every ten or fewer minutes :^)[nl][nl]Seriously though, really enjoyed the course, hope you continue to keep having great lectures Dave!"
2,,2,,1,,1,,1,,2,,1,,1,,1,,1,,2,,4,,3,,2,,3,,,,,,,
3,,5,,2,,3,,3,,2,,3,,3,,4,,2,,1,,4,,3,,3,,2,,,,,,,
1,,3,,2,,1,,1,,6,,1,,1,,1,,1,,,,,,3,,2,,2,,Good explanations; always tries to find helpful analogies.,Dress more formally.,Very helpful slides.,Somewhat tedious assignments.,"Attitudes were fine on both sides.[nl]Suggestion: instructor should avoid bringing up his own political views in class, even if it's just a short joke.",I like that we didn't do much Racket in 136.
1,,4,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3,,2,,3,,,,,,,
1,,3,,3,,2,,1,,2,,3,,2,,1,,1,,2,,2,,2,,2,,3,,"All of your lectures were clear and easy to understand, plus it's obvious you care about the students and want to be a good teacher.","Sometimes when answering questions regarding how an assignment was unclear or something didn't make sense you would say that the professors weren't perfect, wasn't much of an answer. Of course, I understand that mistakes will happen with course material, but justifying them by saying you guys aren't perfect seems more like an excuse than a reason and didn't help to solve the issue.",There was lots of support from ISAs and profs.,Seashell was very unpleasant.,Nope,
1,,3,,1,,1,,1,,1,,1,,1,,4,,1,,1,,4,,3,,1,,3,,Great analogies,Nothing,Learning how a computer works at a lower level,"Some parts went by quick, could've gone a bit slower or more in depth",No,No
1,,3,,1,,2,,1,,2,,2,,1,,1,,1,,1,,4,,3,,2,,4,,"He gave many examples of new concepts and explained well how the code worked. Ex, trees",Sometimes he spent a little too long on one example and we would end up being a bit behind,It was very interesting to see the difference between imperative and functional programming,Sometimes the assignments were very ambiguous and difficult to undersatnd ,positive,
1,,3,,2,,1,,1,,6,"Though I did not attend office hours due to class conflicts, I thought it would be more helpful to have class hours earlier in the week, as Dave's office hours were right before the assignment deadline (not criticism at all, since there are other instructor's hours as well)",2,,1,,1,,1,,1,,4,,3,,3,,2,"At the beginning, definitely less than 4 hours a week, but probably increased to over 8 hours towards the end. On average (amortized heh), it isn't too bad.","Dave is a very funny prof, his jokes made the class more enjoyable for sure! He is also very accommodating, as he always asks for constructive feedback on lecture style/course notes/etc, and tries his best to adjust to help all of us, which I thought was nice. And finally I like that he does a recap of the previous lecture at the start of every class.",I wish he had written more on the slides themselves.,"I like how the course aims to provide a solid foundation with the basics of imperative programming, but is still successful at tackling more abstract concepts. Though I have previous knowledge of C, I felt that I learned a lot from this course anyway, especially towards the end. In general I think the way it is taught builds better coding practices.","The start of the course felt a little slow, personally, but I understand that it is important not to rush the foundation skills. As well, I think some of the assignment questions were not as clear/polished when just published, but the instructors were quick to fix any error. Plus, I think some assignment questions could be better tested - for example less focus on getting the output perfect, since sometimes a small error in the printing would take over correctness in other functions.","Dave was simultaneously engaging for those that wanted more involvement, and respectful to those that didn't want to speak out, which was great.","I don't really like how there's always a rush before/after class, it makes it difficult to get in and out of class. Not sure if anything can be done about it though."
1,,2,,2,,2,,1,,1,,1,,2,,2,,1,,2,,4,,3,,2,,3,,funny jokes!,,,,,
2,,3,,1,,2,,1,,2,,1,,1,,2,,1,,2,,4,,3,,2,,4,,,,,,,
1,,4,,1,,1,,1,,6,,1,,1,,1,,1,,1,,4,,3,,2,,3,,"Clear explanations, made lectures enjoyable, diagrams aid with explanation",More clicker questions to aid understanding,Useful content,"Midterm far too long, assignments also long with some questions unreasonable without enough tests provided to aid understanding",,Room size is good
3,,3,,1,,1,,1,,1,,2,,1,,1,,2,,2,,2,,3,,3,,4,,,,,,,
1,,3,,2,,1,,2,,6,,1,,1,,2,,1,,2,,4,,3,,3,,2,,"Fun and interesting examples, good enrichment material",,,,,The room was slightly too small.
1,,3,,1,,1,,1,,6,,2,,1,,1,,2,,1,,3,,2,,1,,5,,Dave was able to capture and retain the attention of his students effectively throughout the whole lecture.,"Dave should consider drinking less Coke Zero. But other than that, everything was perfect. ",The exposure to real-life programming practices.,"Assignments took too long to complete and were quite restrictive, my own solutions worked perfectly but I couldn't understand the official solution.[nl][nl]The workload was too heavy, given that I could have taken CS 116 but did 136 as an elective to learn more (I have no intentions of trying to transfer to CS).","Dave's enthusiasm about the subject, Seashell, and his puns positively affected the classroom atmosphere.",N/A
1,,3,,2,,2,,2,,1,,2,,1,,1,,1,,2,,,,3,,2,,3,,In-depth explanations of core CS concepts. Valuable information on the mechanics of C and its relationship to memory.,Perhaps more use of illustrative examples.,"Good instruction on valuable CS fundamentals (pointers, arrays, data structures, memory).",Closer relationship between lecture material and assignments.,N/A,Room was a little crowded.
