mc_1,mcex_1,mc_2,mcex_2,mc_3,mcex_3,mc_4,mcex_4,mc_5,mcex_5,mc_6,mcex_6,mc_7,mcex_7,mc_8,mcex_8,mc_9,mcex_9,mc_10,mcex_10,mc_11,mcex_11,mc_12,mcex_12,mc_13,mcex_13,mc_14,mcex_14,mc_15,mcex_15,txt_1,txt_2,txt_3,txt_4,txt_5,txt_6
1,,3,,1,,1,,1,,1,,1,,1,,2,,,,4,,4,,3,,2,,3,,"Prof. Tompkins was an absolutely wonderful lecturer, and he made an effort to make every lecture interesting",the man is good at what he does,pacing,the length of assignments,"positively, Prof. Tompkins was very nice",
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,4,,3,,3,,3,,,,,,,
2,We went through binary search trees too fast,3,,1,,2,,1,,6,,1,,1,,3,,1,,2,,4,,2,,2,,3,,Organizing course content,It would have been better if more time was spent in binary search trees ,,,There was no discrimination,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,1,,3,,3,,4,,,,,,,
1,,3,,3,,2,,1,,2,,1,,1,,1,,1,,2,,4,,2,,2,,5,,"Dave speaks very clearly and cares about students. He has a good  sense of [nl]humor. He is knowledgeable and affable , and we all respect him very much.",,"The ISA is super important, two ISAs we have this term are the best. They helped us a lot!!!!!! Give them credit!!!",,,
1,,3,,1,,1,,1,,2,,1,,1,,1,,1,,2,,4,,3,,2,,4,,He encouraged students to ask questions in the class.  ,I think he's fine.,Awesome assignment questions. The process of figuring out them was really exciting.,"Doing all of your assignment questions by your own, and scoring well in them doesn't guarantee high marks in exams. [nl]Need practice questions for exams.",It was positive.,
1,,3,,2,,1,,1,,1,,1,,1,,1,,1,,2,,4,,3,,2,,5,,Prof Dave controlled the progress of course content appropriately. He is learned and humorous! ,Nope ,It’s a very useful introduction course for some ‘real’ CS concepts and ways of minds,"For learning this course well, too much time should be put in it.",,
2,,2,,2,,2,,1,"You are a really good speaker, with great explanations in class.",3,,2,,2,,1,,2,,2,,4,,2,,1,Assignments are too long and most of the times tricky. It would be helpful if there were more hints for some questions. ,5,"Again, assignments are too long. The main reason is that most of the gold questions are not difficult themselves once you already know the material, but they require a lot of time to figure out if you are not already proficient with the topics. That's why, more helpful hints would be useful. Also, having tutorials before the weekend would have helped me a lot. Tutorials do deepen the content seen in class. Most of the times I have been stuck in a question, the tutorial's ISA has explained very clearly the concept in another exercise, helping so to understand me such concept. ",Lectures are amazing.,"I do not think watching a movie before the class is helpful at all. Instead of watching a movie, I would prefer seeing more examples in class, delving more into the course's content and having shorter assignments. ","I have learned a lot, even if learning the content for the first time can be difficult and very time-consuming.","I will try to be brief: [nl]- Assignments are too long and time-consuming, as explained before[nl]- Tutorials should be on Fridays just like CS115 or CS116. We would have more time to reflect on the content and would save us a lot of time for assignments[nl]- Not enough examples. The few examples provided in the notes have been very useful to do assignments. [nl]- There should be either more office hours or more TA's available, for example on Mondays or Tuesdays. Office hours on Wednesdays are incredibly full.[nl]- I learned a lot in CS115 & 116 by reading the assignments' solutions. I do not understand why full solutions are not posted. If I am stuck on a question and there is no way I can figure it out after the deadline has already passed, how am I supposed to learn? Office hours is not really an answer since they are most of the times overcrowded.[nl]- Why do not we have any practice problems for each section just like there was in CS116? These would serve for additional practice and would help us deepen the content.[nl]- We should have taken the midterm at least one week earlier, in order to have more time to assimilate post-midterm material.[nl]- We should have started doing assignments earlier, so that we would have more time for Assignment 9. [nl]- Please, for future course offerings, do not encourage using Seashell. It gets blocked a lot of times. (I spent a whole day without being able to do some questions for assignment 6). It wasn't because there were people working on it, i.e. that day was the math semi-formal.[nl]",-,-
1,,3,,1,,1,,1,,6,,1,,1,,1,,2,,2,,4,,2,,1,,5,,"Dave you're an excellent teacher. You really made me super interested in the course. Don't worry, you're not ""overrated"" and I you're one of the most engaging, dedicated and knowledgeable professors I have had.  ","1. Assignments: I get that it is necessary to have assignments every week so that we understand the concepts better. Bu t I said this on Piazza and i'll say it again, You HAVE to give us the option of dropping at least one assignment. They take up a lot of time, and there are certain weeks when it is just not possible to complete them. SO having the option to drop one would be bless[nl]2. Exams: I know you're against practice problems but from past CS courses, I can tell you that they do help. While studying for the midterm, I just didn't know what I should practice[nl]3. Exam Average: You gotta start releasing that. I know the average was pretty low, maybe that's why you didn't want to release it, but it helps EVERYONE in the class understand where exactly they stand. Don't come up with rubbish like ""research suggests average don't do anything good"". [nl]3. Exam Pt. 2 : you cannot have such long questions like zig zag and boundary on the exam. There just isn't enough time to think. You have to give questions who's answers can be thought of within a few minutes. Also have few more theory based questions (multiple choice, predict the output) Leave code for the assignments, exams is just about testing ",,Second half of the course introduces way too much content ,,
1,,3,,2,,2,,2,,6,,1,,1,,1,,1,,2,,4,,3,,3,,4,,I loved his analogies and his connections to real world examples. It made understanding the concepts easier.,Sometimes spent too long re-capping lecture from last lecture (but wasn’t really a significant issue).,Pointers I thought were taught really well this term. I picked them up quickly.,Wish we had more time at the end with ADT’s (more examples and more lecture time) because it’s definitely the most difficult topic in the course.,"Dave Tompkins was extremely respectful of everyone. He’s a class act and not just a good prof, but a great person.",No comment.
1,I really like the lectures. Those explanations make me think and understand things. It's easy for me to pay attention almost the whole lecture.,3,,1,,1,,1,,1,,4,I find the C language is kind of annoying. I prefer python. But I understand that by learning C we can learn about what's going on behind the scenes.,1,,1,,1,,1,,4,,2,,3,,4,,I really like the lectures.,Maybe exams should be shorter. I feel exhausted writing the exam.,Teaching many things that's behind the scenes.,Exams require you to think about so many things in the limited time to answer every question.,,The room is so hot.
5,,4,,3,,4,,4,,1,,4,,4,,4,,3,,3,,3,,1,,1,,5,,Sometimes the instructor can use some interesting examples to explain the question more clearly.,Please! Please! Decrease some materials or amount of work we have to do in assignments. There are some really important points that the instructor should have talked about but in fact he didn’t. Which made our assignment more challenge.,"I know this would be tough work for an instructor to do all the stuff (designing the notes, designing the assignments, teaching the course, designing the midterms and exams. The instructor was accountable.","The contents was too much, and some important points were not taught enough. For example: the instructor needs to spend more time on the “pointers to pointers” or Heap and Stack overflow, pointers to arrays, pointers to struct. etc. Since those appeared on the assignments for multiple times. If students could not understand what they should do, they will never find out what was the problem in the codes they wrote and how to debug them. There was one time that I met an error on my code which said “Heap overflow”. I asked the TA and TA and I spend a whole hour on the codes to find out which part caused the problem. And before that, I have already spent a lot of time on the question. I am not a very clever student, but I love programming and I love cs. I have other challenging courses as well, spending more than 15 hours on cs assignments and still not able to figure out is too much for me. I wish I can spend all my time on cs to solve more interesting problems, but the reality is I don’t have time. And I am not so clever to finish all the problems in 15 hours. And the consequence is that this course shows how stupid I am. My average on the assignments did not pass 50. I might fail. ",,
2,,2,,2,,2,,2,,1,,2,,2,,4,,2,,2,,2,,3,,2,,4,,,,,,,
2,,3,,3,You seem disinterested in most office hours. You stare off to space or you're organizing your shelves. It made me feel like you don't care about the questions that I have to ask.,3,,1,,4,,1,,2,,1,,1,,3,The printed notes were different from the slides. I felt like my printed notes were obsolute. ,2,,3,,3,,3,,You were fun. I enjoyed being in your class. ,"I really wished you gave us practice questions for the midterm. It's so difficult to practice for the midterm by going through slides and making up my own questions. Those study methods are limited by the things I know and my own creativity, which may be different from what is actually expected of me.","Unpopular opinion: the assignments are fine. Too many people don't start it early enough, are too lazy to read through piazza before asking questions. Assignments are always the best way to learn how to program. ",It was difficult to study for the midterm or final efficiently. ,N/A,Dim lights were a bad choice. My eyes are bad and I have to strain to see the board. 
1,,3,,1,,1,,1,,1,,1,,1,,1,,2,,4,,4,,3,,3,,5,,Good explanation for pointer heap,Very interesting ,"NICE PROF, Nice TA",Everything perfect ,,
