mc_1,mcex_1,mc_2,mcex_2,mc_3,mcex_3,mc_4,mcex_4,mc_5,mcex_5,mc_6,mcex_6,mc_7,mcex_7,mc_8,mcex_8,mc_9,mcex_9,mc_10,mcex_10,mc_11,mcex_11,mc_12,mcex_12,mc_13,mcex_13,mc_14,mcex_14,mc_15,mcex_15,txt_1,txt_2,txt_3,txt_4,txt_5,txt_6
1,,3,I often wrote down his analogies word for word in my notes because they made the most sense for me,1,,1,,1,,6,,1,,1,The first CS instructor (in highschool and university) who made me enjoy the subject,1,,1,,1,,5,,3,,3,,3,,"Dave's lectures were amazing - I really looked forward to them. He really tries his best to engage the class and explain the material - and personally, I think he did a good job of both!",Please teach CS 246 in fall 2017!,"The content was really interesting - I like that we learnt C and not another language like Python, where you can get away with not really understanding what is happening at the fundamental memory level (as I had for 2 years before starting university).","I feel that it might have been better to introduce O(n) closer to the beginning of the course so that we got used to thinking about how efficient our code is -- even if it was like a bonus component for the first couple. It was hard to switch from the mentality of ""make this work"" to ""make this work efficiently"", since I wasn't looking out for it before. Also there was definitely a drastic increase in difficulty after assignment 7... perhaps make that a bit more gradual. I think it would also be helpful to introduce pointers, arrays and strings a bit earlier so we get more time to understand it.","Our class atmosphere was quite inclusive, and we would discuss with each other for certain clicker questions etc.",N/A
1,,3,,3,"You're always like just hold on to that question, and then both u and the student forget the question when we actually know enough for your answer to make sense.",1,,1,,6,,2,,1,,1,,1,,2,,3,,3,,3,,3,,You make the lectures really engaging.,,How it tied everything together.,"Needed a bit more emphasis on dynamic memory, seemed a bit fast towards the end",,
1,,3,,1,,1,,1,,6,,4,,1,,2,,2,some assignments were more annoying than a learning experience. I understand their purpose is to be a bit repetitive so that we can set the concepts in our head. Perhaps a bit more realistic/creative assignment questions. (Like the racket assignment to access the API was fun and a learning experience),1,,5,,5,Certain topics should have been introduced a bit before.,3,,2,,His sense of humor is bar none. His use of the digitizer pen to scribble on the notes live was very helpful. Prof. Tompkins gave ample examples and anecdotes to make concepts clear. The movie before the class was a good touch and effective strategy.,,"pointers, linked lists",assignments felt more like a burden than a learning; mechatronics engineers know more about algorithms and data structures at this point. I think we should at least know as much as them.,,The amount of coke I see Prof. Tompkins drink every lecture has traumatized me.
1,,3,,1,,1,,1,,1,,1,,1,,1,,2,,2,,3,,3,,2,,2,,Everything,Nothing Dave is perfect,,,,
2,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,4,,1,,1,,2,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,5,,3,,3,,3,,Diagrams helped in understanding content[nl]Advanced content slides were very interesting,,Weekly assignments helped with learning,Needing to use the Seashell environment was frustrating at points. Was not able to work on assignments when I planned to,Environment was always accepting,
1,,3,,1,,3,,1,,3,,2,,1,,2,,1,,2,,3,,3,,3,,2,,Excellent at explaining difficult concepts and create simple analogies for students to connect with,,"Teaches you about ""behind the scenes"" of memory and how things work",Assignments were too easy from 1-7 and then too hard from 8-10,,A little too big of a room
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,4,,5,,3,,3,,3,,,Drink less coke!,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,2,,5,,"jokes, most of which are very good explanations of difficult concepts;",less coke,"the movie before the class, love your T-shirts",plz provide more examples for malloc with arrays of strings,n/a,"When you write on the wall, someone sitting near it can hardly see."
2,,3,I loved Dave's enthusiasm towards the material. It was really helpful to have the real life analogies of what we were learning about.,2,,1,"Some of the later chapters (ADTS, Linked-lists) as well as the memory diagrams would have benefited from having animated visuals that could be accessed at a later time to help the students understand the concepts. Dave drew the diagrams for us in class, but some components required erasing and changing where the pointers point to which is hard to capture on physical paper in a still.",1,,1,,1,,1,Dave really loves his job and it really shows. He makes the course interesting and motivates his students to do well instead of just passing.,1,,2,,1,,5,,3,,3,,2,,"He gave us a well-rounded understanding of the material from history, how to program it, and what actually happens behind the scene.","Keep doing you Dave, by far my favourite prof",Expanded and explained the reasoning behind why things work a certain way instead of just telling us it does,Sometimes there felt like a slight disconnect between the assignments.,,"Although I understand the reasoning behind cs being a very independent course, I feel like it could benefit from having some group work components. It can be as simple as having more in class group clicker questions or a bonus assignment that can be done in groups."
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,5,,3,,2,,3,,"Keep the students interested during the lessons, I had so much fun in this course.[nl]This is the only class that I am excited to come in early (Finding Dory)[nl]Office hours in the learning centre are fun.[nl]I love lightsaber and groundhog day.[nl]Best professor ever!",,,,,
1,,3,,1,,1,,1,,1,,2,,1,,1,,2,,2,,3,,2,,2,,3,,"Dave has been by far the best prof I have had so far. In CS 135, my prof explained materials well but was often dry and boring. Dave however, made the lectures always fun and entertaining through his use of humour. I really hope to get Dave as a prof in future courses",One suggestion I would make is speeding up the material taught at the start of the course as it is not hard to wrap your head around whereas the post midterm material is definitely more intense,"Even though learning pointers early on was tough, I see the benefit of knowing them from future assignments.",I often found that course materials were often taught too late given the assignments we were doing (i.e. materials taught on Tuesday were on assignment due Friday). I'd fix that the materials up to the prior Thursday would be on the assignment due the following Friday like MATH 138,Always a positive atmosphere. Always looked forward to lectures,I've always been told that too much of one thing is never good for you. Coke Zero is no acceptation
1,,3,,1,,1,,1,,2,,1,,1,,1,,1,,1,,4,,4,,3,,3,,Dave does a good job of keeping lectures engaging for the students. I also enjoy how he uses the highlighters and pens to draw diagrams and outline important details in the slides.,Drink less Coke Zero.,Assignments were very good for practicing the concepts that were learned in class. Pointers were also explained very well in my opinion.,"I might be biased as I already knew C before the course, but the first 3/4 of the course goes extremely slow. The last quarter feels too rushed, and it feels like we spent more time learning about mutable variables and not enough time on difficult concepts like linked lists and trees.","Positively. Dave is a funny guy, and the class atmosphere was always light-hearted.","The classroom was fine, but I'd recommend not drawing on the side walls with chalk, as it was very difficult to see, even at the front of the class."
1,,3,,1,,1,,1,,2,,2,,1,,1,,1,,2,,3,,3,,2,,3,,,,,,,
1,,3,,2,,1,,2,,3,,2,,1,,1,,2,,2,,2,,2,,2,,5,"Perhaps it is because I am still new to coding but from assignment 5 onwards it is harder to solve the problems, a bit too fast paced for me and we don't get enough practice",,,,,,
2,,3,,2,,1,,1,,1,,2,,1,,1,,1,,2,,3,,2,,2,,3,,,,,Students don't have enough practice questions before doing the assignments.,,
1,,3,- Dave took his time to explain harder concepts and sometimes used different analogies that were incredibly helpful in understanding new content,1,,1,,1,,1,,1,,1,-Excellent,1,,1,,4,,2,,2,,3,"-Maybe Assignment 9, but overall it was more than appropriate.",3,,-Presentation of new concepts[nl]-Responding to questions,- nothing that I can think of,-ADTs[nl]-Arrays[nl]-Loops,-Pointers,The class atmosphere was always positive.,Not other comments
1,,3,,1,,1,,1,,1,,2,,1,,1,,1,,1,,4,,2,,2,,3,,"He always uses a lot of examples to explain lecture content, and his sense of humor is impressive.",Please give us easier iclicker questions.,Full of logic.,A lot of memory stuff.,No effect.,Always love Dave. Hope he can teach upper year CS courses.
1,"I love it when you write on the board using diagrams (eg. pointers or linked lists), it really help me visualize the concept you were teaching. You had an organized way of teaching - made sure we learned the appropriate content for doing the assignments - also I LOVED it how you always did a 'LAST WEEK ON SEASON 5 OF 136 WITH DAVE TOMPKINS', not only was it hilarious, it helped refresh the content in my mind, and clarified some stuff at times.",3,I love how you always use very simple and straightforward words to explain a concept.,1,AMAZING.,1,"I love the pens and different colours, really helped it standout.",1,Always super dynamic. Had a really good time sitting in your lectures!,1,,1,,1,,1,,1,"Liked how the content related to the slides and helped for the exam. Do wish there was more clarification for some content on the assignments. [nl]eg. for A8, I did not realize that when you had to have exactly the amount of space for an array and you could not just null terminate it and leave the rest of the extra space you allocated --- it would be more clear if you just stated that",1,,3,did not use it,3,,3,,3,,"Keep up the interactive lectures, and the really funny jokes and cool stories. [nl]Also I like how you use different colour markers on the slides you write.","Maybe checking in with the class when teaching a difficult concept -- maybe ask: do you guys understand this? (its just we're too chicken to ask questions, but that is probably pluralistic ignorance) Maybe posted clicker questions and answers on the cs website for us to lookover and study from",tutorials were really useful,8-10 assignments are really tedious[nl]1-7 could be more difficult,no,"class size was perfect, loved the room in STC (fits 80 people)"
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,4,,4,,2,,3,,,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,5,,5,,3,,3,,2,,,,,,,
1,,3,,1,,1,,1,,6,,1,,1,,1,,1,,1,,5,,3,,3,,3,,Good use of metaphors to teach new topics,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,5,,3,,3,,2,,"Dave Tompkins made lectures a thrill to come to! (Only class where I attended 100% of the lectures). He was enthusiastic, smart, and really did seem to care about his student's learning. Keep it up, Dave.",Do another AMA!,Pointers / ADTs / Linked Data Structures / Efficiency / Memory Allocation,"The earlier assignments were trivial. This was probably really helpful for students without too much programming experience, though.",,STC was a great choice for these lectures
1,,3,,1,,1,,1,,6,,2,,2,,2,,2,,3,,5,,3,,,Too easy in the beginning up to A7 to much for after A7,3,,,,,,,
2,,3,,2,,2,,2,,3,,2,,2,,1,,2,,2,,3,,3,,1,,3,,,,,,,
1,,3,,1,,1,,1,,3,,2,,1,,1,,1,,1,,5,,3,,6,,5,,Fun lectures; I love the homer & bart example.,excellent enough.,,,,
1,,3,,3,,2,,1,,6,,2,,1,,1,,1,,5,,5,,3,,2,,3,,"Lectures were engaging, complicated things were dumbed down enough for us to understand",too many coke cans[nl]larger bottles may be better for the environment?,,i wish there was more discussion about how code works outside of the provided IDE (in first year CS in general),,
1,,4,,1,,1,,1,,6,,2,,1,,1,,2,,4,,4,,3,,2,,2,,"very engaging, funny, interesting",no comments,you can keep resubmitting if you did the assignment wrong,memory errors really hard to fix,positively since he was funny and engaging,nope
1,Tompkins did a good job of making the lectures entertaining and engaging. His examples really helped illustrate key concepts of the course.,3,,2,,1,Tompkins did a good job of making the lectures entertaining and engaging. His examples really helped illustrate key concepts of the course.,1,"Tompkins spoke with a clear, loud voice, so that everyone could hear. He didn't merely read off the slides but took time to go in-depth about the material, and explain its applications.",6,,2,,1,,1,I actually looked forward to going to this class -- it was one of the highlights of my week. Playing little snippets of movies ahead of time was also a good incentive to get people to come to class.,1,,1,,5,"I didn't open it once. I would change the term form ""required reading"" to ""optional but strongly recommended reading"".",3,,3,,2,,"The instructor made the class really engaging and fun, and made people want to come to class and learn about the material.","Everything was good, but if I could change anything, I would add more class involvement. i.e. volunteers for questions, clicker questions simply polling the students on what we thought the correct answers were before we go over them in the slides. That would make this awesome class that much closer to perfect.",The professor really made the course for me.,Bring Coke Zero for everyone!,N/A,"There were people talking in the back that annoyed me. Tompkins probably couldn't hear them all the way at the front, but they were somewhat disruptive to people in a decent vicinity around them."
1,,3,,1,,1,,1,,2,,2,,1,,1,,1,,1,,4,,3,,3,,3,,"Kept lectures interesting and fun, only class I've never missed.",,Great notes.,,"Atmosphere was very positive, especially through Dave's enthusiasm",
1,,3,,1,,1,,1,,6,,2,,1,,1,,1,,1,,5,,3,,3,,2,,"I love all your jokes, Dave![nl]I really appreciated that all the code examples on the slides were really straight forward, and I didn't have any confusions with them.[nl]You were really good at explaining concepts with a good sense of humor.[nl]More graffiti on the walls please!","I know that I'm probably the 100th person who's saying this, but please drink less Coke Dave! Here's a telegraph article about why coke zero can be harmful for you as well: http://www.telegraph.co.uk/food-and-drink/healthy-eating/11-reasons-to-stop-drinking-fizzy-drinks/[nl]Maybe play a mini-movie at the start of every class (including the last ones), so that people would come early every single time?",Interesting materials (pointers are really powerful).[nl]Accessible to someone who hasn't ever programmed in C.[nl]I liked the way how tutorial examples were related to our assignment problems.,Some of the assignment problems (such as the ones where we need to create new strings) were a bit repetitive.,"Positively! You were such a funny person, Dave!",
1,,3,,1,,1,The use of on-screen pen is really helpful.,1,Look at my light saber.,3,,1,,1,,1,"""Finding Dory"" finished.",2,"Some of the questions are a little bit wordy, maybe try to use other format to explain questions (tables, flow chart ...).",1,,4,,3,,3,,3,,The use of jokes and examples from her daughter when explaining concepts.,Try some other pops.,"Dave always has funny scenarios when explaining concepts, that makes the concepts easy to be memorized for us.","Only has 1 tutorial a week, it will be better if we have two or more.",Why don't Dave have a son.,
1,,3,,1,,1,,1,,1,,1,,1,,1,,2,,4,,4,,5,,2,,2,,Keep the class engaged! really funny stories jokes and explains the material exceptionally well.,,,,,
1,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,2,,He is an excellent instructor. The way he talks and makes everything interesting is just exceptional. Made me love CS even more. Thanks Dave!,I think you have done everything well.,Teaches you a lot about memory and data structures. They are really helpful to know.,Memory leaks and how to manage them properly.,Class environment was perfect. Everyone was nice and willing to study.,Great course and even better instructor!!
2,,3,,1,,2,Handwriting could be improved.,1,,6,,2,,1,,1,,1,,1,,,Barely used textbook. Would like to have instructions about how to use the textbook effectively.,2,"A lot of hard materials was introduced at the end of the course, it's hard to absorb everything. And we have less time to practice these hard materials since they were taught the latest.",3,,3,,He is creative and enthusiastic.,,"Assignment are very helpful, and is at appropriate level of difficulty.[nl][nl]To whom think the assignments could be harder: you know there is an advance version of CS 136, why not taking that one?","A lot of hard materials were introduced at the end of the course, we have less time to absorb and practice these knowledges comparing to things we have learned earlier. I undetstand we need time to get to those hard materials, but I just feel it would be nice if we can have more time to absorb and practices those hard materials like linked list, BST.",Dave would be a better instructure and role model if he could drink less coke.,"I love the class. I am 3rd year but still decided to take this course because I want to learn more CS.[nl][nl]I was so happy when I found out I got enrolled into Dave's session. Dave, you are an amazing instructor, u made learning CS so much fun even though assignments are hard as hell. Wish u all the best for your career."
2,The flow of the materials are slightly disorganized and doesn't align with most other courses/tutorials on C.,3,"Perfect balance, catering the needs for students with different levels.",1,,1,,1,,2,"I mean... we often pull all-nighters and after midnight they won't be on Piazza, well...",2,Got too many marks deducted because didn't declare constants or assert the requirements... not sure where on piazza I read about we don't have to take care of invalid inputs,1,"He made the course engaging and fun, so much better than CS135. This being a highly structured course hinders his ability to teach and inspire students.",1,"I've seen students from other lectures attending his section, this is totally unexpected considering all the negative comments people had for CS135.",2,"Too much, often redundant and overlapping and tedious.",2,"Would appreciate if there were more examples, could be added as appendix.",5,,3,"Experienced programmers, my classmates, learnt new things.",1,"The assignments questions are very specific and made it tedious, the skills revised in the questions are often redundant. In my opinion the whole assignment could be reduced to like 2 questions without compromising the coverage of the content and skills.",4,"Assignments took too long to debug, since each questions is very specific to the scenario, makes it much worse.",Dedicated a lot of efforts to cater the learning of students with no experience to the ones who nailed Bloomberg software dev co-op in the first term.,"Sometimes the metaphors look a bit disorganized (maybe came up during class?), would be much better if the metaphors were like planned beforehand. Of course, this is extra, it's just about perfection. His presentation is already simple, clear and interesting.",I mean every course should be superb after taking CS135.,"Well, assignments too long, tedious...","Positive, he encouraged us to discuss and made the lectures fun.",Made me wanna drink coke every lecture.
1,,3,,1,,1,,1,,6,,2,,1,,1,,2,,2,,4,,2,,2,,2,,n/a,Excellent analogies,Good structure,Difficult assignments,n/a,n/a
1,,2,,2,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,1,,4,,As I have told before this class was the best class I had took in my entire life whether it's about the small 5min movies or walk the moon videos and stories of little Stella(if I spell it right!)  being better than us was always the limelight of the class.,Nothing he's just a great prof and also who am I to judge a prof. who is teaching here from such a long time and also Involving the students with his jokes and humor was the best part of his teachings.,"New concepts, assignments and their efficiency requirement and the way of teaching by dave were just amazing.",The codes given in the course notes are not explained so if it was possible that there is any explanation of how the code works from step to step written on the right in the course notes then it would be really easy to study them even if you had missed a lecture.,Yup atmosphere was great.,I have always sat in the front row so I can't comment on this.
1,,3,,1,,1,,1,,6,,4,,1,,1,,1,,1,,4,,3,,2,,3,,"good explanations, good jokes. Dave is amazing!!",DRINK LESS COKE!!,,,positively,
